onset	duration	trial_type	trial_length	response_time	response_button	response_accuracy
30.811	10.4	NP	5	1.436	2	1
42.817	10.4	NP	5	1.211	2	1
56.01	10.4	NN	5	1.099	1	1
69.216	10.4	NN	6	1.099	1	1
82.409	10.4	NN	8	1.682	1	1
94.416	10.4	NP	5	0.938	2	1
108.821	10.4	RN	5	1.211	1	1
120.814	10.4	NN	5	1.217	1	1
135.22	10.4	NN	7	1.243	1	1
147.213	10.4	NP	6	1.896	2	1
160.419	10.4	NP	8	n/a	n/a	0
174.812	10.4	NN	8	1.463	1	1
186.818	10.4	NP	7	1.435	2	1
201.21	10.4	NP	8	n/a	n/a	0
214.416	10.4	RN	7	1.855	1	1
258.819	10.4	NP	5	0.987	2	1
270.812	10.4	NN	8	1.048	1	1
284.018	10.4	RN	8	1.152	1	1
296.012	10.4	NP	5	1.201	2	1
308.018	10.4	RN	5	n/a	n/a	0
321.211	10.4	NN	6	0.723	1	1
333.218	10.4	NP	8	1.13	2	1
347.61	10.4	NN	7	1.823	2	0
360.816	10.4	NN	5	0.955	1	1
372.81	10.4	NP	8	0.703	2	1
387.215	10.4	NP	5	1.691	2	1
401.62	10.4	NP	7	1.574	1	0
414.813	10.4	NN	5	1.159	1	1
428.019	10.4	NN	8	n/a	n/a	0
442.411	10.4	NP	7	1.431	2	1
486.814	10.4	NN	7	1.777	2	0
498.82	10.4	NP	7	1.301	2	1
512.013	10.4	NP	6	1.654	2	1
525.219	10.4	NN	7	n/a	n/a	0
539.611	10.4	NP	8	1.82	1	0
554.017	10.4	NP	8	1.15	2	1
568.409	10.4	NP	5	1.07	2	1
580.416	10.4	NN	8	1.896	1	1
593.622	10.4	NN	5	1.741	2	0
606.814	10.4	NP	5	1.348	2	1
618.821	10.4	RN	5	n/a	n/a	0
630.815	10.4	NP	5	n/a	n/a	0
644.021	10.4	NN	6	1.867	2	0
658.413	10.4	NP	8	1.171	2	1
670.42	10.4	NN	5	n/a	n/a	0
