csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3383.865253364925	3093.989682064535	4044.8723168525066	n/a	n/a	n/a	0.0421942013	-0.011990361599999999	-0.0453907166	0.015233485500000001	-0.0418671932	0.0585665477	0.04314246769999999	-0.0016978270999999999	0.07410572160000001	-0.0750443359	0.0412220747	-0.23728558190000001	0.05546985769999999	0.0554693717	0.055468561900000005	0.055467428099999994	0.0554659704	0.0554641887	0.055462083200000005	0.0554596537	0.0554569004	0.0554538232	0.0554504221	-0.0157643	0.169142	0.0850471	-0.000174434	-1.43189e-23	0.000528276
3317.756385270268	3091.190809203101	4016.182820967799	1.17084	29.386314	0.04486375000000001	0.0285714865	0.0400157625	-0.0978455352	0.0385958125	0.0081959859	0.0236410396	0.0178259515	-0.0484377322	0.0541009046	-0.010572626699999999	-0.044241626900000004	-0.1669179389	0.055468561900000005	0.0554641887	0.0554569004	0.0554466972	0.05543357980000001	0.0554175488	0.0553986051	0.0553767496	0.05535198349999999	0.055324308200000005	0.055293725	-0.017883	0.185111	0.104137	-0.000317025	-0.0	0.000517144
3287.594460775154	3093.709019603686	3999.236436329868	1.07222	26.911102	0.032188950000000015	-0.010285006	0.047932213099999996	-0.1078277917	0.0591696296	-0.024979943799999998	-0.026497885899999997	-0.0197769541	-0.035807736	0.0365517432	0.0333256122	-0.0310321964	-0.1456565981	0.0554659704	0.0554538232	0.05543357980000001	0.0554052432	0.055368817599999995	0.055324308200000005	0.0552717215	0.0552110653	0.0551423484	0.055065580700000005	0.054980773600000005	-0.02614	0.18281	0.112892	-0.000232224	8.411e-05	0.000605752
3271.7861310044445	3089.637629789116	3989.123006220192	0.9926410000000002	24.91378	0.029003349999999976	-0.022562636	0.0286482528	-0.11410314949999999	-0.0159368589	-0.07825592349999999	0.0310806644	-0.030713782000000002	-0.018127686299999998	0.0311183387	0.0732782948	0.0357827476	-0.1529358036	0.055462083200000005	0.055438275999999995	0.0553986051	0.0553430816	0.0552717215	0.055184545300000006	0.0550815778	0.054962848499999994	0.054828391399999996	0.054678245099999995	0.05451245230000001	-0.0192161	0.182318	0.125965	-0.000317025	0.00015069	0.000586844
3267.466170753517	3084.699397783981	3986.7433719675373	0.935858	23.488609	0.029469100000000005	-0.047649694699999995	-0.0012433581	-0.1150154575	-0.0108109717	0.009430275699999999	0.0517969942	-0.0309948307	0.0175011307	0.0190405999	0.09034247460000001	-0.034196625099999996	-0.110375918	0.0554569004	0.0554175488	0.05535198349999999	0.0552602356	0.0551423484	0.054998377599999995	0.054828391399999996	0.0546324703	0.0544107068	0.0541632058	0.053890084500000004	-0.0263662	0.188912	0.131617	-0.000323278	2.64698e-23	0.000542327
3266.5873566658556	3088.999771745697	3988.6008504813926	0.953957	23.942883	0.018701249999999992	-0.0346127218	-0.0385155226	-0.1216607423	0.0315321429	0.028878305099999998	-0.0129415086	-0.015085621499999998	0.0405301556	0.014682666200000001	0.0519167668	-0.0758361513	-0.0998946811	0.0554504221	0.055391643399999996	0.055293725	0.055156736100000006	0.054980773600000005	0.0547659617	0.05451245230000001	0.0542204244	0.053890084500000004	0.0535216659	0.0531154289	-0.0320766	0.187591	0.121174	-0.000317025	-3.92103e-24	0.000560611
3268.4270222376563	3088.1866996101026	3994.2045046692265	0.93503	23.467844	0.01107735	-0.0033508295000000002	-0.052158265599999996	-0.1032659225	0.0074077475	-0.0398617054	-0.05065054099999999	0.0327544699	0.0445397859	0.00048428910000000003	0.0374374085	-0.0126776322	-0.102151487	0.0554426485	0.0553605622	0.0552238417	0.0550326219	0.054787091600000004	0.0544874931	0.054134121900000005	0.053727327000000005	0.0532675096	0.0527551236	0.052190674699999995	-0.0351528	0.183981	0.122851	-0.000367859	-2.64698e-23	0.00056406
3277.6415732222554	3086.094712253963	4002.989349659839	0.947122	23.77133	0.0192729	0.0310726027	-0.04546322059999999	-0.0696163417	-0.0340581725	-0.0575351833	-0.005300246800000001	0.0556081004	0.0163057077	-0.004489654	0.0313086214	0.0366140958	-0.0852853982	0.05543357980000001	0.055324308200000005	0.0551423484	0.0548879394	0.054561415499999995	0.0541632058	0.0536938334	0.0531539149	0.052544159900000005	0.0518653693	0.0511184351	-0.0342322	0.183147	0.112486	-0.000475946	-0.0	0.000529081
3276.84958972727	3085.1752074008614	4011.9041551225173	0.93508	23.469095	0.034799300000000005	0.0570813349	-0.0080539967	-0.0534691659	-0.0635262894	0.0278883871	0.0263655153	0.0596393259	-0.0125825896	-0.0350243467	0.017848338999999998	-0.0231074764	-0.0479197741	0.055423216100000006	0.0552828847	0.0550492621	0.0547227426	0.0543038771	0.0537933726	0.0531920905	0.0525010456	0.0517214039	0.0508544811	0.049901740099999994	-0.0291573	0.190471	0.106247	-0.000156689	1.3234899999999996e-23	0.00052511
3281.6265628003744	3091.014610762094	4024.453583493879	1.060177	26.608841	0.08109014999999999	0.032646692000000005	0.0400387018	-0.0411347688	0.0175589716	0.0115391658	-0.0248396087	0.0206852556	-0.04863563059999999	-2.48611e-05	-0.027235224	-0.045029592199999996	-0.041789622900000004	0.055411557800000004	0.0552362956	0.0549446024	0.054537093200000004	0.0540146268	0.0533783045	0.052629467699999995	0.0517696948	0.050800798	0.04972481980000001	0.0485440281	-0.0320748	0.12916	0.101375	-0.000347258	-2.64698e-23	0.000574334
3292.2154706181	3094.075074325749	4035.0855382017053	1.071149	26.884211	0.05297920000000001	-0.0141501141	0.0485755517	-0.015343736200000001	0.020445551200000002	-0.0572305649	-0.005556566	-0.0314254833	-0.045988080099999995	0.011778730900000001	-0.05041458769999999	0.024378173700000002	-0.0755422319	0.0553986051	0.055184545300000006	0.054828391399999996	0.054331060599999995	0.0536938334	0.052918350499999996	0.0520066088	0.0509609558	0.0497840841	0.048479023899999994	0.0470491357	-0.0294276	0.127026	0.07182	-0.000615812	-0.0	0.00067864
