csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3554.4195938581565	3116.3830783144804	3851.6210723399877	n/a	n/a	n/a	-0.028716664300000003	0.0039251359000000005	-0.0191158903	0.030980937400000002	-0.0346734848	0.0179360274	-0.0032705271	0.0242984229	-0.0361917976	0.020723136399999998	-0.0081945788	0.016283121100000002	0.0577348291	0.0577342355	0.0577332462	0.0577318613	0.0577300806	0.057727904299999994	0.0577253323	0.0577223647	0.0577190014	0.0577152426	-0.0220515	0.437189	0.536697	-0.00747143	-0.00108857	0.000789409
3499.7298131051616	3105.896524767392	3822.915495947289	1.1642340000000002	32.9837	0.09849644999999997	-0.036808330699999996	0.033550791	0.019228401200000002	0.022097065200000002	-0.08617793789999999	-0.0005169966	-0.0037149059000000004	0.0574912037	-0.0339619907	0.0193665779	0.023476675899999997	-0.0180236906	0.0577332462	0.057727904299999994	0.0577190014	0.057706538200000004	0.0576905153	0.0576709338	0.0576477949	0.0576211	0.0575908508	0.0575570491	-0.0170526	0.426653	0.54153	-0.00623871	-0.00100583	0.00103652
3482.735495189564	3104.7966254570856	3809.9026191917437	0.987382	27.973349	0.11340532000000003	-0.046122953	-0.0169415203	0.037263682400000005	0.0699170963	-0.044254620300000005	-0.0107726801	-0.0034887634000000003	0.020498617900000002	-0.0505701585	0.0616550051	0.0290942104	-0.0386287829	0.0577300806	0.0577152426	0.0576905153	0.057655903099999996	0.0576114118	0.0575570491	0.057492824299999995	0.0574187484	0.0573348341	0.0572410958	-0.00721628	0.434937	0.576479	-0.00522421	-0.00116152	0.00107305
3448.4702555740546	3100.3304428281654	3792.468410951692	1.011229	28.648954	0.14057951999999993	-0.0843023654	-0.0419180122	0.0111608752	0.0619719177	-0.0298516569	0.0328521076	0.0023820468	0.0126182416	-0.0768796112	0.0747228184	0.0226181025	-0.0681392614	0.0577253323	0.0576962517	0.0576477949	0.0575799782	0.057492824299999995	0.0573863625	0.0572606286	0.05711566480000001	0.056951519699999995	0.0567682486	-0.0149688	0.436909	0.548403	-0.00376318	-0.00158637	0.00124275
3445.3437500332707	3100.9581912075396	3782.882706712139	0.887387	25.140404	0.04468402999999997	-0.1094005856	-0.0299024086	-0.0264004215	0.0445702391	-0.07153744570000001	-0.0135686174	-0.0034604214	0.0238728376	-0.0692483499	0.0896169821	-0.016413647	-0.0672028264	0.0577190014	0.0576709338	0.0575908508	0.057478796799999995	0.0573348341	0.0571590425	0.056951519699999995	0.0567123809	0.056441758700000004	0.056139803499999995	-0.00532527	0.448242	0.544118	-0.00404093	-0.00149442	0.0012615
3425.609667430338	3099.992058071024	3774.4734159441787	0.910102	25.783939	0.10347395000000006	-0.1413443204	-0.0101338351	-0.0535914935	0.09235965189999999	-0.00119343	-0.0307759043	-0.0053106674	0.0405278362	-0.061047363	0.10537360650000001	-0.025804851099999998	-0.0894139519	0.057711088099999995	0.0576392917	0.057519697	0.0573524034	0.0571375495	0.056875313499999997	0.0565659128	0.0562096042	0.0558066829	0.0553574832	-0.00531182	0.464905	0.582214	-0.00488139	-0.00144173	0.00134238
3425.5274849989805	3097.216013032607	3778.3093726845173	0.836904	23.710169	0.04070081999999999	-0.1381871933	0.0279567644	-0.0386561277	0.0530083283	0.0152900414	0.0100495395	-0.0112029392	0.0566435474	-0.037910976	0.09134469460000001	-0.0034586415000000003	-0.08225721450000001	0.0577015927	0.0576013287	0.0574343511	0.057200853200000006	0.056901105599999995	0.0565354553	0.0561043259	0.0556082167	0.05504770230000001	0.054423431900000006	0.001263	0.465883	0.596225	-0.00459312	-0.00152179	0.00135679
3450.248422758931	3097.228317932866	3787.252843623373	0.897105	25.41572	0.03790532600000001	-0.10327031630000001	0.0456937355	0.0097189775	-0.024947380800000002	-0.066165914	-0.0194273643	-0.0144196139	0.0636581851	-0.0215378475	0.0531644203	0.0194459705	-0.0756323166	0.0576905153	0.0575570491	0.0573348341	0.0570242129	0.0566256646	0.056139803499999995	0.05556737900000001	0.0549092736	0.054166502000000005	0.053340209699999995	-0.000840826	0.444301	0.596777	-0.0048561	-0.00151831	0.0013499
3450.8928507245128	3099.7977597266017	3800.798378610499	0.885541	25.088102	0.02814382600000001	-0.0702313344	0.0006717332000000001	0.043962712599999995	0.0270628131	-0.019086261599999998	-0.0125867483	-0.011365278400000001	0.0244578023	-0.0228998311	0.0319910484	0.0392456871	-0.0640354026	0.0576778563	0.05750645769999999	0.057221170599999996	0.0568225599	0.0563114151	0.055688748499999996	0.054955793200000005	0.0541140009	0.053165038600000006	0.0521107857	0.0012235	0.440648	0.598482	-0.00449563	-0.00150432	0.00130993
3434.9927572018787	3100.981014812861	3804.795321436665	0.875935	24.815966	0.0631033599999999	-0.0563293728	-0.0349944125	0.0368573663	0.0199728697	0.0297995538	0.055011131500000005	-0.014932151999999999	-0.016462448600000002	-0.046050699800000004	0.0178418241	0.0358546929	-0.037229395299999996	0.0576636161	0.0574495601	0.0570933886	0.0565959827	0.055958572699999994	0.0551827354	0.0542703902	0.0532237939	0.0520455355	0.0507385297	-0.00263336	0.442829	0.576983	-0.00406451	-0.00176086	0.0013336
3453.4417672080817	3100.366762130544	3806.8489734001055	0.865077	24.508356	0.11952293000000003	-0.0433672605	-0.052740337699999994	0.0041814421	-0.0203316727	-0.0365273478	0.0256261021	-0.0104312317	-0.0210700904	-0.0449782929	0.0230230177	-0.0049231935999999995	-0.0392651834	0.0576477949	0.0573863625	0.056951519699999995	0.0563445805	0.05556737900000001	0.0546222637	0.0535120905	0.052240214199999996	0.0508104782	0.0492272028	-0.00485229	0.477436	0.591377	-0.00478605	-0.00215458	0.0015844
3462.9810246177262	3099.5148462536963	3802.7570665772682	0.8165219999999999	23.132755	0.06633872000000009	-0.0549745723	-0.0306143929	-0.04417751599999999	0.0191903759	-0.0535930659	-0.0212424123	-0.011733945400000001	-0.0006035669	-0.0498357143	0.0399010237	-0.0468309112	-0.045655935300000006	0.0576303933	0.057316871900000003	0.056795598899999994	0.056068463799999996	0.0551381022	0.0540078863	0.05268191269999999	0.0511649875	0.049462609000000005	0.047580947699999994	0.00140143	0.435541	0.586352	-0.00489979	-0.00225035	0.00163819
3444.399597906266	3101.835709215573	3803.467816762702	0.825566	23.388962	0.061248650000000016	-0.0680471729	0.0079042978	-0.0599532887	0.063117854	0.0258722233	-0.0036550804	-0.007437344	0.0294782715	-0.025058822400000003	0.0696662395	-0.0363506515	-0.040816596499999996	0.0576114118	0.0572410958	0.0566256646	0.055767753600000004	0.054671036500000006	0.053340209699999995	0.05178097190000001	0.05	0.0480049204	0.045804276500000005	0.00453258	0.44615	0.609249	-0.00469996	-0.00205526	0.0015408799999999997
3446.4495346147883	3100.915917921164	3805.7262606891295	0.83977	23.791388	0.06279308000000003	-0.0616509846	0.0483521756	-0.0348308187	0.0089779275	0.0287554135	0.034325362000000005	-0.0093513702	0.0509511291	-0.0030127701	0.049733488099999994	-0.0153864742	-0.0357300277	0.0575908508	0.0571590425	0.056441758700000004	0.055442581799999995	0.054166502000000005	0.0526198927	0.0508104782	0.048747295499999996	0.046440649	0.0439020589	-0.0157435	0.456198	0.628472	-0.00460604	-0.00215269	0.00161445
3468.044807574941	3098.1549563088715	3810.954928542349	0.873751	24.754089	0.04518790000000006	-0.0423999156	0.0526167124	0.0187270901	-0.0385589037	-0.0663089801	-0.0363859535	-0.015968763100000002	0.051358271500000004	0.0082225839	0.0123693318	0.026460290600000002	-0.0501832283	0.0575687109	0.0570707212	0.0562439267	0.055093091100000005	0.053624844500000005	0.0518476463	0.0497717353	0.0474090717	0.0447732676	0.0418795088	-0.0158534	0.452717	0.614096	-0.00435289	-0.00207365	0.00140222
3453.8549914025816	3103.101426980185	3819.123474950291	0.922435	26.133352	0.1363447999999999	-0.0108349639	-0.0035025014	0.0474157336	-0.010588736699999999	0.0302516704	0.027061926099999998	-0.0147593369	-0.012431310400000001	0.00016607689999999998	-0.006061689300000001	0.0495998141	-0.018666903999999998	0.0575449928	0.0569761414	0.0560322174	0.0547194347	0.0530464353	0.0510242324	0.048666138399999996	0.0459876763	0.0430064784	0.03974217	-0.0118261	0.448992	0.577536	-0.00312275	-0.00249224	0.0012103000000000003
3460.765041564517	3100.771633042313	3830.786514623919	0.928261	26.29841	0.16868219999999992	0.0164500743	-0.0408988179	0.0232331885	-0.0688744056	0.0070957811	0.0385700037	-0.0218231693	-0.0516338754	-0.018460086100000002	-0.026609140400000002	0.012762263700000002	-0.0028806244	0.057519697	0.056875313499999997	0.0558066829	0.0543217765	0.052431670599999994	0.0501504639	0.0474951725	0.0444856028	0.0411442041	0.0374959006	-0.0148318	0.462442	0.619528	-0.00462364	-0.00203995	0.00146181
3478.943753343801	3105.2871345053386	3836.462600719253	0.852742	24.158875	0.06558769999999994	0.028403767200000003	-0.0356405452	-0.0407975421	-0.0522504492	-0.0037385756	-0.0262202802	-0.009432979499999999	-0.0457008455	0.008904747099999999	-0.0244997492	-0.0649587666	0.022044140299999997	0.057492824299999995	0.0567682486	0.05556737900000001	0.053900291100000004	0.05178097190000001	0.0492272028	0.0462604104	0.042905486500000006	0.0391905793	0.0351468575	-0.0184095	0.464815	0.64116	-0.0052239	-0.00209642	0.00156518
3456.8268006019853	3105.928973980173	3837.376420433484	0.897027	25.413509	0.09245939999999997	0.0121858602	0.017393182	-0.048881214299999996	0.011754344	0.0689287527	0.0074226277	-0.0063028343999999995	0.0046427319	0.0150605709	0.0122330983	-0.0503092429	0.0248178475	0.0574643754	0.0566549584	0.0553143646	0.053455163099999994	0.0510947851	0.0482553605	0.044963510899999996	0.0412500994	0.0371499417	0.0327014793	-0.0088356	0.440207	0.623562	-0.0046454	-0.00206711	0.0013594
3460.1550839793513	3106.1753696845667	3837.1345163920455	0.897575	25.42905	0.12072751000000002	0.0073807486	0.0585957072	-0.0147868142	-0.06353067	0.0265464615	0.010459876	-0.0143055841	0.0362044234	0.0289581563	-0.0037017776	-0.0051787837	0.022347058599999997	0.0574343511	0.0565354553	0.05504770230000001	0.052986588	0.0503735805	0.047235896	0.0436062158	0.0395223456	0.0350268219	0.0301664687	-0.00225259	0.457818	0.650903	-0.00557346	-0.00174437	0.00122635
3489.822521329002	3105.729019350954	3840.6419552549987	0.932207	26.410191	0.13995869000000002	0.0173688005	0.0371376484	0.0395000751	-0.0085860212	-0.0347880359	-0.0559353515	0.0005124932	0.0236296971	0.028841987599999997	-0.0171454946	0.0427617267	-0.0067060858	0.0574027522	0.0564097525	0.0547674578	0.0524947712	0.0496178523	0.0461698153	0.042190348200000005	0.0377252562	0.0328259338	0.0275487739	0.0111681	0.491558	0.601771	-0.00554903	-0.00221181	0.0016078
3462.5474124543225	3105.0853936809212	3838.462043849499	0.998703	28.294079	0.2072367999999999	0.0090189511	-0.018887088	0.053380995300000005	0.0042828845	0.0528881817	0.021836406000000003	-0.0034477449	-0.028103076299999998	0.0048254444	-0.015942281699999998	0.0510795582	0.008795221899999999	0.057369579500000004	0.0562778638	0.054473700199999996	0.051979928499999994	0.048828118600000005	0.045058170599999996	0.040717810099999995	0.0358619838	0.030552163900000002	0.0248555698	-0.016749199999999995	0.444101	0.569435	-0.00389317	-0.00230518	0.0013665000000000003
3473.706987928767	3103.824538336573	3839.451725855842	0.954191	27.03302	0.1606657	0.0219801614	-0.0492561121	0.0013536625	-0.0779895458	0.0020110917000000002	-0.0058448271999999996	-0.014464929	-0.058941185	-0.0104691927	-0.0335217356	-0.0099689617	0.0342184125	0.0573348341	0.056139803499999995	0.054166502000000005	0.0514422857	0.0480049204	0.0439020589	0.0391905793	0.0339357974	0.0282105605	0.0220942383	-0.01524	0.445076	0.636463	-0.00539563	-0.00259836	0.00139393
