onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.715	2	Con	MC	0.582	1
36.715	2	Con	PC50	0.7935	1
42.715	2	InCon	MC	0.794	1
47.514	2	Con	MC	0.5895	1
52.314	2	Con	MC	0.5565	1
55.914	2	Con	MC	0.7155	1
60.713	2	Con	MC	0.6575	1
64.313	2	InCon	MC	1.014	1
69.113	2	Con	MC	0.649	1
75.113	2	Con	MC	0.678	1
78.712	2	Con	MC	0.703	1
82.312	2	InCon	PC50	0.875	1
88.312	2	Con	PC50	0.677	1
93.111	2	InCon	PC50	0.9215	1
99.111	2	InCon	MC	0.808	1
105.111	2	InCon	PC50	0.869	1
108.724	2	Con	PC50	0.7565	1
112.323	2	InCon	MC	0.9365	1
115.923	2	Con	PC50	0.8125	1
121.923	2	Con	MC	0.832	1
127.922	2	Con	MC	0.813	1
132.722	2	InCon	MC	0.8895	1
136.322	2	Con	MC	0.6695	1
141.122	2	Con	MC	0.6955	1
145.921	2	Con	MC	0.583	1
151.921	2	Con	MC	0.6235	1
156.721	2	Con	PC50	0.739	1
160.32	2	Con	MC	0.7235	1
163.92	2	Con	MC	0.7165	1
169.92	2	Con	MC	0.6815	1
175.919	2	InCon	PC50	1.008	1
180.719	2	InCon	PC50	0.8465	1
184.319	2	Con	MC	0.74	1
187.919	2	InCon	PC50	0.8245	1
192.718	2	Con	PC50	0.6805	1
198.718	2	InCon	MC	0.963	1
233.516	2	Con	MC	0.834	1
237.115	2	InCon	MC	0.952	1
240.715	2	InCon	MC	0.83	1
246.715	2	InCon	PC50	0.7995	1
251.515	2	InCon	MC	1.0965	1
257.514	2	Con	PC50	0.7	1
261.114	2	Con	MC	0.726	1
267.114	2	InCon	PC50	0.7495	1
270.713	2	Con	MC	0.668	1
275.513	2	Con	MC	0.6885	1
281.513	2	Con	MC	0.7865	1
286.312	2	Con	MC	0.6975	1
291.112	2	Con	PC50	0.771	1
297.112	2	Con	MC	0.707	1
301.911	2	InCon	MC	0.936	1
305.511	2	InCon	MC	1.467	1
311.511	2	Con	MC	0.6635	1
315.124	2	Con	PC50	0.7955	1
318.724	2	Con	PC50	0.756	1
322.323	2	Con	MC	0.8465	1
327.123	2	Con	MC	0.6785	1
331.923	2	InCon	MC	0.8745	1
336.722	2	Con	PC50	0.69	1
342.722	2	Con	MC	0.688	1
348.722	2	Con	MC	0.695	1
353.521	2	Con	MC	0.6855	1
358.321	2	InCon	PC50	0.843	1
361.921	2	Con	PC50	0.85	1
367.92	2	InCon	PC50	1.0225	1
372.72	2	Con	MC	0.7285	1
377.52	2	InCon	PC50	0.897	1
381.12	2	Con	MC	0.8655	1
387.119	2	Con	MC	0.7745	1
393.119	2	Con	MC	0.722	1
399.118	2	InCon	PC50	0.98	1
402.718	2	Con	MC	0.909	1
436.316	2	Con	MC	0.738	1
439.916	2	Con	MC	0.6695	1
445.915	2	Con	MC	0.755	1
449.515	2	Con	MC	0.814	1
454.315	2	InCon	PC50	0.7805	1
460.314	2	Con	MC	0.752	1
465.114	2	Con	PC50	0.724	1
469.914	2	InCon	MC	0.89	1
475.913	2	Con	MC	0.5405	1
481.913	2	InCon	PC50	0.829	1
485.513	2	Con	PC50	0.8345	1
489.113	2	Con	MC	0.762	1
493.912	2	InCon	MC	0.9985	1
499.912	2	Con	PC50	0.7545	1
503.512	2	Con	MC	0.8235	1
507.111	2	InCon	MC	1.043	1
511.911	2	InCon	MC	0.773	1
516.711	2	Con	MC	0.6825	1
522.71	2	Con	MC	0.6265	1
526.324	2	Con	MC	0.762	1
531.123	2	Con	PC50	0.9035	1
537.123	2	Con	MC	0.707	1
543.122	2	InCon	MC	1.2655	1
547.922	2	InCon	MC	0.8925	1
551.522	2	Con	MC	0.7165	1
557.522	2	InCon	PC50	0.958	1
561.121	2	Con	MC	0.811	1
565.921	2	Con	MC	0.7295	1
570.721	2	InCon	PC50	0.8935	1
576.72	2	Con	MC	0.574	1
582.72	2	Con	PC50	0.904	1
586.32	2	Con	MC	0.728	1
589.919	2	Con	PC50	0.7915	1
594.719	2	Con	MC	0.7825	1
598.319	2	InCon	PC50	1.0255	1
603.119	2	InCon	PC50	1.0935	1
