csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3378.0405715898473	3225.538013542868	4313.519683571227	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.00113489	0.18735	0.147421	-0.00051911	0.00012329100000000004	0.00066027
3335.707306692022	3218.043729045	4290.240222830639	1.144701	36.769012	0.09706357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00111327	0.172033	0.216125	-0.0007544859999999999	0.000118516	0.000640002
3320.065688061309	3227.239489723201	4283.934230910405	1.292681	41.522305	0.39275703	0.0223381144	-0.0118531625	0.0209908363	-0.0507160754	0.009352672	-0.0241144892	0.0090422736	-0.0104423213	0.049388780199999996	-0.0320005571	-0.0634480548	0.0212038615	0.0609708162	0.0609700366	0.0609687372	0.060966918099999996	0.060964579299999995	0.060961720700000006	0.0609583425	0.0609544447	0.0609500272	0.0	0.0	0.0174728	0.444396	0.255388	-0.00170754	0.000176483	0.000924411
3315.165016661734	3231.6818273900208	4293.925966159085	1.341394	43.087002	0.4916905500000001	0.01651163	0.014920791299999998	0.05158747	-0.012580672	-0.0097331354	0.0104273977	0.0037050466	-0.0015692963	-0.0389726206	-0.021981376299999997	-0.0287885693	-0.0429036004	0.0609687372	0.060961720700000006	0.0609500272	0.0609336575	0.0609126129	0.0608868951	0.060856505899999996	0.060821447800000004	0.0607817233	0.0	0.0	0.00949125	0.0889192	0.186317	-0.0008285159999999998	0.000289727	0.000733455
3311.527185086086	3242.887715435488	4291.212266764361	1.046053	33.600349	0.10452035999999996	-0.0139151983	0.0171534759	0.1097482328	0.0203371735	-0.07214209519999999	-0.0027277726	0.0405176133	0.0098466429	-0.0641674746	0.009664426700000001	-0.0405039312	-0.038780877799999995	0.060964579299999995	0.060945090199999996	0.0609126129	0.0608671545	0.0608087246	0.0607373356	0.0606530028	0.0605557441	0.0604455803	0.0	0.0	0.00115449	0.128124	0.216509	-0.00050477	0.000190253	0.000620939
3320.1438092535946	3242.156007653216	4289.521452153653	1.247341	40.065933	0.34960016	0.0213131076	0.0221672447	0.0617731074	-0.0592130767	-0.08193415700000001	-0.09967739699999999	0.0023306124	-0.0070378135	0.0400120933	-0.0168826788	-0.0332932719	-0.0160500931	0.0609583425	0.0609201471	0.060856505899999996	0.0607674454	0.0606530028	0.0605132259	0.0603481732	0.06015791349999999	0.0599425263	0.0	0.0	0.0178645	0.359691	0.236675	-0.00185065	0.000321523	0.000766932
3312.905235750929	3240.628330327355	4284.804856632489	1.243965	39.957478	0.36465246	0.0190782897	-0.044723676799999994	0.0094124672	-0.03154937	-0.0160014892	-0.041453038	-0.0223516109	0.01030865	-0.020132678600000002	0.0343856557	0.0004492729	0.023316590800000002	0.0609500272	0.0608868951	0.0607817233	0.060634584500000005	0.0604455803	0.060214841100000006	0.0599425263	0.059628823899999996	0.0592739505	0.0	0.0	0.00122119	0.12780300000000003	0.186159	-0.0007796259999999998	0.000209898	0.000637478
3300.596668539721	3237.0291848620614	4267.03111368127	1.106588	35.544788	0.22170485	-0.0059229153000000005	-0.06299663929999999	0.0049261951	-0.023796192200000003	0.0009422867999999999	-0.0062661494	0.0069223646	0.0023314285999999997	-0.006746515600000001	0.0487356674	-0.054606103899999994	0.0429498781	0.0609396336	0.0608453385	0.060688288099999994	0.06046864440000001	0.0601866338	0.05984254730000001	0.059436739800000006	0.058969629800000006	0.05844169900000001	0.0	0.0	0.00470464	0.2614	0.242556	-0.00109923	0.000294315	0.0007980049999999999
3295.956699742844	3236.7025209086983	4269.853814755036	1.05887	34.012047	0.16428846000000003	0.0083764907	0.052942108700000004	-0.038599018	-0.049009000999999996	-0.0122997333	-0.0055443777	-0.027395134100000003	-0.0126458001	0.0493038483	-0.0153198081	-0.0075376537	-0.0678233306	0.060927162	0.0607954831	0.060576229	0.0602697155	0.0598763842	0.0593968016	0.058831658700000004	0.05818176940000001	0.05744807	0.0	0.0	0.0200782	0.366642	0.239519	-0.00158492	0.000246472	0.00107719
3298.609774270777	3241.590309421014	4268.198006554129	1.234536	39.654621	0.34812441000000005	-0.0217118969	0.011403248500000001	0.015115963500000001	0.033314153900000004	-0.0165557424	-0.009569308	0.015925372099999998	0.0142656173	-0.0401516821	0.0199301548	0.0187551477	-0.0121781597	0.0609126129	0.0607373356	0.0604455803	0.06003790639999999	0.0595150958	0.058878151100000005	0.0581282938	0.0572669619	0.0562958072	0.0	0.0	0.00137239	0.108572	0.23653	-0.000637674	0.000111074	0.0007926419999999998
