onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.719	2	InCon	PC50	0.716	1
35.518	2	Con	PC50	0.706	1
41.518	2	InCon	PC50	0.6635	1
47.518	2	InCon	MC	0.958	1
51.117	2	Con	MC	0.702	1
57.117	2	Con	MC	0.612	1
61.917	2	Con	MC	0.579	1
65.517	2	Con	PC50	0.449	1
69.116	2	InCon	PC50	0.943	unintelligible
73.916	2	Con	MC	0.5585	1
78.716	2	Con	MC	0.682	1
84.716	2	InCon	MC	0.776	1
88.315	2	Con	PC50	0.7545	1
93.115	2	Con	MC	0.599	1
97.915	2	Con	MC	0.5245	1
101.515	2	Con	MC	0.599	1
107.528	2	Con	MC	0.5775	1
111.127	2	Con	MC	0.683	1
117.127	2	Con	PC50	0.5745	1
121.927	2	InCon	MC	0.787	1
125.527	2	Con	MC	0.6405	1
131.526	2	Con	MC	0.588	1
135.126	2	InCon	PC50	0.7365	1
141.126	2	Con	MC	0.623	1
145.926	2	InCon	MC	0.9375	1
149.525	2	InCon	PC50	0.718	1
154.325	2	Con	PC50	0.7155	1
160.325	2	Con	MC	0.7565	1
166.324	2	Con	PC50	0.651	1
169.924	2	InCon	MC	1.137	1
174.724	2	Con	MC	0.6805	1
180.724	2	Con	MC	0.6765	1
184.323	2	InCon	PC50	0.736	1
189.123	2	InCon	MC	0.9935	1
192.723	2	Con	MC	0.6735	1
197.523	2	Con	MC	0.5535	1
233.521	2	Con	MC	0.562	1
238.32	2	Con	PC50	0.6105	1
243.12	2	Con	PC50	0.659	1
247.92	2	Con	MC	0.559	1
251.52	2	InCon	PC50	0.7485	1
255.119	2	Con	MC	0.547	1
258.719	2	Con	MC	0.5465	1
262.319	2	Con	PC50	0.551	1
268.319	2	Con	PC50	0.569	1
274.318	2	Con	MC	0.53	1
280.318	2	Con	MC	0.6745	1
286.318	2	Con	PC50	0.5945	1
291.117	2	Con	MC	0.68	1
295.917	2	Con	MC	0.5895	1
301.917	2	Con	MC	0.501	1
305.517	2	Con	MC	0.6395	1
311.516	2	InCon	MC	0.878	1
316.316	2	InCon	PC50	0.7425	1
319.916	2	InCon	PC50	0.805	1
324.716	2	Con	MC	0.55	1
328.315	2	InCon	MC	0.8045	1
334.315	2	InCon	MC	0.7165	1
337.915	2	Con	MC	0.534	1
343.915	2	Con	MC	0.759	1
348.728	2	InCon	MC	1.0215	1
352.327	2	Con	PC50	0.637	1
357.127	2	Con	MC	0.614	1
361.927	2	InCon	MC	0.6565	1
367.927	2	InCon	PC50	0.726	1
371.526	2	Con	MC	0.737	1
375.126	2	InCon	PC50	0.632	1
378.726	2	InCon	PC50	0.6375	1
384.726	2	InCon	MC	0.7365	1
389.525	2	Con	MC	0.6655	1
394.325	2	Con	MC	0.575	1
400.325	2	Con	MC	0.6245	1
436.323	2	Con	PC50	0.601	1
442.322	2	Con	MC	0.7105	1
447.122	2	Con	MC	0.7265	1
451.922	2	InCon	MC	0.8155	1
457.922	2	InCon	PC50	0.6665	1
461.521	2	InCon	MC	0.7085	1
465.121	2	InCon	MC	0.7505	1
468.721	2	Con	MC	0.69	1
474.721	2	Con	MC	0.666	1
479.52	2	Con	MC	0.5945	1
484.32	2	InCon	MC	0.6905	1
487.92	2	Con	MC	0.7345	1
493.92	2	Con	MC	0.713	1
498.719	2	Con	MC	0.597	1
504.719	2	Con	MC	0.6285	1
509.519	2	Con	MC	0.494	1
513.118	2	Con	MC	0.5625	1
519.118	2	Con	MC	0.6785	1
522.718	2	Con	PC50	0.582	1
528.718	2	InCon	PC50	0.9215	1
534.717	2	InCon	MC	0.654	1
539.517	2	Con	MC	0.61	1
544.317	2	InCon	PC50	0.691	1
547.917	2	InCon	PC50	0.721	1
551.516	2	Con	MC	0.5885	1
557.516	2	InCon	MC	0.676	1
562.316	2	Con	MC	0.669	1
567.115	2	Con	MC	0.6585	1
570.715	2	InCon	PC50	0.7185	1
576.715	2	InCon	PC50	0.732	1
580.315	2	Con	MC	0.6325	1
583.928	2	Con	PC50	0.5845	1
589.928	2	Con	PC50	0.581	1
593.527	2	Con	PC50	0.7025	1
598.327	2	Con	MC	0.5215	1
603.127	2	Con	PC50	0.554	1
