csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3744.1695118633334	3275.09558145181	4040.9120663452295	n/a	n/a	n/a	0.0463867316	0.0411122583	-0.0298135088	0.012548619399999999	-0.0508410281	0.0609531409	0.010643633100000001	-0.18248332379999999	0.059076791399999995	-0.1286975515	0.0998874596	-0.1329755741	0.0608578045	0.060857032	0.0608557447	0.060853942300000005	0.0608516251	0.060848793	0.060845446	0.0608415841	0.0608372074	0.0	0.0498116	0.213281	-0.000620341	-0.0	0.0
3685.090584026574	3276.7624739002667	4019.722257167807	1.329598	36.29007	0.09959825000000003	0.0196501181	0.0041987545000000005	-0.0383084914	0.0734243036	-0.0181050899	0.0410585169	-0.0006572338000000001	-0.08839240220000001	0.1307572894	-0.053389190999999996	0.0343648316	-0.0849225067	0.0608557447	0.060848793	0.0608372074	0.0608209889	0.060800138600000005	0.0607746581	0.06074454940000001	0.060709814800000005	0.0606704569	0.0	0.0422121	0.192542	0.000804854	-0.0	0.0
3636.8956357424986	3270.998999181852	4014.7149714039674	1.215022	33.16283	0.17552774999999998	0.0276132875	0.0441636413	-0.014816687299999999	0.027799537599999997	0.055057801399999995	-0.030386182400000003	0.025985139700000003	0.00027092209999999997	0.004665455	0.0321892583	0.0541447639	0.0355293271	0.0608516251	0.060832315899999996	0.060800138600000005	0.060755099699999995	0.060697209	0.060626478600000006	0.060542923600000007	0.0604465615	0.060337412800000004	0.0	0.131629	0.22368	-0.000294603	-0.0	0.0
3628.5144196965525	3277.491185642665	4023.2257390902855	1.206513	32.930584	0.15756376999999996	-0.0179640683	0.036045280299999996	0.0313476869	-0.055013295499999997	0.0117784359	-0.0164117669	-0.0056557019	-0.0331850217	-0.044124341799999994	0.0088178765	0.0014084967000000002	-0.0006103752	0.060845446	0.060807603200000004	0.06074454940000001	0.0606563107	0.060542923600000007	0.060404435199999995	0.0602409029	0.06005239440000001	0.0598389881	-0.00449632	0.0840004	0.213906	0.0013296	0.000289094	0.0
3635.161780134065	3275.033716782973	4027.590988983473	1.108295	30.249819	0.26748598011979996	-0.0032954246	-0.0037965696000000003	0.051354045	0.0018212073000000001	-0.0482083521	0.0141533903	-0.013086335800000001	0.0128884768	-0.0059459894	-0.0218213431	-0.0370595783	-0.0503949673	0.0608372074	0.0607746581	0.0606704569	0.060524675099999994	0.060337412800000004	0.0601087982	0.0598389881	0.059528167300000004	0.0591765488	1.01198e-08	0.0493717	0.314252	-0.000941605	-0.0	0.0
3627.342636275871	3276.1777626855755	4032.867461871559	1.057597	28.866085	0.2510377751198	0.009996273299999999	0.001412894	0.055595814199999996	0.057082535700000006	-0.0158249884	-0.0197055829	0.0188785642	0.0430226092	0.0461030471	0.034594601600000004	0.0057799602	-0.030285751099999998	0.0608269097	0.0607334851	0.0605778835	0.0603602644	0.0600808505	0.0597399279	0.0593378457	0.0588750154	0.058351910800000004	-0.016205899999999995	0.11198	0.230402	-1.3627700000000003e-05	0.000681241	0.000158253
3629.5398587122554	3278.308039522461	4029.5875100867547	1.058348	28.886581	0.244416065	-0.0069930668	0.005545486600000001	0.035976134	0.015296791	0.0688219399	-0.0174214798	-0.0064442434	-0.004938833	-0.0010906193	0.051045953399999996	-0.0356300565	0.0243052092	0.0608145533	0.0606840897	0.0604668575	0.0601631675	0.059773453899999995	0.0592982738	0.0587383067	0.0580943533	0.057367334299999996	-0.0120206	0.0381484	0.338532	-0.00107104	0.000732351	0.000101392
3626.6052592563924	3281.5230502614863	4022.212500611666	1.119841	30.564966	0.25595102500000005	-0.0080830678	0.023188031499999998	-0.0117113145	-0.0318622604	0.0255731588	0.0037107651	-0.0019308254	-0.024876478799999997	-0.0386406704	-0.0128512271	-0.0297247646	0.0147967977	0.060800138600000005	0.060626478600000006	0.060337412800000004	0.0599334912	0.059415482900000004	0.0587843738	0.0580413653	0.0571878717	0.0562255178	-0.00945379	0.0720017	0.242826	0.000958959	0.00112967	5.22117e-05
3615.802677352849	3271.0659691874375	4013.6774113104016	1.133661	30.942162	0.138290725	-0.0112197178	0.0685819642	-0.0417719277	-0.0457454861	-0.0464383127	-0.031727362599999996	0.0040714481	0.027499120699999997	-0.0620050951	-0.0112752624	0.0296301784	-0.0274394641	0.0607836659	0.06056065980000001	0.0601895887	0.059671359900000005	0.059007240499999995	0.0581988541	0.0572481771	0.056157534	0.0549295911	-0.0236137	0.0679794	0.293597	-0.000115229	0.00103432	0.000269424
3615.806618712702	3274.893620336309	4005.701703045849	1.152696	31.4617	0.15423636	-0.04592435809999999	0.0393187036	-0.044442390400000004	0.0164644094	-0.056436876799999994	0.038610414700000005	-0.0298595769	0.0056747019	0.0202669405	0.022957497799999997	-0.0089615363	-0.05135268849999999	0.060765136	0.060486641900000006	0.0600234302	0.059376915499999995	0.058549072	0.057542428	0.0563600576	0.055005571600000004	0.0534831063	-0.0219174	0.00909864	0.341086	0.000356084	0.00134858	0.000131591
