onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.122	8.5	Congruent	AttendNumber	n/a	2.053	2	1
41.921	8.5	Congruent	AttendLetter	switch	1.345	2	1
53.921	8.5	Incongruent	AttendNumber	switch	2.468	1	1
64.72	8.5	Congruent	AttendLetter	switch	1.756	1	1
77.92	8.5	Congruent	AttendLetter	repeat	1.487	2	1
89.919	8.5	Congruent	AttendNumber	switch	1.77	1	1
103.119	8.5	Congruent	AttendNumber	repeat	1.705	1	1
116.318	8.5	Incongruent	AttendNumber	repeat	1.812	1	1
127.118	8.5	Congruent	AttendNumber	repeat	1.383	1	1
139.117	8.5	Incongruent	AttendLetter	switch	1.668	2	1
152.317	8.5	Incongruent	AttendNumber	switch	2.437	1	1
165.516	8.5	Congruent	AttendNumber	repeat	1.647	1	1
177.516	8.5	Congruent	AttendLetter	switch	1.453	1	1
190.715	8.5	Congruent	AttendNumber	switch	1.057	2	1
201.515	8.5	Congruent	AttendLetter	switch	1.039	2	1
213.514	8.5	Congruent	AttendLetter	repeat	1.454	2	1
224.314	8.5	Incongruent	AttendLetter	repeat	1.626	1	1
236.313	8.5	Incongruent	AttendLetter	repeat	1.191	1	1
277.112	8.5	Congruent	AttendNumber	n/a	1.598	1	1
290.311	8.5	Congruent	AttendNumber	repeat	1.136	1	1
303.511	8.5	Congruent	AttendLetter	switch	1.461	1	1
315.51	8.5	Incongruent	AttendNumber	switch	1.494	2	1
326.31	8.5	Congruent	AttendLetter	switch	1.443	1	1
338.309	8.5	Congruent	AttendLetter	repeat	1.568	2	1
351.509	8.5	Congruent	AttendLetter	repeat	0.965	2	1
363.522	8.5	Congruent	AttendNumber	switch	1.943	1	1
374.321	8.5	Incongruent	AttendLetter	switch	1.43	1	1
385.121	8.5	Congruent	AttendLetter	repeat	1.439	1	1
398.32	8.5	Congruent	AttendLetter	repeat	1.353	2	1
411.52	8.5	Congruent	AttendNumber	switch	1.809	1	0
422.319	8.5	Congruent	AttendNumber	repeat	1.767	2	1
435.519	8.5	Incongruent	AttendNumber	repeat	1.198	2	1
446.318	8.5	Incongruent	AttendLetter	switch	1.206	2	1
458.318	8.5	Incongruent	AttendNumber	switch	1.206	2	1
470.317	8.5	Incongruent	AttendNumber	repeat	1.301	2	1
481.117	8.5	Incongruent	AttendLetter	switch	1.792	2	1
523.115	8.5	Congruent	AttendLetter	n/a	1.339	2	1
533.915	8.5	Incongruent	AttendLetter	repeat	1.067	1	1
545.914	8.5	Congruent	AttendLetter	repeat	1.507	1	1
557.914	8.5	Congruent	AttendNumber	switch	1.496	1	0
571.113	8.5	Congruent	AttendNumber	repeat	1.592	2	1
581.913	8.5	Congruent	AttendNumber	repeat	1.296	2	1
595.112	8.5	Congruent	AttendLetter	switch	1.714	1	1
605.912	8.5	Incongruent	AttendLetter	repeat	1.111	2	1
617.911	8.5	Incongruent	AttendNumber	switch	1.01	1	0
631.111	8.5	Incongruent	AttendNumber	repeat	1.146	2	1
644.31	8.5	Congruent	AttendNumber	repeat	1.504	1	1
655.11	8.5	Congruent	AttendNumber	repeat	1.808	1	1
668.309	8.5	Congruent	AttendNumber	repeat	2.335	1	1
679.109	8.5	Congruent	AttendLetter	switch	1.181	2	1
691.122	8.5	Incongruent	AttendLetter	repeat	2.626	1	1
703.121	8.5	Congruent	AttendLetter	repeat	1.045	1	1
713.921	8.5	Congruent	AttendLetter	repeat	1.764	2	1
725.92	8.5	Incongruent	AttendNumber	switch	1.94	2	0
