onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.712	2	Con	MC	0.8885	1
35.511	2	InCon	MC	1.161	1
40.311	2	InCon	PC50	1.331	1
43.911	2	Con	MC	1.1695	1
47.511	2	InCon	PC50	1.19	1
52.311	2	Con	MC	0.6905	1
58.31	2	InCon	PC50	NA	1
61.91	2	Con	MC	1.4645	1
66.71	2	Con	PC50	0.931	1
72.71	2	Con	MC	0.793	1
78.71	2	InCon	MC	0.9025	1
82.309	2	InCon	PC50	1.0195	1
88.309	2	InCon	MC	1.4875	1
94.309	2	InCon	PC50	1.2805	1
99.109	2	Con	MC	1.2295	1
105.109	2	Con	MC	1.1035	1
108.722	2	Con	MC	NA	no-response
113.522	2	Con	MC	1.68	no-response
118.321	2	Con	PC50	1.647	1
124.321	2	InCon	MC	NA	1
127.921	2	InCon	MC	1.232	1
131.521	2	Con	PC50	1.4335	1
137.521	2	Con	MC	0.8985	1
142.32	2	Con	MC	0.9785	1
145.92	2	Con	MC	NA	no-response
149.52	2	Con	MC	1.0955	1
155.52	2	Con	PC50	0.8725	1
159.12	2	Con	MC	0.7545	1
162.72	2	Con	MC	0.9335	1
168.719	2	Con	MC	0.7935	1
173.519	2	InCon	PC50	1.183	1
177.119	2	Con	PC50	NA	1
183.119	2	Con	PC50	0.8305	1
189.118	2	Con	MC	0.8185	1
193.918	2	InCon	MC	1.081	1
198.718	2	Con	MC	1.0755	1
233.517	2	Con	MC	0.9595	1
238.316	2	InCon	MC	1.127	1
241.916	2	InCon	MC	0.915	1
246.716	2	Con	PC50	1.012	1
250.316	2	Con	MC	0.9595	1
256.316	2	InCon	PC50	0.481	1
262.315	2	InCon	MC	1.277	0
265.915	2	Con	MC	1.01	1
271.915	2	InCon	MC	1.073	1
277.915	2	Con	PC50	1.2615	1
282.715	2	Con	MC	1.348	1
286.314	2	Con	MC	1.166	1
291.114	2	Con	MC	0.7875	1
295.914	2	Con	MC	0.8275	1
299.514	2	Con	MC	0.9295	1
305.514	2	InCon	MC	1.13	1
311.513	2	Con	PC50	1.1005	1
316.313	2	InCon	PC50	1.1825	1
322.313	2	InCon	PC50	1.17	0
325.913	2	Con	MC	1.015	1
330.713	2	Con	MC	1.0945	1
335.512	2	Con	MC	0.838	1
339.112	2	Con	MC	1.137	1
345.112	2	Con	MC	0.9545	1
348.712	2	InCon	PC50	1.568	1
352.312	2	Con	MC	1.306	1
355.912	2	InCon	MC	1.3325	1
360.711	2	Con	MC	0.803	1
366.711	2	Con	MC	0.8545	1
371.511	2	Con	MC	0.961	1
376.311	2	Con	PC50	1.227	1
382.311	2	InCon	PC50	0.807	0
385.91	2	InCon	PC50	1.508	1
389.51	2	Con	PC50	1.3805	1
395.51	2	Con	PC50	1.5775	1
401.51	2	Con	MC	0.886	1
436.322	2	InCon	PC50	NA	1
442.321	2	Con	MC	0.994	1
445.921	2	Con	MC	1.126	1
450.721	2	Con	MC	0.871	1
455.521	2	InCon	MC	0.9975	0
461.521	2	InCon	PC50	1.1605	1
466.32	2	Con	PC50	0.996	1
469.92	2	InCon	PC50	1.177	1
475.92	2	Con	MC	1.2605	1
480.72	2	Con	MC	0.69	1
484.32	2	Con	PC50	1.074	1
487.92	2	Con	MC	1.0835	1
493.919	2	InCon	MC	1.606	1
498.719	2	InCon	MC	1.296	1
502.319	2	Con	MC	1.2325	1
507.119	2	InCon	MC	0.923	1
513.119	2	InCon	MC	1.2075	1
516.718	2	InCon	MC	1.241	1
520.318	2	Con	PC50	0.943	1
525.118	2	InCon	PC50	0.9235	1
529.918	2	Con	MC	0.9565	1
535.918	2	Con	MC	0.9875	1
541.917	2	Con	PC50	1.0665	1
545.517	2	Con	MC	0.99	1
551.517	2	InCon	PC50	1.017	1
557.517	2	Con	MC	0.9995	1
561.117	2	Con	MC	1.7945	1
565.916	2	Con	MC	1.185	1
569.516	2	Con	MC	0.898	1
575.516	2	Con	MC	0.8095	1
580.316	2	InCon	PC50	1.144	1
586.316	2	Con	PC50	1.252	1
591.115	2	Con	MC	1.6015	1
595.915	2	Con	MC	1.8535	1
601.915	2	Con	PC50	1.1765	1
605.515	2	Con	MC	1.149	1
