onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.117	8.5	Incongruent	AttendNumber	n/a	1.67	1	1
43.116	8.5	Congruent	AttendLetter	switch	1.25	1	1
55.116	8.5	Congruent	AttendNumber	switch	1.954	1	0
65.915	8.5	Congruent	AttendLetter	switch	0.804	2	1
79.115	8.5	Congruent	AttendNumber	switch	1.425	1	1
91.114	8.5	Incongruent	AttendNumber	repeat	1.343	2	1
101.914	8.5	Congruent	AttendLetter	switch	1.561	1	1
115.113	8.5	Incongruent	AttendLetter	repeat	0.837	2	1
128.313	8.5	Congruent	AttendLetter	repeat	2.157	2	1
139.112	8.5	Incongruent	AttendLetter	repeat	1.459	1	1
151.112	8.5	Congruent	AttendNumber	switch	1.899	2	1
161.912	8.5	Incongruent	AttendLetter	switch	1.348	2	1
172.711	8.5	Incongruent	AttendNumber	switch	1.476	2	1
185.911	8.5	Congruent	AttendNumber	repeat	1.914	1	1
196.723	8.5	Congruent	AttendLetter	switch	1.018	2	1
208.723	8.5	Congruent	AttendNumber	switch	1.631	2	1
221.922	8.5	Congruent	AttendNumber	repeat	1.565	1	1
235.122	8.5	Congruent	AttendLetter	switch	0.869	1	1
277.12	8.5	Congruent	AttendLetter	n/a	1.628	2	1
289.12	8.5	Incongruent	AttendNumber	switch	1.835	1	1
301.119	8.5	Incongruent	AttendNumber	repeat	1.195	2	1
314.319	8.5	Incongruent	AttendNumber	repeat	1.843	1	1
325.118	8.5	Congruent	AttendLetter	switch	1.104	2	1
335.918	8.5	Congruent	AttendLetter	repeat	1.359	1	1
349.117	8.5	Congruent	AttendNumber	switch	1.646	1	1
361.117	8.5	Congruent	AttendNumber	repeat	1.946	1	1
371.916	8.5	Congruent	AttendNumber	repeat	1.674	1	1
385.116	8.5	Incongruent	AttendLetter	switch	1.355	2	1
398.315	8.5	Congruent	AttendLetter	repeat	1.773	2	1
411.515	8.5	Congruent	AttendNumber	switch	2.039	2	1
423.514	8.5	Congruent	AttendNumber	repeat	1.595	1	1
434.314	8.5	Congruent	AttendLetter	switch	1.8	1	1
446.313	8.5	Incongruent	AttendNumber	switch	2.408	1	1
459.513	8.5	Congruent	AttendLetter	switch	1.8	2	1
471.512	8.5	Congruent	AttendLetter	repeat	1.145	1	1
482.312	8.5	Incongruent	AttendLetter	repeat	1.283	1	1
523.123	8.5	Incongruent	AttendLetter	n/a	1.31	1	1
535.123	8.5	Congruent	AttendNumber	switch	1.725	2	1
547.122	8.5	Congruent	AttendLetter	switch	1.243	2	1
557.922	8.5	Incongruent	AttendNumber	switch	1.795	1	1
569.922	8.5	Incongruent	AttendNumber	repeat	1.197	2	1
583.121	8.5	Congruent	AttendLetter	switch	1.576	2	1
596.32	8.5	Incongruent	AttendLetter	repeat	1.877	2	1
609.52	8.5	Congruent	AttendNumber	switch	1.916	2	1
620.32	8.5	Incongruent	AttendLetter	switch	1.149	1	1
631.119	8.5	Congruent	AttendNumber	switch	1.806	2	1
641.919	8.5	Congruent	AttendLetter	switch	1.95	2	1
652.718	8.5	Congruent	AttendNumber	switch	1.281	1	1
665.918	8.5	Congruent	AttendLetter	switch	1.493	1	1
677.917	8.5	Incongruent	AttendLetter	repeat	2.268	2	1
691.117	8.5	Congruent	AttendNumber	switch	1.456	2	1
703.116	8.5	Congruent	AttendNumber	repeat	1.263	1	1
713.916	8.5	Incongruent	AttendLetter	switch	1.306	2	1
727.115	8.5	Congruent	AttendNumber	switch	2.062	1	1
