onset	duration	trial_type	trial_length	response_time	response_button	response_accuracy
30.822	10.4	NP	5	n/a	n/a	0
44.021	10.4	NN	8	1.627	1	1
57.221	10.4	NN	8	n/a	n/a	0
71.62	10.4	NP	5	1.871	1	0
83.62	10.4	NN	6	n/a	n/a	0
98.019	10.4	NP	8	1.599	2	1
110.019	10.4	NN	5	1.131	1	1
123.218	10.4	NP	7	n/a	n/a	0
136.418	10.4	NN	5	1.61	2	0
150.817	10.4	NP	5	1.475	2	1
165.216	10.4	NP	7	1.462	2	1
178.416	10.4	NP	8	1.682	2	1
192.815	10.4	NN	7	1.067	1	1
204.815	10.4	NP	6	1.423	2	1
216.828	10.4	RN	5	1.447	2	0
258.826	10.4	NN	6	1.806	1	1
270.825	10.4	NN	8	1.876	1	1
284.025	10.4	NP	7	n/a	n/a	0
296.024	10.4	NP	7	1.285	2	1
309.224	10.4	NP	8	1.545	2	1
322.423	10.4	NP	5	1.496	1	0
334.423	10.4	NN	7	1.693	2	0
348.822	10.4	NP	5	1.52	1	0
363.222	10.4	NN	8	1.477	1	1
377.621	10.4	RN	5	1.815	1	1
390.82	10.4	NN	5	1.154	1	1
402.82	10.4	NP	8	1.264	1	0
414.819	10.4	NP	8	0.95	2	1
429.219	10.4	NP	5	1.813	2	1
442.418	10.4	NN	5	1.231	1	1
486.817	10.4	NN	5	1.945	1	1
501.216	10.4	NP	5	1.219	2	1
515.615	10.4	NP	8	1.26	2	1
528.815	10.4	RN	5	1.897	1	1
540.828	10.4	NN	8	1.508	1	1
555.227	10.4	NP	7	1.414	2	1
567.227	10.4	NP	8	1.58	1	0
579.226	10.4	NN	5	0.986	1	1
591.226	10.4	NP	6	0.978	1	0
605.625	10.4	RN	8	1.582	1	1
618.824	10.4	NP	5	n/a	n/a	0
632.024	10.4	NN	8	1.558	1	1
645.223	10.4	NP	5	1.133	2	1
658.423	10.4	NN	7	n/a	n/a	0
672.822	10.4	NN	7	1.048	2	0
