onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.715	2	Con	MC	0.8835	1
34.315	2	Con	MC	0.6245	1
40.314	2	Con	MC	0.623	1
45.113	2	InCon	MC	0.6585	1
51.112	2	Con	MC	0.623	1
57.111	2	InCon	MC	0.875	1
60.711	2	InCon	PC50	0.719	1
65.51	2	InCon	MC	0.794	1
70.309	2	Con	MC	0.64	1
76.308	2	Con	MC	0.6765	1
81.107	2	Con	MC	0.669	1
84.707	2	Con	MC	0.677	1
88.323	2	Con	MC	0.619	1
91.922	2	Con	MC	0.6185	1
95.522	2	InCon	MC	1.0755	1
101.521	2	Con	MC	0.7055	1
107.52	2	Con	MC	0.755	1
113.519	2	InCon	PC50	0.9035	1
118.318	2	Con	PC50	0.617	1
124.317	2	InCon	PC50	0.7685	1
129.116	2	Con	MC	0.6145	1
132.716	2	Con	MC	0.613	1
137.515	2	InCon	PC50	0.695	1
142.314	2	InCon	PC50	0.717	1
145.914	2	Con	MC	0.7	1
150.713	2	Con	PC50	0.7175	1
154.312	2	InCon	MC	0.777	1
157.912	2	InCon	MC	0.7	1
162.711	2	Con	MC	0.6475	1
168.71	2	InCon	PC50	0.8635	1
174.709	2	Con	PC50	0.639	1
180.708	2	Con	PC50	0.758	1
185.507	2	Con	MC	0.759	1
190.307	2	Con	PC50	0.6635	1
193.923	2	Con	PC50	0.761	1
197.522	2	Con	MC	0.649	1
233.516	2	InCon	PC50	0.7255	1
237.116	2	Con	MC	0.7105	1
240.715	2	Con	MC	0.6705	1
245.514	2	Con	MC	0.7105	1
251.513	2	Con	MC	0.861	1
256.313	2	InCon	MC	0.7065	1
261.112	2	Con	MC	0.66	1
267.111	2	Con	MC	0.7755	1
273.11	2	Con	MC	0.7755	1
279.109	2	InCon	PC50	0.771	1
283.908	2	Con	MC	0.778	1
287.508	2	Con	MC	0.881	1
291.107	2	Con	PC50	0.7235	1
294.723	2	Con	MC	0.6915	1
300.722	2	InCon	MC	0.8605	1
304.322	2	InCon	MC	0.879	1
310.321	2	InCon	MC	0.7085	1
315.12	2	InCon	MC	0.78	1
321.119	2	Con	PC50	0.7055	1
325.918	2	Con	MC	0.761	1
329.518	2	Con	MC	0.742	1
335.517	2	Con	MC	0.678	1
339.116	2	Con	PC50	0.685	1
343.915	2	Con	MC	0.933	1
348.714	2	InCon	MC	0.8655	1
353.514	2	InCon	PC50	0.6785	1
357.113	2	Con	MC	0.629	1
361.912	2	Con	PC50	0.6055	1
365.512	2	Con	PC50	0.6275	1
371.511	2	Con	MC	0.806	1
377.51	2	Con	MC	0.6365	1
383.509	2	InCon	PC50	0.831	1
389.508	2	Con	PC50	0.9575	1
393.107	2	InCon	PC50	1.1185	1
396.707	2	Con	MC	0.7775	1
401.523	2	InCon	PC50	0.787	1
436.317	2	InCon	PC50	0.8985	1
441.116	2	InCon	PC50	0.773	1
444.716	2	Con	MC	0.6725	1
448.315	2	Con	PC50	0.686	1
454.314	2	Con	MC	0.7145	1
459.113	2	Con	MC	0.706	1
465.112	2	Con	PC50	0.9475	1
468.712	2	Con	PC50	0.853	1
474.711	2	InCon	PC50	0.711	1
479.51	2	Con	MC	0.727	1
485.509	2	InCon	MC	0.96	1
489.109	2	Con	MC	0.771	1
493.908	2	Con	PC50	0.715	1
499.907	2	Con	PC50	0.692	1
504.723	2	Con	MC	0.675	1
509.522	2	Con	MC	0.685	1
513.121	2	InCon	PC50	0.874	1
519.121	2	InCon	MC	0.884	1
523.92	2	Con	MC	0.819	1
527.519	2	Con	MC	0.7085	1
533.518	2	Con	MC	0.794	1
538.317	2	InCon	MC	0.9935	1
544.316	2	Con	MC	0.6435	1
547.916	2	Con	MC	0.662	1
551.515	2	Con	MC	0.6435	1
555.115	2	InCon	MC	0.8475	1
558.714	2	InCon	MC	0.8385	1
563.513	2	Con	MC	0.63	1
569.512	2	Con	PC50	0.7435	1
575.511	2	InCon	PC50	0.984	1
579.111	2	Con	MC	0.79	1
583.91	2	InCon	MC	0.7535	1
588.709	2	Con	MC	0.661	1
594.708	2	Con	MC	0.6885	1
599.508	2	Con	MC	1.3945	1
603.107	2	InCon	PC50	0.7045	1
