csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3293.2694363327446	2790.839845943139	3919.691809553001	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0325122	-0.0151081	0.100078	0.000577546	0.000146887	-6.30067e-05
3249.3699532338337	2786.7804399940037	3904.449047152442	1.250783	38.779205	0.13508278499999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0276698	0.0134915	0.153162	0.0	0.00047747	0.0
3221.9964120088453	2788.871674837965	3895.1112228343654	1.206703	37.412579	0.113242764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0238523	-0.000315309	0.08301419999999998	0.000292153	0.000319823	-5.96131e-05
3208.5795903339667	2785.280335453946	3884.9208346156256	1.025944	31.808331	0.058892511000000015	0.0001104601	-0.044432567400000005	0.011572444199999999	-0.0165874584	0.0176558983	-0.0061059847999999995	-0.0125334658	0.0511438408	-0.0198170105	0.0101505563	-0.0138076258	0.013333640400000001	0.0578797077	0.0578791066	0.057878104900000005	0.0578767025	0.0578748993	0.057872695599999996	0.0578700912	0.057867086100000006	0.0578636804	0.0578598742	0.0	0.0	0.0	-0.0196029	-0.0159044	0.0934866	0.000763124	0.000403461	-7.663649999999998e-05
3202.561629109633	2787.4746892238572	3880.459669985304	1.059417	32.846127	0.271123715	-0.0367215768	0.008942515699999999	0.0538913934	-0.00048052699999999996	-0.0162634107	-0.0608180142	0.0191107234	-0.0117480975	0.0391279155	-0.0462148583	0.0327389986	-0.0241797306	0.057878104900000005	0.057872695599999996	0.0578636804	0.05785106	0.0578348352	0.0578150068	0.0577915762	0.0577645449	0.0577339144	0.0576996868	0.0	0.0	0.0	-0.00931036	0.102109	0.170297	-0.000394643	0.000323829	-0.000159385
3209.0239704494047	2786.9493343665476	3877.2473204429652	1.128079	34.974922	0.30007413999999993	0.0010439809	0.0688806832	-0.0199654716	0.0159137414	0.0476204028	-0.024807388700000002	-0.010497921399999999	-0.07997222309999999	-0.0272546497	-0.027678871400000003	0.058342150999999995	0.0126733548	0.0578748993	0.0578598742	0.0578348352	0.0577997866	0.0577547345	0.0576996868	0.0576346529	0.0575596441	0.057474673399999995	0.0573797555	0.0	0.0	0.0	-0.0163585	-0.0126454	0.0704744	0.000888579	0.000197456	0.0
3188.501859933371	2782.7424641097264	3868.97776037829	0.992398	30.768263	0.048774548999999986	0.0017845970000000002	-0.0199942759	-0.074337065	0.0270163044	-0.0042055679	0.0069182162	-0.0082106801	0.0161794279	-0.0561946766	0.0481643173	-0.0190882545	-0.017935039399999998	0.0578700912	0.057840643899999995	0.0577915762	0.0577229048	0.0576346529	0.0575268505	0.0573995341	0.057252746900000005	0.057086538799999996	0.056900966	0.0	0.0	0.0	-0.0185487	0.000470249	0.08592189999999998	0.000973441	0.000473018	0.0
3204.456407036363	2784.402763689069	3870.4883512304214	1.009574	31.300781	0.1892746645	-0.0128844456	-0.0501666467	0.009061460300000001	-0.0003071418	-0.0123463124	0.027706941699999998	0.0158218679	0.053746793200000004	0.0080136341	0.0018925695000000001	0.0504681122	-0.017589881	0.0578636804	0.0578150068	0.0577339144	0.0576204487	0.057474673399999995	0.057296670099999995	0.057086538799999996	0.0568443971	0.0565703809	0.056264643899999994	0.0	0.0	0.0	-0.0199475	0.0759573	0.139271	-4.58417e-06	0.000597402	-7.838509999999998e-05
3199.2092638628083	2787.4825398416774	3872.9363184538374	1.042816	32.331409	0.2194865035	0.021973610600000002	0.0224065112	0.0520450375	0.061726629299999995	0.0583349992	-0.0184632725	-0.0299433027	-0.0131054056	-0.0440305713	-0.0915982984	0.0010909616	-0.021340464500000003	0.057855667400000005	0.0577829658	0.0576618641	0.0574924638	0.0572749068	0.0570093752	0.0566960916	0.0563353183	0.0559273575	0.0554725509	0.0	0.0	0.0	-0.0157504	-0.00178985	0.054951	0.000424495	0.000861684	-0.000449469
3193.688405818457	2783.2391748209393	3870.8584085141615	0.972253	30.143684	0.07618313999999998	0.0031179773999999998	0.0300027782	-0.0537486264	0.025403712999999998	-0.0168961799	0.1081212807	-0.0012279666	-0.0429648452	-0.0124354597	0.0351486186	-0.037757864	-0.0062936604000000005	0.0578460522	0.057744524400000004	0.0575754433	0.0573390067	0.0570354913	0.0566652521	0.056228722300000006	0.0557264125	0.055158910400000004	0.054526879800000004	0.0	0.0	0.0	-0.00941887	0.00282021	0.0984213	0.000343037	0.000993583	-0.000227401
