csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3277.9524911596864	2759.647282207561	3946.110002705234	n/a	n/a	n/a	0.0004328441	0.0071130652	0.0243648872	-0.0821122099	0.0566565181	-0.0288428925	-0.029774643599999998	0.007123332	-0.0414985171	0.0695346175	-0.0845666114	0.0211110225	0.05546985769999999	0.0554693717	0.055468561900000005	0.055467428099999994	0.0554659704	0.0554641887	0.055462083200000005	0.0554596537	0.0554569004	0.0554538232	0.0554504221	3.20143e-05	0.0191763	0.0599649	0.0	-0.0	7.898219999999998e-05
3227.4832845624987	2755.532940404653	3930.6247958801678	1.130739	32.297474	0.08278992169999999	-0.0282113438	0.0503909943	-0.0147949529	-0.0417849902	-0.0359314997	0.0218184587	-0.0361896222	-0.033222054	-0.0026734835999999997	-0.038623592799999995	-0.08985689820000001	-0.0528126118	0.055468561900000005	0.0554641887	0.0554569004	0.0554466972	0.05543357980000001	0.0554175488	0.0553986051	0.0553767496	0.05535198349999999	0.055324308200000005	0.055293725	4.7586e-05	0.07665339999999998	0.0721483	-0.00022627	-3.2332e-06	0.000111756
3213.524299115462	2756.1487965270207	3925.446894326001	1.215777	34.726406	0.1381590081	-0.0170959306	-0.0772607773	0.0014968426000000002	-0.0500295625	-0.059915917199999995	0.0565416761	-0.014171619199999999	0.08034548309999999	0.0170453602	0.0103599562	-0.004653975	-0.0802499185	0.0554659704	0.0554538232	0.05543357980000001	0.0554052432	0.055368817599999995	0.055324308200000005	0.0552717215	0.0552110653	0.0551423484	0.055065580700000005	0.054980773600000005	8.722909999999998e-05	0.008340379999999998	0.122509	0.0	4.76537e-05	0.0
3210.685253189832	2757.7582162390795	3925.325994064831	1.127403	32.20219	0.1231785478	0.0273392862	0.015328691299999999	0.0323753848	-0.0390808949	0.047778185	0.0540536609	0.0182812077	-0.0164740983	-0.0300294	0.021435162200000003	0.0420338348	0.005344081	0.055462083200000005	0.055438275999999995	0.0553986051	0.0553430816	0.0552717215	0.055184545300000006	0.0550815778	0.054962848499999994	0.054828391399999996	0.054678245099999995	0.05451245230000001	2.69533e-05	0.0488881	0.0550255	-0.000163629	4.31796e-06	9.47763e-05
3195.69197919378	2756.0882681785138	3921.444054790645	1.180572	33.720848	0.0560024277	-0.035034316499999996	0.0187985733	-0.0639105253	-0.0141213649	0.0283731646	0.021229637200000002	-0.0289503479	-0.0288071434	0.03483398	-0.0589004521	-0.0833870851	0.0513919067	0.0554569004	0.0554175488	0.05535198349999999	0.0552602356	0.0551423484	0.054998377599999995	0.054828391399999996	0.0546324703	0.0544107068	0.0541632058	0.053890084500000004	0.000226844	0.0789176	0.0654931	-0.000282993	0.000184972	0.000100867
3206.043919338959	2762.5867396911876	3923.476192305252	1.219586	34.835213	0.122134489	-0.0037393285	-0.05059564019999999	0.0430050097	-0.0722537041	-0.059960617	-0.0084942432	-0.00044587610000000003	0.0737633703	-0.0382280382	0.06371184070000001	-0.025602046200000003	-0.0593943806	0.0554504221	0.055391643399999996	0.055293725	0.055156736100000006	0.054980773600000005	0.0547659617	0.05451245230000001	0.0542204244	0.053890084500000004	0.0535216659	0.0531154289	-0.00949044	0.00591328	0.0808731	2.91737e-05	0.000252596	0.0
3193.641305618185	2763.8253241501643	3921.7713859325786	1.202752	34.354378	0.1664562627	0.0270149187	0.049835895199999994	0.017037061200000002	-0.0115665108	-0.018201105500000002	0.0766253993	0.0241031148	-0.0480322413	-0.006967269399999999	-0.0072284585999999994	0.0315530538	-0.0592616064	0.0554426485	0.0553605622	0.0552238417	0.0550326219	0.054787091600000004	0.0544874931	0.054134121900000005	0.053727327000000005	0.0532675096	0.0527551236	0.052190674699999995	-6.22323e-05	0.0760097	0.0105437	-6.4159e-05	1.3884e-05	0.0
3192.2022328320204	2759.275125374816	3918.13793785149	1.158775	33.098263	0.1330185325	-0.0338946629	-0.0220657327	-0.0618125851	0.0111059579	0.050735715099999995	0.0315967479	-0.0237814817	0.0095242327	0.061943942599999996	-0.0245552565	-0.0073634487	0.050688647999999996	0.05543357980000001	0.055324308200000005	0.0551423484	0.0548879394	0.054561415499999995	0.0541632058	0.0536938334	0.0531539149	0.052544159900000005	0.0518653693	0.0511184351	8.75152e-05	0.0325257	0.079575	0.000161231	3.45277e-05	0.000161036
3198.2515655393136	2763.337661254984	3920.206310602904	1.095236	31.2834	0.08898489369999998	0.0289984623	-0.0256884834	0.0434633346	-0.0397546733	-0.027516822000000003	-0.050484288700000005	0.020178756000000003	0.0340135294	-0.0429737827	0.0507093657	-0.0094311011	-0.009072337199999999	0.055423216100000006	0.0552828847	0.0550492621	0.0547227426	0.0543038771	0.0537933726	0.0531920905	0.0525010456	0.0517214039	0.0508544811	0.049901740099999994	-0.00346491	0.0161479	0.0222344	0.000268398	5.45773e-06	6.29916e-05
3187.0513688483647	2758.994421854665	3915.619735884285	1.10739	31.630556	0.0916362085	0.0209554765	0.050683122000000004	0.028263077	0.042893223499999994	0.0033738814	0.0645915956	0.019611804099999998	-0.0462252473	-0.02928692	-0.0342500875	0.0595284323	-0.019873888500000002	0.055411557800000004	0.0552362956	0.0549446024	0.054537093200000004	0.0540146268	0.0533783045	0.052629467699999995	0.0517696948	0.050800798	0.04972481980000001	0.0485440281	-0.00744382	0.08713659999999998	0.0192305	0.000341096	0.000187399	8.16463e-05
