csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3104.509016861013	3100.2730385159257	4141.529243315177	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.000400619	0.152844	0.19099	-0.000345429	-0.0	0.000203013
3053.728327776079	3088.9915025492555	4110.4753841992415	1.3012	31.637808	0.08592999100000001	0.051933056	0.0029918697999999997	-0.0181079301	-0.0016834804000000001	0.0236686453	-0.0175549168	-0.0558925129	-0.0026052514	2.29337e-05	-0.0098346852	0.0379473793	-0.0145888881	0.055512575599999996	0.055512087800000005	0.0555112748	0.0555101366	0.0555086733	0.0555068848	0.0555047711	0.055502332300000005	0.0554995683	0.0554964792	0.055493065099999996	0.0	0.00682891	0.200719	0.212336	-0.000524177	-0.0	0.000229879
3048.368110482471	3092.551459600371	4104.611114949291	1.002384	24.372301	0.10150839	0.062014530899999996	0.022718567400000004	-0.022490842599999998	-0.011962523700000002	0.015303995400000001	-0.0168770024	-0.063056773	0.0147702452	-0.0486461245	-0.012938560900000002	0.031329914900000005	0.011061913500000001	0.0555112748	0.0555068848	0.0554995683	0.0554893258	0.0554761578	0.055460065	0.0554410482	0.055419108499999994	0.055394247	0.055366465	0.055335763899999994	0.0	0.0102394	0.232744	0.193096	-0.00142912	-0.0	0.000261594
3032.474888609964	3094.616876123721	4100.64872093911	1.148104	27.91538	0.19033320000000004	0.053254775899999995	0.0255081723	0.0041035745	0.0321332708	0.040261865	-0.0105916942	-0.0545875008	0.0248709682	0.030480944	0.0031931279	0.017695713000000002	-0.028857098799999998	0.0555086733	0.0554964792	0.0554761578	0.055447712	0.0554111459	0.055366465	0.0553136757	0.0552527858	0.0551838042	0.0551067411	0.0550216076	0.0	0.0139153	0.10697400000000001	0.202787	-0.000760817	0.000156045	0.000461172
3046.886329774297	3096.2807551490528	4111.001915093047	1.041558	25.324783	0.12448145	0.0557561586	0.022900217900000002	0.0375750434	0.0316825746	0.0362944681	-0.0381056536	-0.0579510963	0.0231267697	0.0342305313	0.0055219743	0.008220719	-0.021811436400000002	0.0555047711	0.055480872199999996	0.0554410482	0.055385310800000004	0.0553136757	0.0552261636	0.055122799699999996	0.0550036135	0.0548686394	0.0547179159	0.0545514865	0.0	0.020692	0.19253	0.215844	-0.00101623	0.00027932	0.000458025
3054.0654609816224	3102.1729651439277	4123.990317534289	1.124216	27.334568	0.09612760000000002	0.0458336925	0.0172723826	0.0510385879	0.0176657748	-0.043841827	-0.0475875655	-0.0518390216	0.0129165672	-0.0177267918	0.0581598316	-0.0177177993	0.0188536931	0.0554995683	0.055460065	0.055394247	0.0553021455	0.0551838042	0.055039279299999994	0.0548686394	0.0546719653	0.0544493505	0.054200900499999996	0.0539267333	0.0	0.017661	0.176501	0.170265	-0.00113565	-0.0	0.000226993
3042.8321023031144	3103.933700658398	4127.115181864414	1.169047	28.424601	0.16214322999999997	0.044531725999999994	0.002482994	0.0490085271	0.0539709872	-0.037712216	-0.024712292400000002	-0.042769912300000004	-0.0026161642000000003	0.050620515199999994	0.0689662616	-0.0371198892	-0.0482715517	0.055493065099999996	0.055434059699999996	0.055335763899999994	0.055198247400000004	0.0550216076	0.0548059697	0.0545514865	0.054258338499999996	0.0539267333	0.0535569061	0.05314911889999999	0.0	0.008706369999999998	0.0801902	0.194707	-0.000605245	0.000108117	0.000237187
3054.4744356678707	3106.637343716137	4126.8497921146445	1.075061	26.139406	0.16350247999999992	0.0469955922	-0.0138290053	0.0351628697	0.0279738596	-0.0499477114	-0.0321951053	-0.046735426	-0.025829979399999998	-0.0059092717000000005	0.0669462804	-0.023540372200000003	-0.0232523275	0.0554852615	0.0554028587	0.0552656114	0.0550736554	0.0548271808	0.05452643150000001	0.054171705199999996	0.0537633532	0.0533017796	0.0527874413	0.052220847599999995	0.0	0.0128513	0.210058	0.183343	-0.0007652479999999998	0.000230174	0.000317642
3063.2268551677303	3101.253790647666	4122.975912134534	0.989064	24.048441	0.08432030000000001	0.0421467725	-0.0168129698	0.0091653832	-0.024272229399999998	-0.0686256524	-0.0214535909	-0.038519185899999996	-0.028439619399999998	-0.0594766425	0.0509307421	-0.0230844969	-0.028834738399999997	0.0554761578	0.055366465	0.0551838042	0.0549284163	0.054600637699999996	0.054200900499999996	0.0537297315	0.0531877517	0.0525756752	0.0518943089	0.0511445506	0.0	0.0227875	0.181231	0.157161	-0.00100672	0.000265268	0.000428578
3036.5088479539095	3099.373107030752	4112.864001970827	1.101592	26.784481	0.13882315	0.0444840418	-0.0172468855	0.0063762826	0.0553289749	-0.0455290555	-0.0046465685999999996	-0.0370187586	-0.0228465472	0.0344469056	0.0639816438	-0.0100650311	-0.0577662001	0.0554657542	0.055324881900000004	0.0550903596	0.0547625844	0.05434211110000001	0.0538296514	0.0532260728	0.0525323971	0.051749798300000004	0.0508796012	0.0499232788	0.0	0.0221427	0.123643	0.199905	-0.000377077	0.000208591	0.000357971
