csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3546.9793088767933	3105.6461449591034	3959.345476636906	n/a	n/a	n/a	-0.0009064876	0.0190408156	0.045109567999999996	-0.021814885099999997	0.0173621825	-0.0601016459	-0.0328784144	-0.0160354391	0.0456732779	-0.0266997207	0.020053511399999998	-0.012346918799999999	0.05546985769999999	0.0554693717	0.055468561900000005	0.055467428099999994	0.0554659704	0.0554641887	0.055462083200000005	0.0554596537	0.0554569004	0.0554538232	0.0554504221	0.0	0.0891978	0.0868507	0.00129218	-0.0	0.0
3506.5364250794714	3103.283375639308	3946.232314005224	1.1304630000000002	34.686573	0.15923545	0.0076194938	-0.0255258107	0.07183506320000001	-0.0061184514	0.0062285621	0.0450724376	-0.0619816859	0.0358485758	0.0269924311	0.0215895522	-0.0009658945	0.0260637262	0.055468561900000005	0.0554641887	0.0554569004	0.0554466972	0.05543357980000001	0.0554175488	0.0553986051	0.0553767496	0.05535198349999999	0.055324308200000005	0.055293725	0.0	0.0268454	0.131096	0.000239425	-0.0	0.0
3475.279586485503	3103.6633165166136	3936.878440279093	1.107756	33.989861	0.09513428	0.0029111731	0.0130360786	0.007249382800000001	0.07963902860000001	-0.057598448200000006	-0.0158967743	-0.0309556912	-0.005873006700000001	-0.070802139	0.0056895239	0.0016353792	0.0315479983	0.0554659704	0.0554538232	0.05543357980000001	0.0554052432	0.055368817599999995	0.055324308200000005	0.0552717215	0.0552110653	0.0551423484	0.055065580700000005	0.054980773600000005	0.00198068	0.0854993	0.131749	0.000916359	-0.0	0.0
3461.9068163327197	3105.0766812342144	3944.187206658775	1.285454	39.442249	0.27309668000000004	-0.021412329700000003	0.011474423000000001	-0.0022857092	-0.0512340666	-0.012313036000000001	-0.0589570717	0.0304223169	-0.0235413002	0.0500167779	-0.0147539991	0.026806152799999997	0.023981324300000002	0.055462083200000005	0.055438275999999995	0.0553986051	0.0553430816	0.0552717215	0.055184545300000006	0.0550815778	0.054962848499999994	0.054828391399999996	0.054678245099999995	0.05451245230000001	0.0137056	0.289963	0.149184	0.00123728	0.00042383	4.47102e-05
3473.3216888381207	3105.585784106162	3948.875089969131	1.129333	34.651901	0.10193435500000003	-0.043472836200000003	-0.07655088089999999	0.0095986524	0.012566129399999999	0.046173013799999996	-0.024281257599999998	0.023018842	0.07194002099999999	0.0021109855	-0.0199481489	0.055837993899999994	-0.024431678300000002	0.0554569004	0.0554175488	0.05535198349999999	0.0552602356	0.0551423484	0.054998377599999995	0.054828391399999996	0.0546324703	0.0544107068	0.0541632058	0.053890084500000004	0.0173108	0.225235	0.136445	0.00149128	0.000516555	-2.58079e-05
3473.6284455021623	3110.6369132787795	3944.499309986813	1.18151	36.252872	0.13481372	-0.0323337305	0.0592408008	0.015522824099999999	0.045292791500000006	-0.0021111106	0.0494170961	-0.0207222611	-0.0459588254	-0.0416648656	0.02409475	0.0319798764	0.016669741499999998	0.0554504221	0.055391643399999996	0.055293725	0.055156736100000006	0.054980773600000005	0.0547659617	0.05451245230000001	0.0542204244	0.053890084500000004	0.0535216659	0.0531154289	0.0204868	0.11221	0.146454	0.00157504	0.000496432	-9.399930000000003e-05
3458.5148700128498	3106.606291746992	3937.5372115457317	1.071805	32.886734	0.133644485	-0.0061286568999999996	0.0067520722	0.0034375606	-0.042595701	-0.0750004048	-0.0061611543999999996	-0.0035790170000000003	-0.0127208871	0.0361126973	0.0267797998	-0.0031621203	0.032840560299999995	0.0554426485	0.0553605622	0.0552238417	0.0550326219	0.054787091600000004	0.0544874931	0.054134121900000005	0.053727327000000005	0.0532675096	0.0527551236	0.052190674699999995	0.0282802	0.195828	0.163325	0.00142939	0.000776075	-0.00017594799999999996
3451.766998041993	3103.6420879115544	3934.141732196917	1.064185	32.65292	0.054432199999999965	0.0146572228	-0.0664350499	-0.0102597751	0.009185727900000001	0.050916570599999995	0.0110958525	0.0202633904	0.0600901476	-0.011941656299999999	-0.024089949700000002	0.010958125	0.0039864023	0.05543357980000001	0.055324308200000005	0.0551423484	0.0548879394	0.054561415499999995	0.0541632058	0.0536938334	0.0531539149	0.052544159900000005	0.0518653693	0.0511184351	0.0204461	0.219127	0.170343	0.00152873	0.000574762	-0.000200917
3449.4409536658604	3101.754660308672	3930.7292050213982	1.044188	32.039364	0.13194955	0.0133915231	0.0412848508	-0.0291938975	0.0438766203	-0.0065852768	0.013289297299999999	0.0004474766	-0.0347944865	-0.054437420199999996	-0.0202219285	-0.0086661586	0.0238503125	0.055423216100000006	0.0552828847	0.0550492621	0.0547227426	0.0543038771	0.0537933726	0.0531920905	0.0525010456	0.0517214039	0.0508544811	0.049901740099999994	0.0173765	0.13344600000000004	0.189372	0.0012634	0.000411133	-0.000146477
3457.844033469771	3105.9318359452704	3929.5299729738954	1.123981	34.487671	0.10521864999999998	0.0160864964	0.0155375775	0.011091822099999999	-0.045715636399999995	-0.0653203933	0.0135027928	-0.0364664721	-0.013161968799999998	0.044234953	0.0320904081	-0.041395850299999995	0.026409783399999998	0.055411557800000004	0.0552362956	0.0549446024	0.054537093200000004	0.0540146268	0.0533783045	0.052629467699999995	0.0517696948	0.050800798	0.04972481980000001	0.0485440281	0.0177112	0.0545684	0.194542	0.00112776	0.000610489	-0.000228208
