csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3309.802562195675	2687.0319525106065	3995.1285958249873	n/a	n/a	n/a	-0.0329128633	0.0072654675	0.0430169124	-0.000914014	0.0662099666	-0.028983494199999998	-0.037827392200000004	-0.0033717405	0.020718991699999998	-0.1081612749	0.1444067976	-0.0874317433	0.05546985769999999	0.0554693717	0.055468561900000005	0.055467428099999994	0.0554659704	0.0554641887	0.055462083200000005	0.0554596537	0.0554569004	0.0554538232	0.0554504221	-0.00841219	0.156425	0.0301013	3.18564e-05	-0.00019801	0.00017912
3242.265101198936	2687.19437850548	3962.3298066591938	1.283383	34.499222	0.08561038000000001	-0.0410412206	0.0042892889	-0.0043373882	-0.0380196113	0.0722248525	-0.0414994416	-0.0407687362	0.0022103285	0.0088813005	-0.02029898	0.1361454655	-0.0293955337	0.055468561900000005	0.0554641887	0.0554569004	0.0554466972	0.05543357980000001	0.0554175488	0.0553986051	0.0553767496	0.05535198349999999	0.055324308200000005	0.055293725	-0.0116216	0.141089	0.0665274	-0.000152869	-0.0	0.000409162
3223.6266414207103	2681.0160952435426	3951.522696297339	1.10348	29.663164	0.09246395	-0.0206200451	-0.0462061414	-0.010637113200000001	-0.0378112694	0.0751320448	0.013844331999999999	-0.0188412304	-0.0402077617	-2.0138699999999997e-05	0.0029480182000000002	0.1044964173	0.0196030445	0.0554659704	0.0554538232	0.05543357980000001	0.0554052432	0.055368817599999995	0.055324308200000005	0.0552717215	0.0552110653	0.0551423484	0.055065580700000005	0.054980773600000005	-0.0186549	0.187107	0.0955081	-0.000250218	-0.0	0.000297872
3197.4763637123247	2682.4807976476404	3950.1116558797053	1.003244	26.968666	0.06480941000000001	0.016093951999999998	-0.0514885597	-0.08607604220000001	-0.0071625237	0.0648173175	0.0156429469	0.020683485300000002	-0.0423626579	-0.0055062401	0.0838845639	0.0655208809	0.0006287404000000001	0.055462083200000005	0.055438275999999995	0.0553986051	0.0553430816	0.0552717215	0.055184545300000006	0.0550815778	0.054962848499999994	0.054828391399999996	0.054678245099999995	0.05451245230000001	-0.0119835	0.212315	0.115431	-0.000203465	-3.03012e-05	0.00048096
3204.94164244416	2680.188368070994	3951.7537189635054	1.009916	27.148027	0.07030098999999998	0.0462199254	-0.029694147	-0.0494103759	-0.0336573712	0.0344914254	-0.0587493825	0.0435139957	-0.0253409221	-0.025062542900000002	0.0412955044	0.0345426676	-0.0672069464	0.0554569004	0.0554175488	0.05535198349999999	0.0552602356	0.0551423484	0.054998377599999995	0.054828391399999996	0.0546324703	0.0544107068	0.0541632058	0.053890084500000004	-0.0114748	0.237873	0.137702	-0.000434618	-0.000218524	0.00046107
3231.133288328833	2685.092521591692	3958.953532263207	1.043794	28.058714	0.10464879999999996	0.050049934299999994	0.0179780113	0.0170390122	-0.0265312231	0.0704353108	-0.011457397	0.0428916071	0.0178770746	0.0043629381	-0.0192924597	0.0575282328	-0.0150734208	0.0554504221	0.055391643399999996	0.055293725	0.055156736100000006	0.054980773600000005	0.0547659617	0.05451245230000001	0.0542204244	0.053890084500000004	0.0535216659	0.0531154289	-0.011195	0.297772	0.10014700000000001	-0.000413428	-0.000194939	0.000367545
3222.6556073367497	2693.5924567671013	3966.021526649623	1.107284	29.76543	0.15581647999999998	0.0161287819	0.0455769609	-0.0073557552	-0.0027808586	0.0720174923	0.0159217453	0.0098880711	0.0359013481	0.0304499072	-0.0006680079	0.0418437854	0.0145108029	0.0554426485	0.0553605622	0.0552238417	0.0550326219	0.054787091600000004	0.0544874931	0.054134121900000005	0.053727327000000005	0.0532675096	0.0527551236	0.052190674699999995	-0.011409	0.238038	0.032937	-0.000568222	-3.01404e-05	0.000113968
3210.4243233759007	2692.862794737153	3969.404837849669	1.159113	31.158669	0.17236167999999996	-0.014433691200000001	0.043274414299999994	-0.0488498597	0.006749425600000001	0.0088078392	-0.006826371800000001	-0.0177596174	0.0417065107	0.0211881012	0.0526778397	-0.0075720073	0.0098565872	0.05543357980000001	0.055324308200000005	0.0551423484	0.0548879394	0.054561415499999995	0.0541632058	0.0536938334	0.0531539149	0.052544159900000005	0.0518653693	0.0511184351	-0.0061149	0.169455	0.116614	-0.000350285	-3.875e-05	0.000183573
3217.711131968816	2690.065517918164	3977.8503776328002	1.076362	28.934193	0.11773515	-0.040825923300000004	0.0202879795	-0.026487349599999998	0.0132576855	-0.0088233675	-0.0603387966	-0.041536951600000004	0.0251550083	0.013688039099999999	0.031994413799999996	-0.0188687899	-0.0436693376	0.055423216100000006	0.0552828847	0.0550492621	0.0547227426	0.0543038771	0.0537933726	0.0531920905	0.0525010456	0.0517214039	0.0508544811	0.049901740099999994	-0.0176088	0.196931	0.0608015	-0.000409805	-0.00042922	0.000192638
3239.5915430489435	2688.8706291148205	3979.167516341167	0.994846	26.74292	0.07450464999999999	-0.053897522999999996	0.0024604901	0.0319393434	-0.0285801483	-0.0194420818	-0.0479227703	-0.0508621069	-0.0058112848	-0.0021031132000000003	-0.0281789916	-0.0249105623	-0.006723280999999999	0.055411557800000004	0.0552362956	0.0549446024	0.054537093200000004	0.0540146268	0.0533783045	0.052629467699999995	0.0517696948	0.050800798	0.04972481980000001	0.0485440281	-0.0207369	0.150179	0.0739471	-0.000516023	-0.000459994	0.000285225
