onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.705	2	Con	PC50	0.5565	1
34.304	2	InCon	MC	0.718	1
39.104	2	Con	PC50	0.594	1
42.704	2	Con	PC50	0.584	1
47.504	2	InCon	PC50	0.898	1
52.304	2	InCon	MC	0.634	1
58.304	2	Con	MC	0.52	1
61.917	2	Con	MC	0.564	1
67.916	2	Con	PC50	0.6355	1
73.916	2	Con	MC	0.565	1
79.916	2	Con	MC	0.6805	1
84.716	2	Con	MC	0.7925	1
88.316	2	Con	MC	0.585	1
94.315	2	InCon	MC	0.8025	1
97.915	2	Con	MC	0.844	1
103.915	2	Con	MC	0.597	1
109.915	2	Con	MC	0.614	1
114.715	2	Con	MC	0.6475	1
118.314	2	Con	MC	0.7085	1
121.914	2	Con	PC50	0.5555	1
125.514	2	Con	MC	0.545	1
130.314	2	Con	PC50	0.5395	1
135.114	2	InCon	PC50	1.0595	1
141.114	2	InCon	MC	0.805	1
145.913	2	Con	MC	0.8735	1
151.913	2	Con	MC	0.8865	1
155.513	2	InCon	PC50	0.804	1
159.113	2	Con	MC	0.923	1
163.913	2	InCon	PC50	0.6275	1
168.712	2	InCon	MC	0.6475	1
174.712	2	InCon	PC50	0.6295	1
179.512	2	Con	MC	0.613	1
183.112	2	InCon	PC50	0.735	1
187.912	2	Con	MC	0.7045	1
193.911	2	InCon	MC	0.721	1
197.511	2	Con	MC	0.6775	1
233.51	2	Con	PC50	0.6165	1
239.509	2	InCon	MC	0.759	1
245.509	2	InCon	PC50	0.8295	1
251.509	2	Con	MC	0.578	1
255.109	2	Con	MC	0.4505	1
258.709	2	Con	MC	0.4885	1
263.508	2	Con	PC50	0.8625	1
267.108	2	Con	MC	0.5925	1
271.908	2	InCon	MC	0.69	1
276.708	2	Con	PC50	0.6015	1
281.508	2	Con	MC	0.637	1
287.507	2	InCon	MC	0.953	1
291.107	2	Con	MC	0.509	1
294.707	2	Con	MC	0.5025	1
299.507	2	Con	PC50	0.8735	1
305.507	2	InCon	PC50	0.811	1
310.307	2	Con	MC	0.623	1
316.306	2	Con	MC	0.464	1
319.906	2	InCon	PC50	0.6305	1
325.906	2	Con	MC	0.6435	1
330.706	2	InCon	MC	0.7955	1
336.705	2	Con	PC50	0.9815	1
341.505	2	Con	MC	0.562	1
345.105	2	Con	MC	0.4635	1
348.705	2	Con	MC	0.681	1
352.305	2	Con	MC	0.5605	1
358.305	2	Con	MC	0.6535	1
361.904	2	Con	PC50	0.5015	1
367.904	2	Con	MC	0.751	1
372.704	2	Con	MC	0.6765	1
378.704	2	InCon	PC50	0.933	1
383.504	2	InCon	MC	0.7825	1
388.317	2	InCon	MC	0.809	1
393.117	2	Con	MC	0.632	1
396.717	2	InCon	PC50	0.7525	1
402.716	2	InCon	PC50	0.703	1
436.315	2	Con	MC	0.8505	1
439.915	2	Con	PC50	0.5155	1
443.515	2	Con	MC	0.514	1
448.314	2	InCon	MC	0.685	1
454.314	2	InCon	PC50	0.6195	1
460.314	2	Con	PC50	0.7595	1
466.314	2	Con	MC	0.54	1
469.914	2	InCon	MC	0.785	1
473.513	2	Con	MC	0.554	1
478.313	2	Con	MC	0.5445	1
484.313	2	Con	MC	0.5595	1
489.113	2	Con	MC	0.733	1
493.913	2	Con	MC	0.7395	1
498.712	2	Con	MC	0.512	1
502.312	2	Con	MC	0.502	1
508.312	2	InCon	MC	0.8315	1
511.912	2	Con	MC	0.564	1
517.912	2	InCon	PC50	0.7905	1
523.911	2	InCon	MC	0.766	1
529.911	2	InCon	PC50	0.661	1
533.511	2	InCon	PC50	0.9585	1
538.311	2	Con	MC	0.727	1
543.111	2	Con	PC50	0.8705	1
546.71	2	InCon	MC	0.8665	1
551.51	2	Con	MC	0.6445	1
555.11	2	Con	MC	0.7795	1
561.11	2	Con	PC50	0.7665	1
564.71	2	Con	MC	0.441	1
569.509	2	Con	MC	0.491	1
573.109	2	Con	MC	0.563	1
577.909	2	Con	MC	0.499	1
583.909	2	Con	PC50	0.6215	1
589.909	2	InCon	PC50	0.7405	1
595.908	2	InCon	PC50	0.668	1
600.708	2	InCon	MC	0.654	1
604.308	2	Con	PC50	0.5805	1
