onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.12	8.5	Congruent	AttendLetter	n/a	0.866	2	1
44.32	8.5	Incongruent	AttendLetter	repeat	0.776	2	1
55.119	8.5	Incongruent	AttendNumber	switch	1.853	2	1
67.119	8.5	Congruent	AttendNumber	repeat	0.612	2	1
77.918	8.5	Congruent	AttendLetter	switch	0.718	1	1
89.918	8.5	Incongruent	AttendNumber	switch	0.912	2	1
103.117	8.5	Congruent	AttendNumber	repeat	0.845	1	1
115.117	8.5	Congruent	AttendNumber	repeat	0.674	2	1
128.316	8.5	Congruent	AttendLetter	switch	0.783	1	1
139.116	8.5	Congruent	AttendLetter	repeat	2.879	2	1
151.115	8.5	Congruent	AttendNumber	switch	1.524	1	1
161.915	8.5	Congruent	AttendNumber	repeat	0.929	1	1
173.914	8.5	Incongruent	AttendLetter	switch	0.608	1	1
187.114	8.5	Incongruent	AttendLetter	repeat	1.846	2	1
200.313	8.5	Incongruent	AttendNumber	switch	0.904	1	1
212.313	8.5	Congruent	AttendNumber	repeat	0.886	2	1
223.112	8.5	Congruent	AttendLetter	switch	0.568	1	1
233.912	8.5	Congruent	AttendLetter	repeat	0.577	2	1
277.11	8.5	Congruent	AttendNumber	n/a	1.208	1	1
287.91	8.5	Congruent	AttendNumber	repeat	0.892	1	1
298.709	8.5	Congruent	AttendLetter	switch	0.729	1	1
310.709	8.5	Congruent	AttendLetter	repeat	0.924	1	1
322.722	8.5	Incongruent	AttendLetter	repeat	0.699	2	1
335.921	8.5	Incongruent	AttendNumber	switch	0.886	2	1
347.921	8.5	Incongruent	AttendLetter	switch	1.42	1	1
361.12	8.5	Congruent	AttendLetter	repeat	1.151	2	1
374.319	8.5	Congruent	AttendLetter	repeat	0.672	1	1
385.119	8.5	Congruent	AttendNumber	switch	1.232	1	1
397.119	8.5	Congruent	AttendLetter	switch	1.98	2	1
409.118	8.5	Congruent	AttendLetter	repeat	0.628	2	1
422.317	8.5	Incongruent	AttendNumber	switch	0.858	1	1
434.317	8.5	Incongruent	AttendNumber	repeat	0.775	1	1
445.117	8.5	Incongruent	AttendNumber	repeat	0.623	1	1
458.316	8.5	Congruent	AttendNumber	repeat	0.838	2	1
471.516	8.5	Congruent	AttendNumber	repeat	0.858	1	1
482.315	8.5	Congruent	AttendLetter	switch	0.552	2	1
523.113	8.5	Congruent	AttendLetter	n/a	1.359	2	1
533.913	8.5	Congruent	AttendNumber	switch	0.614	2	1
545.912	8.5	Incongruent	AttendLetter	switch	0.594	1	1
559.112	8.5	Congruent	AttendNumber	switch	0.965	2	1
571.111	8.5	Incongruent	AttendLetter	switch	1.396	2	1
581.911	8.5	Congruent	AttendLetter	repeat	0.641	2	1
595.11	8.5	Incongruent	AttendNumber	switch	1.523	2	1
608.31	8.5	Incongruent	AttendLetter	switch	1.475	1	1
619.109	8.5	Congruent	AttendNumber	switch	1.178	1	1
631.109	8.5	Congruent	AttendLetter	switch	0.926	1	1
641.922	8.5	Congruent	AttendNumber	switch	0.839	2	1
653.921	8.5	Incongruent	AttendLetter	switch	1.369	2	1
667.121	8.5	Congruent	AttendNumber	switch	1.248	1	1
677.92	8.5	Congruent	AttendLetter	switch	0.991	2	1
688.72	8.5	Incongruent	AttendLetter	repeat	0.792	2	1
701.919	8.5	Congruent	AttendNumber	switch	0.865	1	1
713.919	8.5	Congruent	AttendNumber	repeat	1.268	2	1
725.918	8.5	Incongruent	AttendNumber	repeat	0.78	1	1
