onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.709	2	Con	MC	0.559	1
35.509	2	InCon	MC	0.695	1
41.509	2	Con	MC	0.524	1
47.509	2	Con	MC	0.505	1
51.109	2	Con	MC	0.812	1
55.908	2	Con	MC	0.584	1
59.508	2	Con	MC	0.449	1
65.508	2	Con	PC50	0.5215	1
70.308	2	InCon	MC	0.993	1
75.108	2	InCon	PC50	0.9105	1
78.707	2	InCon	PC50	0.8115	1
82.307	2	Con	PC50	0.5665	1
88.307	2	Con	MC	0.582	1
93.107	2	Con	MC	0.7585	1
97.907	2	Con	MC	0.74	1
101.506	2	Con	MC	0.5895	1
107.52	2	InCon	PC50	0.679	1
111.119	2	Con	PC50	0.5605	1
117.119	2	Con	PC50	0.598	1
120.719	2	InCon	PC50	0.824	1
126.719	2	InCon	MC	0.6695	1
131.519	2	InCon	PC50	0.931	1
135.118	2	Con	PC50	0.5025	1
139.918	2	InCon	MC	0.831	1
145.918	2	Con	MC	1.1165	1
150.718	2	InCon	PC50	0.7535	1
155.518	2	Con	MC	0.5985	1
159.117	2	Con	MC	0.6835	1
162.717	2	InCon	MC	0.7965	1
166.317	2	Con	MC	0.6915	1
171.117	2	Con	PC50	0.6525	1
174.717	2	Con	MC	0.5355	1
180.717	2	Con	MC	0.833	1
186.716	2	InCon	MC	0.7615	1
192.716	2	Con	MC	0.627	1
197.516	2	Con	MC	0.726	1
233.514	2	Con	MC	0.6705	1
237.114	2	Con	MC	0.486	1
241.914	2	Con	PC50	0.683	1
246.714	2	Con	MC	0.7285	1
250.314	2	InCon	MC	0.6065	1
255.114	2	Con	MC	0.545	1
259.913	2	Con	MC	0.6735	1
265.913	2	Con	MC	0.528	1
271.913	2	InCon	MC	0.7145	1
275.513	2	InCon	MC	0.828	1
281.512	2	InCon	MC	0.7985	1
285.112	2	Con	PC50	0.6635	1
291.112	2	InCon	PC50	0.8705	1
297.112	2	Con	MC	0.966	1
303.112	2	Con	MC	0.6605	1
306.711	2	Con	MC	0.651	1
312.711	2	Con	MC	0.625	1
316.311	2	InCon	PC50	0.748	1
322.311	2	InCon	PC50	0.846	1
327.111	2	Con	MC	0.5285	1
331.91	2	Con	PC50	0.485	1
336.71	2	Con	MC	0.572	1
340.31	2	Con	PC50	0.454	1
345.11	2	Con	PC50	0.6595	1
348.71	2	Con	MC	0.605	1
353.51	2	InCon	MC	0.6435	1
359.509	2	InCon	MC	0.8015	1
364.309	2	InCon	PC50	0.8575	1
369.109	2	Con	PC50	0.6585	1
373.909	2	Con	MC	0.5755	1
379.908	2	Con	MC	0.714	1
385.908	2	Con	MC	0.5295	1
391.908	2	InCon	PC50	1.273	1
395.508	2	InCon	PC50	0.6335	1
399.108	2	Con	MC	0.6315	1
402.708	2	Con	MC	0.637	1
436.319	2	InCon	PC50	0.744	1
442.319	2	InCon	MC	0.706	1
445.919	2	Con	MC	0.698	1
451.919	2	Con	PC50	0.6425	1
455.519	2	Con	PC50	0.659	1
460.318	2	InCon	MC	0.8105	1
465.118	2	InCon	MC	0.8885	1
471.118	2	Con	MC	1.192	1
475.918	2	InCon	PC50	0.733	1
479.518	2	Con	MC	0.588	1
483.118	2	InCon	PC50	1.0535	1
487.917	2	InCon	PC50	1.069	1
493.917	2	Con	MC	0.5475	1
497.517	2	InCon	MC	0.7785	1
503.517	2	Con	MC	0.7435	1
509.516	2	InCon	MC	0.715	1
513.116	2	Con	MC	0.725	1
517.916	2	InCon	MC	0.5945	1
522.716	2	Con	MC	0.543	1
526.316	2	Con	MC	0.6415	1
532.316	2	Con	MC	0.6595	1
537.115	2	InCon	PC50	0.664	1
540.715	2	Con	PC50	0.78	1
546.715	2	Con	MC	0.5485	1
551.515	2	Con	MC	0.515	1
556.315	2	Con	MC	0.7615	1
559.914	2	Con	MC	0.556	1
565.914	2	InCon	PC50	0.882	1
571.914	2	Con	MC	0.5595	1
576.714	2	Con	PC50	0.592	1
582.713	2	Con	MC	0.552	1
587.513	2	Con	PC50	0.585	1
591.113	2	Con	PC50	0.54	1
597.113	2	Con	MC	0.4695	1
600.713	2	Con	MC	0.5105	1
604.313	2	Con	MC	0.4715	1
