onset	duration	trial_type	response_time	response_button	response_accuracy
30.616	5.3	Bng	n/a	n/a	1
40.215	5.3	BX	0.377	1	1
47.415	5.3	AX	0.307	2	1
55.815	5.3	Ang	n/a	n/a	1
64.214	5.3	BY	0.376	1	1
73.814	5.3	BY	0.358	1	1
83.414	5.3	Ang	n/a	n/a	1
90.613	5.3	BX	0.373	1	1
97.813	5.3	AX	0.301	2	1
107.413	5.3	BY	0.346	1	1
115.812	5.3	AX	0.295	2	1
124.212	5.3	BY	0.348	1	1
131.412	5.3	AY	0.504	1	1
139.811	5.3	BY	0.317	1	1
147.011	5.3	BY	0.34	1	1
155.411	5.3	AX	0.249	2	1
165.01	5.3	AY	0.505	1	1
174.61	5.3	AX	0.263	2	1
181.81	5.3	AX	0.307	2	1
189.023	5.3	AX	0.305	2	1
197.422	5.3	BY	0.45	1	1
205.822	5.3	AX	0.291	2	1
213.022	5.3	BY	0.483	1	1
222.621	5.3	Bng	n/a	n/a	1
262.22	5.3	Bng	n/a	n/a	1
270.619	5.3	BY	0.357	1	1
279.019	5.3	AY	0.412	1	1
288.619	5.3	BY	0.344	1	1
295.818	5.3	BX	0.371	1	1
304.218	5.3	AX	0.291	2	1
313.818	5.3	Bng	n/a	n/a	1
321.017	5.3	AX	0.304	2	1
328.217	5.3	AX	0.309	2	1
335.417	5.3	BY	0.707	1	1
345.016	5.3	BY	0.334	1	1
353.416	5.3	AX	0.427	2	1
363.016	5.3	BX	0.367	1	1
371.415	5.3	AX	0.313	2	1
378.615	5.3	AX	0.626	2	1
387.015	5.3	BY	0.327	1	1
396.614	5.3	BY	0.349	1	1
406.214	5.3	AX	0.303	2	1
413.414	5.3	AX	0.321	2	1
421.813	5.3	Ang	n/a	n/a	1
431.413	5.3	BY	0.381	1	1
441.012	5.3	BY	0.516	1	1
449.412	5.3	AY	0.484	1	1
456.612	5.3	Ang	n/a	n/a	1
493.81	5.3	BY	0.404	1	1
503.41	5.3	BY	0.7	1	1
511.823	5.3	AX	0.417	2	1
519.023	5.3	AX	0.309	2	1
526.222	5.3	BX	0.421	1	1
535.822	5.3	Bng	n/a	n/a	1
543.022	5.3	AX	0.283	2	1
551.421	5.3	BY	0.402	1	1
561.021	5.3	BY	0.341	1	1
569.42	5.3	AX	0.33	2	1
576.62	5.3	Ang	n/a	n/a	1
585.02	5.3	AX	0.287	2	1
594.62	5.3	AX	0.279	2	1
601.819	5.3	BY	0.405	1	1
611.419	5.3	AY	0.455	1	1
619.819	5.3	AY	0.385	1	1
629.418	5.3	Ang	n/a	n/a	1
639.018	5.3	Bng	n/a	n/a	1
647.417	5.3	AX	0.35	2	1
654.617	5.3	BY	0.373	1	1
663.017	5.3	BX	0.369	1	1
670.217	5.3	BY	0.417	1	1
679.816	5.3	AX	0.316	2	1
688.216	5.3	BY	0.386	1	1
