csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3249.2585520812486	3021.792570106269	4264.199353964688	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0155101	0.214909	0.0568527	0.000639089	-0.0	0.0
3198.346146028241	3018.2653027549013	4242.163894971729	0.991812	33.636627	0.06134260000000001	0.005726795400000001	-0.0053743899	0.0640748654	-0.007809995	0.0240874238	-0.0300038564	-0.0184710212	0.0048465267	-0.0489375908	0.0177052222	0.0383433337	-0.0250657035	0.0609142317	0.0609134557	0.0609121623	0.0609103516	0.0609080237	0.060905178399999996	0.0609018158	0.060897936	0.060893539	0.0	0.0196207	0.268015	0.0560158	0.000704871	-0.0	0.0
3202.644747570721	3021.0061950538375	4240.926100234637	1.001684	33.971455	0.12723065	0.026693020499999998	0.0668273237	-0.0138969035	0.0018796088000000001	0.020610018799999998	-0.0637714899	-0.0116541645	-0.0207092825	0.0521521615	-0.0017578173000000002	0.0692596129	-0.0266687354	0.0609121623	0.060905178399999996	0.060893539	0.0608772451	0.060856297999999996	0.0608306992	0.0608004507	0.060765554900000004	0.0607260143	0.0	0.017655299999999995	0.184616	0.0901884	0.000858744	-0.0	0.0
3193.945221563592	3021.0246379109203	4232.066821936917	0.915607	31.052198	0.10232400000000001	-0.0419181201	0.0199483552	0.054874208099999995	0.013358484299999999	-0.0228816514	-0.0565791876	0.0185599196	0.0282288923	-0.036271026899999996	-0.028489838599999998	0.0383210742	-0.0180629218	0.0609080237	0.060888624800000006	0.060856297999999996	0.0608110501	0.0607528906	0.060681832000000005	0.0605978893	0.0605010804	0.0603914258	0.0	0.0176675	0.259103	0.0715899	0.00104327	-0.0	0.0
3184.389974671828	3020.3284909900676	4224.651514829146	0.858334	29.109819	0.013360449999999966	0.060240638	0.0484522936	0.0044145838	0.015042761000000002	-0.0660907694	0.017560807299999998	-0.019707268400000002	-0.0398831206	0.030193903799999998	-0.0203563672	0.0012618949	0.0014172852	0.0609018158	0.0608637973	0.0608004507	0.0607118024	0.0605978893	0.0604587588	0.0602944687	0.0601050875	0.0598906939	0.0	0.0189592	0.266914	0.0732354	0.000991025	-0.0	0.0
3188.7480481665334	3019.544953300263	4221.1006971314255	0.910057	30.863976	0.08228114149999997	-0.0368118506	0.0354319133	0.021882593	0.0186078293	-0.0853806705	0.0429597739	0.0209097203	0.046172085099999996	0.0086859203	-0.032107755	0.0498078613	-0.0043218223	0.060893539	0.0608306992	0.0607260143	0.0605795562	0.0603914258	0.0601617523	0.0598906939	0.059578436900000004	0.0592251963	0.0	0.0179884	0.203855	0.0782768	0.000829077	8.718229999999998e-06	9.353260000000003e-05
3180.884765330428	3018.1356352827875	4218.500853556673	0.944819	32.042896	0.1460129415	0.057942413600000006	-0.0058954483	0.0409437837	0.0388820103	-0.0577524739	0.0626339043	-0.012448621699999999	-0.0431798466	-0.0192852694	-0.0350477487	0.015205351399999999	-0.0027682943	0.060883193499999995	0.060789335	0.0606330114	0.0604143833	0.0601336753	0.0597911758	0.0593872369	0.058922273600000005	0.0583967637	0.0	0.0200198	0.29653	0.0962918	0.00129783	-0.000164763	6.9936e-05
3187.4074620644133	3018.315098469028	4213.17686990216	0.948104	32.154312	0.06720155000000001	-0.0250040154	0.0354856032	-0.020477900900000002	0.024233196499999998	-0.0274193917	0.0086524521	0.013206081699999999	0.018059051899999998	0.047401830199999995	-0.011932574599999999	0.019094091599999998	-0.0007266621	0.060870779699999995	0.0607397104	0.0605214705	0.060216373399999995	0.0598248567	0.0593474825	0.0587849358	0.058138023899999995	0.057407675400000004	0.0	0.0186685	0.247091	0.10095100000000001	0.00119678	-0.000132709	0.000171873
3170.9628180170844	3017.049067264281	4209.126833800097	0.88002	29.845303	0.030888619999999995	-0.0095583517	-0.0444605524	0.0428955707	0.0180963445	-0.0487311239	-0.0587751068	0.0009625808	0.005421025699999999	-0.0556484182	-0.0445573771	0.028842132000000003	0.0279317192	0.060856297999999996	0.060681832000000005	0.0603914258	0.059985634100000004	0.059465232400000005	0.058831214800000003	0.0580847929	0.0572273927	0.056260652300000005	0.0	0.0207762	0.255901	0.0978228	0.00137476	-5.92258e-05	8.64818e-05
3174.2135185673033	3015.97611858639	4212.395698307817	0.850384	28.840193	0.06677170000000003	0.028843783799999998	0.0157123616	-0.048840459	-0.0059855012	-0.0037449733	-0.0490127594	-0.0091676039	-0.015088393600000001	0.0381321269	0.0152182978	0.0082564367	0.0431484646	0.0608397489	0.0606157078	0.060242916900000006	0.059722291	0.0590551077	0.0582430043	0.0572879736	0.0561923594	0.0549588501	0.0	0.0198798	0.313078	0.0955377	0.00137476	-0.000101008	0.0
