csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3334.34495053518	2886.2196387948625	3681.6892663914477	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0255113	0.141247	0.186811	-0.00332303	0.00051786	0.00115771
3266.7601225905537	2881.482934029637	3656.0247430624604	1.087865	33.597664	0.027417550000000006	-0.004644810300000001	0.0974268248	0.014129133899999998	0.0273715339	0.0095912988	-0.0224052668	-0.013413351399999999	-0.0021793486	0.0543099136	-0.0104344143	0.029425007000000003	-0.0178959573	0.055512575599999996	0.055512087800000005	0.0555112748	0.0555101366	0.0555086733	0.0555068848	0.0555047711	0.055502332300000005	0.0554995683	0.0554964792	0.055493065099999996	0.0	0.025651	0.143828	0.179943	-0.0030637	0.000476463	0.00121356
3263.561769561653	2885.865473344148	3650.664588931407	1.078916	33.321289	0.12420245	-0.0115571771	0.048937300700000005	-0.0073818658999999995	0.060414630899999995	0.025723549199999998	0.0041512665	-0.0132382589	0.0187867415	0.0211154022	-0.0306864341	0.0281606053	0.004265207	0.0555112748	0.0555068848	0.0554995683	0.0554893258	0.0554761578	0.055460065	0.0554410482	0.055419108499999994	0.055394247	0.055366465	0.055335763899999994	0.0	0.026395	0.199243	0.193141	-0.00350148	0.000655652	0.0016935
3238.666851506096	2882.7938882872572	3640.312646534941	1.074803	33.194252	0.17230275	-0.0162187035	0.00782961	-0.0131033939	-0.0255542562	0.011212731699999999	0.0474077449	-0.0121651555	-0.0165414473	-0.0019576277	0.0247041888	0.0520881192	0.051601008399999995	0.0555086733	0.0554964792	0.0554761578	0.055447712	0.0554111459	0.055366465	0.0553136757	0.0552527858	0.0551838042	0.0551067411	0.0550216076	0.0	0.0305011	0.109466	0.153094	-0.0030616	0.000624269	0.00139731
3223.5341527349046	2877.2390148660247	3623.221054206633	0.936677	28.92837	0.0715655	-0.0136157654	0.0222144486	-0.0373750983	-0.0292028289	-0.025242697799999998	-0.013842681599999998	-0.014712271899999999	-0.0232384486	0.0247725873	0.0010877994	0.042052289699999995	-0.0040566565	0.0555047711	0.055480872199999996	0.0554410482	0.055385310800000004	0.0553136757	0.0552261636	0.055122799699999996	0.0550036135	0.0548686394	0.0547179159	0.0545514865	0.0	0.040345	0.15052199999999996	0.145461	-0.00304136	0.000633561	0.00162843
3221.1080192654713	2882.798018496594	3616.5646299736877	1.05918	32.711781	0.1938596	-0.030268800800000002	0.002219653	-0.08342875940000001	0.0038198446000000004	-0.0263450028	-0.011084288999999999	-0.0235218877	0.022252832400000002	0.0104858228	-0.0145497769	0.0773604168	0.0125609077	0.0554995683	0.055460065	0.055394247	0.0553021455	0.0551838042	0.055039279299999994	0.0548686394	0.0546719653	0.0544493505	0.054200900499999996	0.0539267333	0.0	0.046954	0.272329	0.167802	-0.00344484	0.000894113	0.00182645
3211.696533627489	2884.488306668081	3616.073146539686	1.041096	32.153252	0.22714235	-0.0197938661	-0.0254834196	-0.0726954632	-0.0165220567	-0.0707919351	0.0170977254	-0.0111688091	-0.0117483579	-0.008633972299999999	-0.019132653	0.0726570127	0.0446143396	0.055493065099999996	0.055434059699999996	0.055335763899999994	0.055198247400000004	0.0550216076	0.0548059697	0.0545514865	0.054258338499999996	0.0539267333	0.0535569061	0.05314911889999999	0.0	0.0466833	0.138617	0.128501	-0.0025999	0.00073497	0.00175336
3215.8482893852984	2882.277741189076	3619.6011502198094	0.944579	29.172426	0.08314944999999997	-0.0215395686	0.0087519148	-0.053789986100000006	-0.04645759	-0.0627726883	-0.0386394635	-0.0177673147	-0.0169967675	0.0187919565	0.009735032	0.052517204500000005	-0.009143939	0.0554852615	0.0554028587	0.0552656114	0.0550736554	0.0548271808	0.05452643150000001	0.054171705199999996	0.0537633532	0.0533017796	0.0527874413	0.052220847599999995	0.0	0.0414928	0.17960699999999996	0.139005	-0.00290855	0.000827809	0.00188117
3224.9468077895217	2882.844612420686	3625.560229190178	1.027047	31.719376	0.17727810000000002	-0.0333406504	0.011883761999999999	-0.08952989	-0.0030527497	-0.0124475283	-0.0253754406	-0.0344873004	0.03637743	0.0109699741	-0.0082972029	0.0792799885	-0.0029493032	0.0554761578	0.055366465	0.0551838042	0.0549284163	0.054600637699999996	0.054200900499999996	0.0537297315	0.0531877517	0.0525756752	0.0518943089	0.0511445506	0.0	0.043619	0.283397	0.177321	-0.00313706	0.000736271	0.00222204
3221.9572058177614	2883.167801301368	3627.1925564900675	1.1983990000000002	37.011417	0.30861695000000006	-0.0184639903	-0.0223256313	-0.0656688803	0.0180717364	-0.0741410271	0.0069178625	-0.014930612099999999	-0.020723962	-0.0155890759	-0.0423907908	0.0460830218	0.0332855667	0.0554657542	0.055324881900000004	0.0550903596	0.0547625844	0.05434211110000001	0.0538296514	0.0532260728	0.0525323971	0.051749798300000004	0.0508796012	0.0499232788	0.0	0.0408421	0.08554309999999998	0.118478	-0.00255508	0.000812244	0.00189713
