onset	duration	trial_type	response_time	response_button	response_accuracy
30.623	5.3	BY	0.97	1	1
37.822	5.3	BY	0.429	1	1
47.421	5.3	AX	0.341	2	1
54.62	5.3	AX	0.374	2	1
61.818	5.3	BY	0.667	1	1
70.217	5.3	BX	0.617	2	0
78.616	5.3	AX	0.354	2	1
88.214	5.3	AX	0.335	2	1
96.613	5.3	AY	0.998	1	1
106.211	5.3	Bng	n/a	n/a	1
115.81	5.3	Ang	n/a	n/a	1
124.209	5.3	BY	0.501	1	1
131.424	5.3	BY	0.526	1	1
138.623	5.3	AX	0.339	2	1
147.022	5.3	AY	0.492	1	1
156.62	5.3	Bng	0.495	1	0
166.219	5.3	AX	0.458	2	1
173.417	5.3	BY	0.389	1	1
183.016	5.3	Ang	n/a	n/a	1
190.215	5.3	BY	0.494	1	1
198.613	5.3	BX	0.827	1	1
207.012	5.3	AX	0.311	2	1
216.611	5.3	AX	0.425	2	1
225.009	5.3	BY	0.505	1	1
262.22	5.3	AX	0.368	2	1
270.619	5.3	BX	0.437	1	1
280.217	5.3	AX	0.318	2	1
287.416	5.3	AY	0.59	1	1
295.815	5.3	BY	0.439	1	1
305.413	5.3	Ang	n/a	n/a	1
313.812	5.3	BY	0.459	1	1
321.011	5.3	Bng	n/a	n/a	1
328.21	5.3	BY	0.49	1	1
337.825	5.3	BY	0.515	1	1
345.024	5.3	AX	0.393	2	1
354.622	5.3	AX	0.355	2	1
363.021	5.3	Ang	n/a	n/a	1
370.22	5.3	AX	0.623	2	1
379.818	5.3	AY	0.598	1	1
389.417	5.3	Bng	n/a	n/a	1
397.815	5.3	AX	0.541	2	1
405.014	5.3	BX	1.241	1	1
412.213	5.3	AX	0.257	2	1
421.812	5.3	BY	0.635	1	1
430.21	5.3	AX	0.447	2	1
438.609	5.3	BY	0.566	1	1
445.824	5.3	BY	0.511	1	1
454.223	5.3	BY	0.386	1	1
493.817	5.3	AX	0.532	2	1
502.215	5.3	Bng	n/a	n/a	1
511.814	5.3	AY	0.499	1	1
520.213	5.3	AY	0.459	1	1
529.811	5.3	AX	0.326	2	1
539.41	5.3	BY	0.596	1	1
546.625	5.3	BY	0.542	1	1
556.224	5.3	BX	0.704	2	0
563.422	5.3	AX	0.526	2	1
571.821	5.3	BY	0.516	1	1
579.02	5.3	AX	0.387	2	1
586.219	5.3	Ang	n/a	n/a	1
594.618	5.3	AX	0.464	2	1
601.816	5.3	BY	0.52	1	1
611.415	5.3	AX	0.477	2	1
619.814	5.3	AX	0.408	2	1
628.212	5.3	BX	0.659	2	0
637.811	5.3	BY	0.48	1	1
646.209	5.3	BY	0.548	1	1
655.825	5.3	BY	0.367	1	1
663.023	5.3	BY	0.378	1	1
670.222	5.3	Ang	n/a	n/a	1
679.821	5.3	Bng	n/a	n/a	1
687.02	5.3	AX	0.324	2	1
