onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.719	2	Con	MC	0.854	1
35.518	2	Con	MC	1.022	1
40.317	2	Con	MC	0.7725	1
46.316	2	Con	MC	0.7705	1
51.115	2	Con	MC	0.702	1
54.715	2	Con	MC	0.884	1
58.314	2	InCon	MC	0.923	1
64.313	2	Con	PC50	0.8295	1
67.913	2	InCon	PC50	1.09	1
73.912	2	InCon	MC	1.2715	1
78.711	2	Con	MC	0.8435	1
84.71	2	Con	MC	1.002	1
88.31	2	InCon	PC50	1.1425	1
93.109	2	Con	MC	0.8005	1
97.908	2	Con	PC50	0.9435	1
103.907	2	InCon	MC	1.0855	1
107.507	2	Con	MC	0.9015	1
112.306	2	InCon	PC50	0.9905	1
115.922	2	Con	MC	1.083	1
120.721	2	Con	PC50	1.203	1
126.72	2	InCon	PC50	0.9235	1
132.719	2	Con	MC	0.88	1
136.319	2	InCon	MC	1.011	1
142.318	2	Con	MC	0.903	1
145.917	2	Con	PC50	0.935	1
149.517	2	Con	PC50	0.938	1
153.116	2	Con	PC50	0.9055	1
159.115	2	InCon	PC50	1.115	1
165.114	2	Con	MC	0.9225	1
169.913	2	InCon	MC	1.076	1
173.513	2	Con	MC	1.0045	1
178.312	2	Con	MC	0.8425	1
184.311	2	InCon	MC	1.02	1
190.31	2	Con	MC	1.0875	1
195.109	2	Con	MC	1.0855	1
198.709	2	InCon	PC50	0.99	1
233.52	2	Con	MC	0.843	1
239.519	2	Con	MC	0.8405	1
244.318	2	InCon	PC50	0.9375	1
249.117	2	Con	MC	0.8625	1
255.116	2	InCon	PC50	0.968	1
261.116	2	Con	PC50	0.9145	1
265.915	2	Con	MC	1.0625	1
269.514	2	InCon	MC	0.911	1
274.313	2	Con	MC	0.916	1
277.913	2	InCon	PC50	1.0105	1
283.912	2	Con	MC	1.004	1
287.511	2	Con	MC	0.8175	1
291.111	2	Con	MC	0.8725	1
295.91	2	Con	PC50	0.9675	1
300.709	2	Con	MC	0.7695	1
304.309	2	InCon	MC	0.948	1
309.108	2	InCon	MC	1.053	1
315.107	2	Con	PC50	1.2655	1
318.706	2	Con	MC	1.1155	1
323.506	2	Con	PC50	0.8155	1
327.122	2	Con	MC	0.792	1
333.121	2	InCon	MC	1	1
339.12	2	Con	MC	0.884	1
345.119	2	InCon	MC	1.0015	1
348.718	2	Con	MC	1.0495	1
354.717	2	Con	PC50	0.957	1
359.517	2	Con	PC50	0.9435	1
363.116	2	InCon	MC	1.1255	1
366.716	2	Con	MC	0.7775	1
370.315	2	Con	MC	0.93	1
376.314	2	InCon	PC50	0.9465	1
381.113	2	Con	MC	0.9515	1
384.713	2	Con	MC	0.885	1
390.712	2	InCon	PC50	1.055	1
395.511	2	InCon	PC50	1.037	1
400.31	2	Con	MC	0.873	1
436.321	2	Con	MC	0.979	1
441.12	2	InCon	MC	0.9995	1
447.119	2	Con	MC	0.9575	1
450.719	2	Con	PC50	0.9375	1
456.718	2	Con	PC50	0.8285	1
461.517	2	Con	MC	0.8235	1
467.516	2	Con	MC	0.865	1
472.315	2	InCon	MC	1.078	1
478.315	2	Con	MC	0.79	1
481.914	2	InCon	PC50	1.25	1
486.713	2	InCon	PC50	0.8825	1
490.313	2	Con	PC50	0.916	1
493.912	2	InCon	PC50	0.9185	1
498.711	2	Con	PC50	0.9035	1
504.71	2	Con	MC	0.866	1
509.51	2	InCon	PC50	1.392	1
515.509	2	Con	PC50	0.967	1
520.308	2	InCon	MC	0.9595	1
526.307	2	Con	MC	0.834	1
532.306	2	InCon	MC	0.862	1
535.922	2	Con	MC	1.01	1
539.522	2	Con	MC	0.892	1
543.121	2	Con	MC	0.846	1
546.72	2	Con	MC	0.956	1
551.52	2	Con	PC50	0.849	1
556.319	2	InCon	PC50	0.9045	1
561.118	2	Con	MC	1.025	1
564.718	2	Con	MC	0.9045	1
570.717	2	Con	MC	0.823	1
574.316	2	Con	MC	0.891	1
579.115	2	InCon	PC50	1.011	1
585.114	2	InCon	MC	1.108	1
591.113	2	Con	MC	1.1545	1
595.913	2	Con	MC	1.132	1
599.512	2	Con	MC	1.0205	1
605.511	2	InCon	MC	0.857	1
