onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.123	8.5	Congruent	AttendNumber	n/a	1.439	1	1
44.321	8.5	Incongruent	AttendLetter	switch	0.996	2	1
57.519	8.5	Incongruent	AttendNumber	switch	1.355	1	0
70.717	8.5	Congruent	AttendLetter	switch	1.763	1	1
82.715	8.5	Congruent	AttendNumber	switch	1.378	2	1
94.73	8.5	Congruent	AttendLetter	switch	1.561	2	1
105.528	8.5	Congruent	AttendNumber	switch	1.878	2	1
116.326	8.5	Incongruent	AttendNumber	repeat	1.605	2	1
127.125	8.5	Congruent	AttendNumber	repeat	1.828	2	1
139.123	8.5	Congruent	AttendLetter	switch	1.258	1	1
151.121	8.5	Congruent	AttendNumber	switch	0.969	1	1
163.119	8.5	Incongruent	AttendNumber	repeat	2.134	1	1
173.917	8.5	Incongruent	AttendLetter	switch	2.297	2	1
184.715	8.5	Congruent	AttendLetter	repeat	1.101	2	1
197.93	8.5	Congruent	AttendLetter	repeat	0.891	2	1
208.728	8.5	Incongruent	AttendLetter	repeat	1.368	1	1
220.726	8.5	Congruent	AttendLetter	repeat	1.775	1	1
233.924	8.5	Congruent	AttendNumber	switch	1.675	1	1
277.117	8.5	Congruent	AttendLetter	n/a	1.925	1	1
287.916	8.5	Congruent	AttendNumber	switch	1.372	1	1
301.114	8.5	Incongruent	AttendNumber	repeat	1.682	2	1
311.929	8.5	Congruent	AttendLetter	switch	2.292	2	1
323.927	8.5	Congruent	AttendLetter	repeat	1.347	1	1
337.125	8.5	Incongruent	AttendNumber	switch	1.481	1	1
349.123	8.5	Incongruent	AttendNumber	repeat	1.824	1	1
362.321	8.5	Congruent	AttendNumber	repeat	1.171	2	1
373.119	8.5	Congruent	AttendLetter	switch	1.535	1	1
385.117	8.5	Incongruent	AttendLetter	repeat	2.379	1	1
395.915	8.5	Congruent	AttendNumber	switch	2.65	1	1
409.13	8.5	Congruent	AttendLetter	switch	1.185	2	1
421.128	8.5	Incongruent	AttendLetter	repeat	1.502	2	1
433.126	8.5	Congruent	AttendLetter	repeat	1.014	2	1
446.324	8.5	Congruent	AttendNumber	switch	1.223	1	1
459.522	8.5	Congruent	AttendNumber	repeat	1.763	1	1
471.52	8.5	Incongruent	AttendNumber	repeat	1.824	1	1
482.318	8.5	Congruent	AttendLetter	switch	1.406	2	1
523.129	8.5	Incongruent	AttendNumber	n/a	1.298	2	1
535.127	8.5	Congruent	AttendLetter	switch	1.481	2	1
545.925	8.5	Congruent	AttendNumber	switch	1.859	2	1
556.723	8.5	Incongruent	AttendLetter	switch	1.964	1	1
569.921	8.5	Congruent	AttendNumber	switch	1.944	2	1
580.719	8.5	Congruent	AttendLetter	switch	1.183	2	1
593.917	8.5	Congruent	AttendLetter	repeat	1.362	1	1
605.915	8.5	Congruent	AttendNumber	switch	n/a	n/a	0
617.914	8.5	Congruent	AttendNumber	repeat	1.69	1	1
631.128	8.5	Congruent	AttendNumber	repeat	1.702	2	1
644.326	8.5	Incongruent	AttendLetter	switch	1.327	1	1
657.524	8.5	Incongruent	AttendLetter	repeat	1.319	2	1
670.722	8.5	Incongruent	AttendLetter	repeat	1.355	2	1
682.72	8.5	Congruent	AttendLetter	repeat	1.119	2	1
694.718	8.5	Congruent	AttendNumber	switch	1.845	1	0
705.516	8.5	Congruent	AttendNumber	repeat	1.702	1	1
716.315	8.5	Incongruent	AttendNumber	repeat	2.131	1	1
727.13	8.5	Incongruent	AttendLetter	switch	1.195	2	1
