onset	duration	trial_type	response_time	response_button	response_accuracy
30.615	5.3	AX	0.404	2	1
40.213	5.3	AX	0.358	2	1
49.812	5.3	AX	0.344	2	1
59.41	5.3	AY	0.609	1	1
67.809	5.3	AX	0.385	2	1
77.407	5.3	BY	0.381	1	1
85.806	5.3	BY	0.396	1	1
93.005	5.3	AY	0.541	1	1
101.404	5.3	BY	0.42	1	1
108.603	5.3	AX	0.381	2	1
117.001	5.3	BY	0.556	1	1
124.217	5.3	Bng	n/a	n/a	1
131.416	5.3	Ang	n/a	n/a	1
141.014	5.3	BY	0.523	1	1
149.413	5.3	BY	0.529	1	1
159.011	5.3	BX	0.973	1	1
167.41	5.3	BX	1.097	1	1
174.609	5.3	BY	0.367	1	1
181.808	5.3	AX	0.293	2	1
190.206	5.3	AX	0.3	2	1
199.805	5.3	Bng	n/a	n/a	1
209.403	5.3	AX	0.421	2	1
217.802	5.3	Ang	n/a	n/a	1
225.001	5.3	BY	0.356	1	1
262.212	5.3	Ang	n/a	n/a	1
270.61	5.3	Ang	n/a	n/a	1
277.809	5.3	BX	1.005	2	0
285.008	5.3	AX	0.504	2	1
292.207	5.3	AX	0.472	2	1
300.605	5.3	AX	0.439	2	1
307.804	5.3	AX	0.407	2	1
316.203	5.3	BY	0.388	1	1
325.802	5.3	AX	0.293	2	1
335.417	5.3	BY	0.731	1	1
345.015	5.3	AX	0.414	2	1
354.614	5.3	AX	0.32	2	1
363.012	5.3	BY	0.494	1	1
371.411	5.3	AY	0.632	2	0
378.61	5.3	BY	0.341	1	1
388.208	5.3	Bng	n/a	n/a	1
395.407	5.3	BX	0.944	1	1
402.606	5.3	BY	0.413	1	1
411.005	5.3	AX	0.343	2	1
419.403	5.3	AY	0.546	1	1
426.602	5.3	BY	0.506	1	1
436.201	5.3	BY	0.41	1	1
444.616	5.3	Bng	0.326	1	0
454.215	5.3	BY	0.547	1	1
493.808	5.3	BY	0.391	1	1
503.407	5.3	BY	0.33	1	1
513.005	5.3	Ang	n/a	n/a	1
521.404	5.3	AY	0.466	1	1
529.803	5.3	AX	0.533	2	1
538.201	5.3	BX	1.095	1	1
545.417	5.3	AX	0.378	2	1
553.815	5.3	BY	0.439	1	1
561.014	5.3	Bng	n/a	n/a	1
570.613	5.3	AX	0.418	2	1
577.812	5.3	AX	0.417	2	1
585.01	5.3	BY	0.433	1	1
594.609	5.3	BY	0.602	1	1
603.008	5.3	BX	n/a	n/a	0
611.406	5.3	AY	0.483	1	1
621.005	5.3	AX	0.338	2	1
628.204	5.3	Ang	n/a	n/a	1
637.802	5.3	AX	0.33	2	1
647.401	5.3	BY	0.398	1	1
654.616	5.3	BY	0.478	1	1
663.015	5.3	AX	0.408	2	1
670.214	5.3	BY	n/a	n/a	0
679.812	5.3	AX	0.395	2	1
688.211	5.3	Bng	n/a	n/a	1
