onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.118	8.5	Incongruent	AttendNumber	n/a	1.147	1	1
44.316	8.5	Incongruent	AttendLetter	switch	1.192	1	1
56.315	8.5	Congruent	AttendLetter	repeat	1.532	2	1
67.113	8.5	Congruent	AttendNumber	switch	0.951	1	1
77.911	8.5	Incongruent	AttendLetter	switch	1.558	2	1
88.726	8.5	Congruent	AttendLetter	repeat	1.379	1	1
100.724	8.5	Congruent	AttendNumber	switch	1.202	1	1
112.722	8.5	Incongruent	AttendNumber	repeat	2.188	1	1
125.92	8.5	Incongruent	AttendLetter	switch	1.41	1	1
139.118	8.5	Congruent	AttendLetter	repeat	0.926	2	1
149.916	8.5	Congruent	AttendNumber	switch	1.574	2	1
163.114	8.5	Congruent	AttendNumber	repeat	1.182	1	1
173.913	8.5	Incongruent	AttendNumber	repeat	1.759	1	1
187.127	8.5	Congruent	AttendLetter	switch	1.233	2	1
199.125	8.5	Congruent	AttendNumber	switch	1.527	1	0
211.123	8.5	Congruent	AttendNumber	repeat	1.053	1	1
223.121	8.5	Congruent	AttendLetter	switch	1.237	2	1
236.319	8.5	Congruent	AttendLetter	repeat	0.71	1	1
277.113	8.5	Congruent	AttendNumber	n/a	1.397	1	1
289.111	8.5	Incongruent	AttendNumber	repeat	1.047	2	1
301.126	8.5	Incongruent	AttendLetter	switch	0.732	2	1
314.324	8.5	Congruent	AttendNumber	switch	2.268	2	1
325.122	8.5	Incongruent	AttendNumber	repeat	1.576	2	1
335.92	8.5	Congruent	AttendLetter	switch	0.983	2	1
346.719	8.5	Congruent	AttendLetter	repeat	1.857	1	1
359.917	8.5	Incongruent	AttendNumber	switch	1.763	2	1
373.114	8.5	Incongruent	AttendLetter	switch	2.13	2	1
385.113	8.5	Congruent	AttendLetter	repeat	1.329	1	1
398.327	8.5	Congruent	AttendLetter	repeat	2.008	2	1
409.125	8.5	Congruent	AttendNumber	switch	2.161	2	1
419.924	8.5	Congruent	AttendLetter	switch	1.059	2	1
431.922	8.5	Incongruent	AttendLetter	repeat	0.974	1	1
443.92	8.5	Congruent	AttendNumber	switch	1.116	1	1
455.918	8.5	Incongruent	AttendNumber	repeat	1.139	2	1
466.716	8.5	Congruent	AttendLetter	switch	1.173	1	1
479.914	8.5	Congruent	AttendNumber	switch	1.37	1	1
523.124	8.5	Incongruent	AttendLetter	n/a	1	1	1
535.122	8.5	Congruent	AttendLetter	repeat	1.042	2	1
547.12	8.5	Congruent	AttendNumber	switch	1.323	2	1
560.318	8.5	Incongruent	AttendNumber	repeat	1.615	1	1
573.516	8.5	Congruent	AttendNumber	repeat	1.244	2	1
584.314	8.5	Congruent	AttendNumber	repeat	1.271	1	1
595.113	8.5	Congruent	AttendLetter	switch	1.81	1	1
608.311	8.5	Congruent	AttendLetter	repeat	1.485	1	1
619.126	8.5	Congruent	AttendNumber	switch	1.648	1	1
631.124	8.5	Congruent	AttendNumber	repeat	1.666	2	1
643.122	8.5	Incongruent	AttendLetter	switch	1.538	1	1
656.32	8.5	Incongruent	AttendNumber	switch	2.274	2	1
667.118	8.5	Congruent	AttendLetter	switch	1.453	1	1
680.316	8.5	Incongruent	AttendLetter	repeat	1.838	2	1
692.314	8.5	Congruent	AttendLetter	repeat	2.211	2	1
703.112	8.5	Congruent	AttendNumber	switch	1.454	1	1
715.127	8.5	Congruent	AttendLetter	switch	1.473	2	1
725.925	8.5	Incongruent	AttendNumber	switch	1.612	2	1
