onset	duration	trial_type	trial_length	response_time	response_button	response_accuracy
30.81	10.4	NP	5	1.811	2	1
44.009	10.4	NN	8	0.84	1	1
57.208	10.4	NN	8	0.974	1	1
69.207	10.4	NP	5	1.066	2	1
83.606	10.4	NN	6	0.83	1	1
98.006	10.4	NP	8	0.766	2	1
112.405	10.4	NN	5	1.043	1	1
126.804	10.4	NP	7	1.072	2	1
140.003	10.4	NN	5	0.866	1	1
152.002	10.4	NP	5	0.97	2	1
165.215	10.4	NP	7	1.06	2	1
177.214	10.4	NP	8	1.046	2	1
189.213	10.4	NN	7	1.175	1	1
202.412	10.4	NP	6	0.88	2	1
216.811	10.4	RN	5	0.84	1	1
258.809	10.4	NN	6	0.833	1	1
270.808	10.4	NN	8	0.812	1	1
285.207	10.4	NP	7	1.207	1	0
299.606	10.4	NP	7	0.86	2	1
311.605	10.4	NP	8	0.893	2	1
326.004	10.4	NP	5	1.089	2	1
338.003	10.4	NN	7	1.013	1	1
352.403	10.4	NP	5	0.921	2	1
365.602	10.4	NN	8	0.69	1	1
378.814	10.4	RN	5	1.208	1	1
393.213	10.4	NN	5	1.322	1	1
405.212	10.4	NP	8	1.321	1	0
418.412	10.4	NP	8	1.091	2	1
431.611	10.4	NP	5	1.163	2	1
443.61	10.4	NN	5	0.999	1	1
486.807	10.4	NN	5	1.193	1	1
501.206	10.4	NP	5	1.637	2	1
515.605	10.4	NP	8	1.126	2	1
530.004	10.4	RN	5	1.519	1	1
542.004	10.4	NN	8	1.081	1	1
554.003	10.4	NP	7	0.79	2	1
566.002	10.4	NP	8	0.807	2	1
578.015	10.4	NN	5	0.935	1	1
592.414	10.4	NP	6	1.069	2	1
605.613	10.4	RN	8	n/a	n/a	0
620.012	10.4	NP	5	0.877	2	1
633.211	10.4	NN	8	1.308	1	1
645.21	10.4	NP	5	0.835	2	1
658.409	10.4	NN	7	0.839	1	1
671.609	10.4	NN	7	0.785	1	1
