onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.116	8.5	Congruent	AttendLetter	n/a	1.015	2	1
44.315	8.5	Congruent	AttendLetter	repeat	1.239	1	1
55.114	8.5	Congruent	AttendLetter	repeat	1.094	1	1
67.114	8.5	Incongruent	AttendLetter	repeat	1.063	2	1
80.313	8.5	Congruent	AttendNumber	switch	1.29	1	1
91.112	8.5	Congruent	AttendLetter	switch	0.895	2	1
101.911	8.5	Incongruent	AttendLetter	repeat	1.1	2	1
113.911	8.5	Congruent	AttendLetter	repeat	0.77	2	1
125.91	8.5	Congruent	AttendLetter	repeat	0.823	1	1
139.109	8.5	Congruent	AttendNumber	switch	0.74	1	1
152.308	8.5	Congruent	AttendNumber	repeat	1.548	2	1
164.307	8.5	Congruent	AttendNumber	repeat	0.794	1	1
175.107	8.5	Incongruent	AttendNumber	repeat	1.226	1	1
185.919	8.5	Congruent	AttendNumber	repeat	1.105	2	1
196.719	8.5	Incongruent	AttendNumber	repeat	0.99	2	1
209.918	8.5	Congruent	AttendNumber	repeat	1.021	2	1
223.117	8.5	Incongruent	AttendLetter	switch	1.166	1	1
235.116	8.5	Incongruent	AttendNumber	switch	1.074	2	1
277.113	8.5	Incongruent	AttendLetter	n/a	0.931	2	1
290.313	8.5	Incongruent	AttendNumber	switch	1.018	1	1
302.312	8.5	Congruent	AttendLetter	switch	0.771	2	1
313.111	8.5	Incongruent	AttendNumber	switch	1.243	2	1
326.31	8.5	Congruent	AttendNumber	repeat	0.927	2	1
339.509	8.5	Congruent	AttendLetter	switch	1.167	1	1
350.309	8.5	Congruent	AttendNumber	switch	0.98	1	1
362.308	8.5	Congruent	AttendNumber	repeat	1.292	1	1
374.307	8.5	Incongruent	AttendLetter	switch	0.681	1	1
385.12	8.5	Congruent	AttendLetter	repeat	1.409	1	1
398.319	8.5	Congruent	AttendLetter	repeat	1.198	1	1
411.518	8.5	Congruent	AttendNumber	switch	0.96	1	1
422.318	8.5	Incongruent	AttendNumber	repeat	1.015	1	1
434.317	8.5	Incongruent	AttendNumber	repeat	0.858	1	1
447.516	8.5	Congruent	AttendNumber	repeat	1.178	1	1
459.515	8.5	Congruent	AttendLetter	switch	0.988	2	1
470.314	8.5	Congruent	AttendLetter	repeat	1.163	2	1
481.114	8.5	Congruent	AttendLetter	repeat	1.133	2	1
523.111	8.5	Incongruent	AttendLetter	n/a	0.852	2	1
535.11	8.5	Incongruent	AttendLetter	repeat	0.83	2	1
547.11	8.5	Incongruent	AttendNumber	switch	1.24	2	1
560.309	8.5	Congruent	AttendNumber	repeat	1.028	1	1
573.508	8.5	Incongruent	AttendNumber	repeat	0.783	1	1
584.307	8.5	Congruent	AttendLetter	switch	0.845	2	1
595.12	8.5	Incongruent	AttendLetter	repeat	1.361	1	1
607.119	8.5	Incongruent	AttendLetter	repeat	0.941	2	1
617.918	8.5	Congruent	AttendNumber	switch	1.049	1	1
631.117	8.5	Congruent	AttendLetter	switch	0.927	2	1
643.117	8.5	Congruent	AttendLetter	repeat	0.783	1	1
653.916	8.5	Congruent	AttendNumber	switch	0.711	2	1
667.115	8.5	Congruent	AttendNumber	repeat	0.838	1	1
679.114	8.5	Congruent	AttendNumber	repeat	0.77	2	1
689.914	8.5	Congruent	AttendNumber	repeat	1.279	2	1
703.113	8.5	Congruent	AttendNumber	repeat	1.134	2	1
716.312	8.5	Congruent	AttendLetter	switch	0.648	2	1
727.111	8.5	Incongruent	AttendLetter	repeat	0.921	1	1
