onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.718	2	Con	PC50	0.728	1
36.718	2	Con	MC	0.734	1
41.518	2	InCon	MC	0.9235	1
47.517	2	InCon	PC50	1.1385	1
53.517	2	Con	MC	0.6965	1
59.517	2	Con	MC	0.8515	1
63.116	2	Con	PC50	0.7285	1
67.916	2	Con	MC	0.698	1
71.516	2	Con	MC	0.856	1
75.116	2	InCon	PC50	1.1495	1
79.915	2	InCon	PC50	1.1235	1
84.715	2	Con	MC	0.7025	1
88.315	2	Con	MC	0.7775	1
94.314	2	Con	MC	0.859	1
97.914	2	Con	MC	0.656	1
103.914	2	InCon	PC50	0.8895	1
108.713	2	Con	PC50	0.78	1
112.313	2	Con	MC	0.7855	1
117.113	2	Con	MC	0.7405	1
121.913	2	InCon	MC	0.8755	1
127.912	2	InCon	MC	0.7505	1
133.912	2	Con	PC50	0.744	1
137.512	2	Con	PC50	0.868	1
142.311	2	Con	MC	0.8585	1
145.911	2	InCon	MC	1.052	1
149.511	2	Con	MC	0.8465	1
154.311	2	Con	PC50	0.8345	1
157.91	2	InCon	MC	1.1045	1
163.91	2	Con	MC	0.7565	1
168.71	2	Con	MC	0.7415	1
173.509	2	Con	MC	0.651	1
177.109	2	InCon	MC	1.0725	1
180.709	2	InCon	PC50	0.985	1
186.708	2	Con	MC	0.889	1
191.508	2	Con	MC	0.6885	1
197.508	2	InCon	PC50	0.925	1
233.519	2	Con	PC50	0.863	1
238.318	2	InCon	PC50	0.8955	1
243.118	2	Con	MC	0.809	1
249.118	2	Con	MC	0.696	1
255.117	2	InCon	PC50	0.8325	1
259.917	2	Con	MC	0.716	1
263.517	2	InCon	MC	0.8645	1
269.516	2	InCon	PC50	0.939	1
273.116	2	InCon	MC	0.9445	1
277.916	2	Con	PC50	0.702	1
281.516	2	InCon	MC	0.831	1
285.115	2	Con	MC	0.8355	1
291.115	2	Con	PC50	0.781	1
297.115	2	Con	MC	0.738	1
301.914	2	InCon	MC	0.799	1
307.914	2	Con	MC	0.7265	1
311.514	2	Con	MC	0.806	1
317.513	2	Con	MC	0.6625	1
322.313	2	Con	MC	0.554	1
325.913	2	Con	MC	0.8435	1
329.513	2	InCon	PC50	0.9395	1
333.112	2	Con	PC50	0.771	1
337.912	2	Con	MC	0.6795	1
343.912	2	Con	MC	0.656	1
348.711	2	InCon	PC50	0.8285	1
353.511	2	Con	PC50	0.744	1
357.111	2	Con	MC	0.848	1
360.711	2	InCon	MC	0.815	1
365.51	2	Con	MC	0.649	1
371.51	2	Con	MC	0.6935	1
375.11	2	Con	MC	0.748	1
379.909	2	InCon	PC50	0.936	1
383.509	2	InCon	MC	1.3465	1
389.509	2	Con	PC50	0.908	1
394.308	2	Con	MC	0.692	1
400.308	2	Con	MC	0.6865	1
436.306	2	Con	MC	0.795	1
441.105	2	Con	MC	0.6345	1
444.719	2	Con	MC	0.7075	1
450.718	2	InCon	PC50	0.7915	1
455.518	2	InCon	PC50	0.8575	1
461.517	2	Con	MC	0.79	1
465.117	2	Con	MC	0.7075	1
469.917	2	InCon	MC	0.875	1
475.917	2	Con	MC	0.8945	1
479.516	2	Con	PC50	0.73	1
483.116	2	InCon	PC50	0.801	1
487.916	2	Con	MC	0.764	1
493.915	2	Con	MC	0.7535	1
499.915	2	InCon	PC50	1.041	1
503.515	2	Con	MC	0.83	1
509.514	2	Con	MC	0.859	1
514.314	2	Con	MC	0.6875	1
517.914	2	InCon	MC	0.92	1
522.714	2	Con	PC50	0.736	1
526.313	2	Con	MC	0.7855	1
529.913	2	Con	PC50	0.742	1
534.713	2	Con	PC50	0.727	1
539.512	2	InCon	MC	0.866	1
545.512	2	InCon	PC50	0.8715	1
551.512	2	Con	MC	0.594	1
555.111	2	Con	PC50	0.712	1
559.911	2	Con	MC	0.7545	1
563.511	2	Con	PC50	0.8005	1
569.511	2	InCon	MC	1.004	1
573.11	2	InCon	MC	0.888	1
579.11	2	InCon	MC	0.8105	1
585.11	2	Con	MC	0.6005	1
589.909	2	InCon	PC50	0.8755	1
595.909	2	Con	MC	0.827	1
600.709	2	Con	MC	0.6315	1
604.308	2	Con	MC	0.743	1
