onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.116	8.5	Congruent	AttendNumber	n/a	1.54	2	1
41.916	8.5	Congruent	AttendNumber	repeat	1.092	2	1
53.916	8.5	Congruent	AttendLetter	switch	1.349	2	1
67.116	8.5	Incongruent	AttendNumber	switch	2.317	2	1
80.316	8.5	Congruent	AttendLetter	switch	n/a	n/a	0
93.516	8.5	Incongruent	AttendLetter	repeat	0.587	1	1
104.315	8.5	Incongruent	AttendLetter	repeat	0.997	2	1
116.315	8.5	Incongruent	AttendLetter	repeat	1.896	2	1
128.315	8.5	Incongruent	AttendNumber	switch	1.414	2	0
139.115	8.5	Congruent	AttendLetter	switch	2.015	2	1
151.115	8.5	Congruent	AttendNumber	switch	1.724	1	1
164.315	8.5	Congruent	AttendNumber	repeat	1.172	1	1
175.114	8.5	Congruent	AttendNumber	repeat	n/a	n/a	0
188.314	8.5	Congruent	AttendNumber	repeat	1.157	1	1
200.314	8.5	Congruent	AttendLetter	switch	1.244	1	1
211.114	8.5	Congruent	AttendLetter	repeat	1.214	1	1
223.114	8.5	Congruent	AttendLetter	repeat	1.603	1	0
233.914	8.5	Incongruent	AttendNumber	switch	n/a	n/a	0
277.113	8.5	Incongruent	AttendNumber	n/a	1.185	2	1
289.113	8.5	Incongruent	AttendLetter	switch	1.523	2	1
302.313	8.5	Congruent	AttendLetter	repeat	0.888	1	1
313.112	8.5	Congruent	AttendLetter	repeat	1.225	2	1
326.312	8.5	Congruent	AttendLetter	repeat	1.758	2	1
338.312	8.5	Incongruent	AttendNumber	switch	2.529	1	1
349.112	8.5	Congruent	AttendNumber	repeat	1.246	2	1
362.312	8.5	Congruent	AttendLetter	switch	0.889	2	1
373.112	8.5	Congruent	AttendNumber	switch	n/a	n/a	0
385.125	8.5	Congruent	AttendNumber	repeat	1.19	1	1
397.125	8.5	Congruent	AttendLetter	switch	2.302	1	1
409.124	8.5	Incongruent	AttendNumber	switch	0.827	1	1
421.124	8.5	Congruent	AttendLetter	switch	2.516	1	1
431.924	8.5	Congruent	AttendNumber	switch	1.393	1	1
445.124	8.5	Incongruent	AttendNumber	repeat	1.923	1	1
458.324	8.5	Incongruent	AttendLetter	switch	n/a	n/a	0
469.124	8.5	Congruent	AttendNumber	switch	0.965	1	1
482.323	8.5	Congruent	AttendLetter	switch	0.705	2	1
523.123	8.5	Incongruent	AttendLetter	n/a	1.015	1	1
535.123	8.5	Congruent	AttendLetter	repeat	0.922	1	1
545.922	8.5	Incongruent	AttendLetter	repeat	2.254	1	0
559.122	8.5	Congruent	AttendNumber	switch	1.549	1	1
569.922	8.5	Incongruent	AttendNumber	repeat	0.861	1	1
583.122	8.5	Congruent	AttendNumber	repeat	1.241	2	1
596.322	8.5	Incongruent	AttendLetter	switch	1.888	1	1
607.122	8.5	Congruent	AttendNumber	switch	0.908	2	1
619.121	8.5	Congruent	AttendNumber	repeat	2.094	2	1
631.121	8.5	Incongruent	AttendLetter	switch	2.626	1	0
644.321	8.5	Incongruent	AttendNumber	switch	1.166	2	1
655.121	8.5	Congruent	AttendNumber	repeat	0.919	1	1
665.921	8.5	Congruent	AttendNumber	repeat	2.358	1	1
676.721	8.5	Congruent	AttendLetter	switch	0.688	2	1
688.72	8.5	Congruent	AttendNumber	switch	1.654	2	1
700.72	8.5	Congruent	AttendLetter	switch	1.255	2	1
713.92	8.5	Incongruent	AttendLetter	repeat	1.315	2	1
727.12	8.5	Congruent	AttendLetter	repeat	1.205	2	1
