onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.102	8.5	Congruent	AttendNumber	n/a	0.974	1	1
44.315	8.5	Incongruent	AttendNumber	repeat	0.769	1	1
56.315	8.5	Congruent	AttendNumber	repeat	1.087	2	1
67.114	8.5	Congruent	AttendLetter	switch	1.16	2	1
80.314	8.5	Congruent	AttendNumber	switch	1.122	2	1
93.514	8.5	Incongruent	AttendNumber	repeat	0.794	1	1
105.514	8.5	Incongruent	AttendNumber	repeat	1.34	1	1
116.314	8.5	Congruent	AttendLetter	switch	1.326	2	1
127.114	8.5	Congruent	AttendNumber	switch	1.415	1	1
139.113	8.5	Congruent	AttendLetter	switch	1.239	2	1
151.113	8.5	Congruent	AttendNumber	switch	0.945	1	1
163.113	8.5	Congruent	AttendNumber	repeat	0.95	1	1
173.913	8.5	Congruent	AttendLetter	switch	1.327	1	1
187.113	8.5	Incongruent	AttendLetter	repeat	1.457	2	1
199.113	8.5	Incongruent	AttendLetter	repeat	1.232	1	1
209.912	8.5	Incongruent	AttendLetter	repeat	1.024	1	1
223.112	8.5	Congruent	AttendLetter	repeat	1.092	2	1
233.912	8.5	Congruent	AttendLetter	repeat	0.67	1	1
277.111	8.5	Incongruent	AttendNumber	n/a	1.585	2	1
290.311	8.5	Incongruent	AttendLetter	switch	1.181	1	1
303.511	8.5	Congruent	AttendLetter	repeat	0.998	1	1
314.311	8.5	Congruent	AttendLetter	repeat	0.81	1	1
326.311	8.5	Incongruent	AttendLetter	repeat	2.15	1	0
338.311	8.5	Incongruent	AttendNumber	switch	1.423	2	1
349.11	8.5	Congruent	AttendNumber	repeat	1.581	1	1
362.31	8.5	Incongruent	AttendLetter	switch	1.584	2	1
373.11	8.5	Incongruent	AttendNumber	switch	1.044	2	1
385.11	8.5	Incongruent	AttendNumber	repeat	1.173	2	1
397.11	8.5	Congruent	AttendNumber	repeat	0.991	2	1
410.309	8.5	Congruent	AttendNumber	repeat	1.105	1	1
421.109	8.5	Congruent	AttendLetter	switch	1.084	2	1
434.309	8.5	Congruent	AttendNumber	switch	1.551	1	1
446.309	8.5	Congruent	AttendLetter	switch	1.321	1	1
457.109	8.5	Congruent	AttendLetter	repeat	0.656	2	1
470.309	8.5	Congruent	AttendLetter	repeat	1.493	2	1
481.108	8.5	Congruent	AttendNumber	switch	2.009	2	1
523.108	8.5	Incongruent	AttendNumber	n/a	1.343	2	1
533.908	8.5	Congruent	AttendNumber	repeat	1.744	2	1
545.908	8.5	Congruent	AttendLetter	switch	1.114	2	1
557.907	8.5	Congruent	AttendLetter	repeat	0.884	1	1
571.107	8.5	Congruent	AttendNumber	switch	1.303	2	1
583.107	8.5	Congruent	AttendNumber	repeat	1.717	1	1
596.307	8.5	Incongruent	AttendLetter	switch	0.996	1	1
607.107	8.5	Incongruent	AttendLetter	repeat	0.908	1	1
617.906	8.5	Congruent	AttendNumber	switch	0.907	1	1
631.106	8.5	Incongruent	AttendLetter	switch	1.724	2	1
643.106	8.5	Congruent	AttendLetter	repeat	1.438	2	0
653.906	8.5	Congruent	AttendLetter	repeat	1.136	2	1
667.106	8.5	Incongruent	AttendNumber	switch	2.466	1	1
677.906	8.5	Incongruent	AttendNumber	repeat	1.239	2	1
691.105	8.5	Congruent	AttendLetter	switch	1.014	2	1
703.105	8.5	Congruent	AttendNumber	switch	1.955	2	1
716.305	8.5	Congruent	AttendNumber	repeat	1.511	2	0
728.305	8.5	Congruent	AttendLetter	switch	0.801	1	1
