onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.717	2	Con	MC	0.618	1
34.317	2	Con	MC	0.7335	1
40.317	2	Con	PC50	0.698	1
43.917	2	InCon	MC	0.822	1
47.517	2	Con	PC50	0.753	1
53.517	2	InCon	MC	0.8275	1
58.317	2	InCon	PC50	0.8065	1
63.116	2	Con	PC50	0.812	1
67.916	2	Con	MC	0.6985	1
71.516	2	Con	MC	0.731	1
77.516	2	Con	PC50	0.642	1
83.516	2	InCon	MC	0.8385	1
88.316	2	Con	MC	0.767	1
93.116	2	InCon	MC	0.874	1
99.116	2	Con	MC	0.7395	1
105.116	2	InCon	PC50	0.8145	1
111.116	2	InCon	MC	0.755	1
114.716	2	InCon	PC50	0.806	1
119.516	2	Con	MC	0.641	1
125.516	2	Con	MC	0.898	1
129.116	2	Con	MC	1.1815	1
133.915	2	InCon	PC50	0.762	1
137.515	2	InCon	PC50	1.089	1
142.315	2	Con	MC	0.684	1
145.915	2	Con	MC	0.741	1
151.915	2	Con	MC	0.7435	1
155.515	2	Con	PC50	0.6975	1
160.315	2	Con	MC	0.97	1
165.115	2	Con	MC	0.708	1
169.915	2	Con	MC	0.6395	1
175.915	2	Con	MC	0.8745	1
179.515	2	Con	PC50	0.7845	1
184.315	2	Con	MC	0.7845	1
190.315	2	InCon	MC	1.023	1
193.915	2	InCon	PC50	0.9	1
197.515	2	Con	MC	0.6565	1
233.514	2	Con	MC	0.6525	1
239.514	2	Con	MC	0.756	1
244.314	2	Con	MC	0.5735	1
249.114	2	InCon	PC50	0.7805	1
255.114	2	InCon	PC50	1.1005	1
258.714	2	Con	PC50	0.987	1
262.314	2	InCon	MC	1.7435	1
268.313	2	InCon	MC	0.735	1
273.113	2	Con	MC	0.7225	1
276.713	2	Con	MC	1.0345	1
281.513	2	Con	MC	0.643	1
287.513	2	Con	MC	0.6295	1
291.113	2	Con	MC	0.681	1
294.713	2	InCon	MC	0.6805	1
299.513	2	Con	PC50	0.71	1
305.513	2	InCon	MC	1.205	1
309.113	2	Con	MC	0.8235	1
313.913	2	Con	MC	0.727	1
318.713	2	Con	MC	0.7405	1
322.313	2	Con	MC	NA	0
327.113	2	Con	MC	0.631	1
330.713	2	InCon	PC50	0.896	1
336.713	2	Con	PC50	0.579	1
342.712	2	InCon	PC50	0.7415	1
348.712	2	Con	PC50	0.614	1
353.512	2	Con	MC	0.7155	1
357.112	2	Con	PC50	0.905	1
360.712	2	InCon	MC	0.8885	1
364.312	2	InCon	PC50	0.7715	1
369.112	2	Con	MC	0.68	1
375.112	2	InCon	MC	0.765	1
381.112	2	Con	MC	0.521	1
385.912	2	InCon	PC50	0.936	1
391.912	2	Con	MC	0.8635	1
397.912	2	Con	MC	0.7625	1
401.512	2	Con	PC50	2.051	1
436.311	2	Con	PC50	0.6105	1
442.311	2	Con	MC	0.6145	1
445.911	2	Con	MC	0.542	1
451.911	2	Con	PC50	0.6785	1
457.911	2	Con	MC	0.5605	1
461.511	2	InCon	MC	0.646	0
466.311	2	InCon	MC	0.8385	1
471.111	2	Con	MC	0.769	1
474.711	2	InCon	PC50	0.852	1
478.31	2	InCon	PC50	0.8645	1
484.324	2	Con	MC	0.9615	1
489.124	2	InCon	PC50	0.8715	1
493.924	2	Con	MC	1.285	1
497.524	2	InCon	PC50	1.054	1
502.323	2	Con	MC	0.7895	1
507.123	2	InCon	MC	0.865	1
513.123	2	Con	MC	0.883	1
516.723	2	InCon	PC50	1.312	1
522.723	2	Con	MC	0.6315	1
528.723	2	InCon	MC	0.8385	1
533.523	2	Con	MC	0.6365	1
538.323	2	Con	MC	0.827	1
541.923	2	InCon	MC	1.0545	1
547.923	2	Con	MC	0.6375	1
551.523	2	Con	MC	0.584	1
555.123	2	Con	PC50	0.8585	1
561.123	2	Con	MC	0.9465	1
565.923	2	Con	MC	0.805	1
571.922	2	Con	PC50	0.7565	1
575.522	2	Con	PC50	0.849	1
580.322	2	InCon	PC50	0.8445	0
583.922	2	Con	MC	0.812	1
589.922	2	Con	MC	0.695	1
594.722	2	Con	PC50	0.822	1
599.522	2	InCon	MC	0.9095	1
603.122	2	Con	MC	0.8585	1
