onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.708	2	InCon	MC	0.7125	1
34.308	2	Con	MC	0.657	1
37.908	2	Con	MC	0.59	1
42.708	2	InCon	MC	0.7465	1
48.708	2	Con	MC	0.6105	1
54.708	2	Con	MC	0.603	1
58.308	2	Con	MC	0.6255	1
63.108	2	InCon	MC	0.74	1
69.108	2	Con	MC	0.6285	1
72.708	2	Con	MC	0.577	1
77.507	2	InCon	PC50	1.005	1
82.307	2	InCon	PC50	0.7555	1
88.307	2	Con	MC	0.594	1
93.107	2	InCon	MC	0.7165	1
99.107	2	Con	MC	0.672	1
103.907	2	Con	MC	0.636	1
109.907	2	Con	MC	0.629	1
114.707	2	Con	PC50	0.7785	1
118.307	2	Con	MC	0.6535	1
124.306	2	InCon	PC50	0.829	1
130.306	2	Con	PC50	0.661	1
135.106	2	InCon	MC	0.731	1
138.706	2	Con	PC50	0.597	1
142.306	2	InCon	PC50	0.6305	1
145.906	2	Con	PC50	0.6555	1
150.706	2	InCon	PC50	0.5575	1
154.306	2	Con	MC	0.585	1
157.906	2	Con	MC	0.5445	1
163.906	2	Con	PC50	0.65	1
167.506	2	Con	MC	0.606	1
172.306	2	Con	MC	0.5555	1
175.905	2	Con	MC	0.6205	1
181.905	2	InCon	PC50	0.6955	1
187.905	2	InCon	MC	0.6355	1
193.905	2	Con	PC50	0.5045	1
198.705	2	Con	MC	0.488	1
233.504	2	Con	MC	0.6105	1
239.504	2	Con	MC	0.5265	1
243.104	2	Con	PC50	0.59	1
249.104	2	Con	MC	0.525	1
253.904	2	Con	PC50	0.559	1
258.704	2	InCon	MC	0.6675	1
262.304	2	Con	PC50	0.5415	1
265.904	2	InCon	MC	0.6955	1
270.704	2	Con	PC50	0.5245	1
275.503	2	Con	MC	0.5425	1
281.503	2	Con	MC	0.6045	1
285.103	2	Con	MC	0.5985	1
291.103	2	InCon	MC	0.635	1
294.703	2	InCon	PC50	0.6885	1
299.503	2	InCon	PC50	0.675	1
303.103	2	InCon	MC	0.591	1
309.103	2	InCon	MC	0.5915	1
315.103	2	Con	MC	0.5875	1
318.703	2	InCon	PC50	0.639	1
324.702	2	InCon	MC	0.624	1
329.502	2	Con	MC	0.599	1
334.302	2	Con	MC	0.72	1
339.102	2	Con	MC	0.741	1
345.102	2	InCon	PC50	0.538	1
348.702	2	Con	PC50	0.566	1
352.302	2	InCon	PC50	0.637	1
355.902	2	Con	MC	0.658	1
360.702	2	Con	PC50	0.6345	1
366.702	2	Con	MC	0.596	1
371.515	2	InCon	PC50	0.6425	1
376.315	2	Con	MC	0.5745	1
382.315	2	Con	MC	0.514	1
388.314	2	Con	MC	0.6185	1
393.114	2	Con	MC	0.6125	1
396.714	2	Con	MC	0.5855	1
402.714	2	Con	MC	0.678	1
436.313	2	InCon	MC	0.6745	1
439.913	2	InCon	MC	0.7	1
445.913	2	Con	PC50	0.555	1
451.913	2	InCon	PC50	0.6155	1
456.713	2	InCon	PC50	0.638	1
460.313	2	InCon	PC50	0.596	1
465.113	2	Con	PC50	0.7625	1
471.113	2	InCon	MC	0.6465	1
474.713	2	InCon	MC	0.717	1
478.313	2	Con	MC	0.5965	1
484.312	2	Con	MC	0.6275	1
489.112	2	Con	MC	0.6085	1
493.912	2	Con	MC	0.6805	1
499.912	2	Con	PC50	0.6455	1
504.712	2	Con	MC	0.642	1
508.312	2	Con	PC50	0.658	1
513.112	2	Con	MC	0.6475	1
517.912	2	InCon	MC	0.7715	1
521.512	2	Con	MC	0.722	1
525.112	2	Con	MC	0.6385	1
531.112	2	Con	PC50	0.7175	1
534.711	2	InCon	PC50	0.737	1
540.711	2	Con	MC	0.6545	1
546.711	2	InCon	MC	0.684	1
551.511	2	Con	MC	0.706	1
557.511	2	Con	MC	0.662	1
563.511	2	InCon	PC50	0.684	1
569.511	2	Con	PC50	0.6435	1
574.311	2	Con	MC	0.6595	1
577.911	2	Con	MC	0.665	1
583.91	2	Con	MC	0.6625	1
588.71	2	Con	MC	0.626	1
592.31	2	Con	MC	0.555	1
597.11	2	Con	MC	0.663	1
600.71	2	InCon	PC50	0.6825	1
605.51	2	Con	MC	0.63	1
