onset	duration	trial_type	response_time	response_button	response_accuracy
30.613	5.3	BY	0.877	1	1
40.212	5.3	AX	0.429	2	1
49.811	5.3	BX	0.374	1	1
57.011	5.3	Bng	n/a	n/a	1
65.41	5.3	BY	0.366	1	1
73.81	5.3	BY	0.419	1	1
82.209	5.3	BX	0.54	1	1
90.609	5.3	AX	0.33	2	1
100.208	5.3	AY	0.507	1	1
109.807	5.3	Ang	n/a	n/a	1
117.007	5.3	BY	0.367	1	1
124.22	5.3	BY	0.378	1	1
131.419	5.3	AY	0.523	1	1
139.819	5.3	AX	0.542	2	1
147.018	5.3	BY	0.317	1	1
154.218	5.3	AX	0.358	2	1
162.617	5.3	AX	0.351	2	1
171.017	5.3	AX	0.286	2	1
180.616	5.3	AX	0.395	2	1
190.215	5.3	BY	0.381	1	1
199.815	5.3	AX	0.701	2	1
207.014	5.3	Bng	n/a	n/a	1
215.414	5.3	BY	0.45	1	1
222.613	5.3	Ang	n/a	n/a	1
262.21	5.3	BX	0.668	1	1
270.61	5.3	AX	0.396	2	1
277.809	5.3	AX	0.363	2	1
287.409	5.3	AX	0.361	2	1
294.608	5.3	AX	0.328	2	1
304.208	5.3	AX	0.343	2	1
311.407	5.3	Ang	n/a	n/a	1
319.807	5.3	AX	0.345	2	1
329.419	5.3	AY	0.515	1	1
337.819	5.3	AX	0.495	2	1
347.418	5.3	BX	0.835	1	1
355.817	5.3	Ang	n/a	n/a	1
363.017	5.3	Bng	n/a	n/a	1
371.416	5.3	BY	0.39	1	1
379.816	5.3	BY	0.337	1	1
387.015	5.3	BY	0.363	1	1
396.615	5.3	BY	0.296	1	1
403.814	5.3	Bng	n/a	n/a	1
411.014	5.3	BY	0.427	1	1
420.613	5.3	AY	0.497	1	1
430.212	5.3	AX	0.371	2	1
438.612	5.3	BY	0.568	1	1
447.011	5.3	BY	0.415	1	1
456.611	5.3	BY	0.378	1	1
493.808	5.3	AX	0.683	2	1
501.008	5.3	BY	0.339	1	1
509.407	5.3	BX	0.871	1	1
519.02	5.3	AX	0.324	2	1
526.219	5.3	BY	0.351	1	1
535.819	5.3	Bng	0.292	1	0
544.218	5.3	AX	0.367	2	1
552.618	5.3	AX	0.473	2	1
562.217	5.3	AY	0.62	1	1
571.816	5.3	Bng	n/a	n/a	1
579.016	5.3	BY	0.346	1	1
587.415	5.3	BY	0.377	1	1
594.615	5.3	AY	0.528	1	1
604.214	5.3	AX	0.594	2	1
613.813	5.3	BY	0.4	1	1
621.013	5.3	BX	0.681	1	1
629.412	5.3	AX	0.381	2	1
636.612	5.3	BY	0.53	1	1
643.811	5.3	AX	0.425	2	1
652.211	5.3	BY	0.498	1	1
660.61	5.3	AX	0.525	2	1
670.21	5.3	Ang	n/a	n/a	1
677.409	5.3	BY	0.414	1	1
685.809	5.3	Ang	n/a	n/a	1
