onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.705	2	Con	MC	0.828	1
36.705	2	InCon	PC50	1.04	1
40.305	2	Con	MC	0.6395	1
45.118	2	Con	MC	0.7265	1
48.717	2	Con	PC50	0.625	1
52.317	2	Con	MC	0.542	1
55.917	2	Con	PC50	0.7205	1
61.916	2	Con	MC	0.605	1
66.716	2	InCon	PC50	0.779	1
72.716	2	Con	MC	0.7525	1
77.515	2	Con	MC	0.8525	1
83.515	2	Con	MC	0.6135	1
88.315	2	InCon	MC	1.018	1
94.314	2	Con	MC	0.719	1
97.914	2	InCon	PC50	0.9795	1
102.714	2	InCon	MC	0.857	1
106.314	2	Con	MC	0.6585	1
112.313	2	Con	PC50	0.727	1
118.313	2	InCon	MC	1.0285	1
121.912	2	Con	MC	0.7995	1
126.712	2	InCon	PC50	0.9395	1
131.512	2	InCon	MC	0.815	1
136.311	2	Con	PC50	0.5255	1
142.311	2	Con	MC	0.632	1
145.911	2	Con	MC	0.7225	1
149.511	2	Con	PC50	0.6625	1
154.31	2	InCon	MC	0.85	1
157.91	2	Con	MC	0.598	1
162.71	2	Con	MC	0.548	1
167.509	2	Con	PC50	0.5365	1
171.109	2	InCon	PC50	0.65	0
177.109	2	Con	MC	0.763	1
183.108	2	InCon	PC50	0.999	1
189.108	2	Con	MC	0.7825	1
193.908	2	Con	MC	0.7235	1
197.507	2	InCon	MC	0.825	0
233.505	2	Con	MC	0.9935	1
238.305	2	Con	MC	0.7685	1
244.318	2	InCon	MC	1.179	1
247.917	2	InCon	PC50	0.8985	1
252.717	2	Con	MC	0.6965	1
258.717	2	Con	MC	1.043	1
263.516	2	Con	MC	0.6515	1
267.116	2	Con	MC	0.657	1
271.916	2	Con	MC	0.771	1
275.515	2	InCon	PC50	0.783	1
281.515	2	Con	PC50	0.774	1
287.515	2	Con	MC	0.7035	1
291.114	2	Con	MC	0.7	1
295.914	2	Con	MC	0.598	1
299.514	2	Con	MC	0.645	1
305.513	2	Con	MC	0.692	1
311.513	2	InCon	PC50	0.8935	1
317.513	2	Con	PC50	0.623	1
321.112	2	InCon	MC	0.8405	1
325.912	2	Con	MC	0.7215	1
329.512	2	InCon	MC	1.2665	1
334.311	2	Con	PC50	0.7965	1
337.911	2	InCon	PC50	0.906	1
342.711	2	InCon	PC50	1.175	1
348.711	2	Con	PC50	0.7485	1
354.71	2	Con	MC	0.6845	1
358.31	2	Con	PC50	0.8555	1
363.11	2	Con	MC	0.6885	1
369.109	2	Con	PC50	0.868	1
372.709	2	Con	MC	0.8515	1
376.309	2	Con	MC	0.766	1
381.108	2	InCon	MC	1.344	0
387.108	2	InCon	MC	1.1345	1
391.908	2	InCon	PC50	0.961	1
397.907	2	InCon	MC	1.0585	1
402.707	2	Con	MC	0.864	1
436.305	2	InCon	MC	0.933	1
442.318	2	InCon	MC	0.911	1
445.917	2	Con	MC	0.7155	1
450.717	2	Con	MC	0.772	1
455.517	2	InCon	PC50	0.746	1
460.316	2	InCon	PC50	0.703	1
463.916	2	Con	MC	0.7055	1
468.716	2	Con	MC	0.826	1
472.316	2	Con	MC	0.7825	1
475.915	2	Con	PC50	0.6575	1
481.915	2	Con	PC50	0.825	1
487.914	2	InCon	PC50	0.701	1
493.914	2	Con	MC	0.834	1
497.514	2	Con	MC	0.63	1
503.513	2	InCon	MC	1.1815	1
507.113	2	Con	PC50	0.5845	1
511.913	2	InCon	MC	0.767	1
516.713	2	Con	MC	1.1115	1
520.312	2	Con	MC	0.6915	1
523.912	2	Con	PC50	0.702	1
529.912	2	Con	MC	0.619	1
535.911	2	Con	PC50	0.668	1
540.711	2	Con	MC	0.726	1
545.511	2	InCon	PC50	1.022	1
551.51	2	InCon	MC	0.927	0
556.31	2	InCon	PC50	0.868	1
559.91	2	InCon	MC	0.754	1
565.909	2	Con	MC	0.8595	1
570.709	2	Con	MC	0.5485	1
574.309	2	Con	MC	0.7055	1
580.308	2	Con	MC	0.598	1
586.308	2	Con	MC	0.4995	1
591.108	2	Con	MC	0.6795	1
595.907	2	Con	PC50	0.674	1
599.507	2	Con	MC	0.759	1
603.107	2	InCon	PC50	0.873	1
