csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3432.5303047812154	3056.696108789906	3870.712981341026	n/a	n/a	n/a	-0.0228897057	0.010126596	-0.0368887284	0.027995585400000002	-0.0135935854	0.010950011	-0.0187810952	-0.0473808286	0.0328576141	-0.016464773999999998	0.0525043441	-0.0135795295	0.0577348291	0.0577342355	0.0577332462	0.0577318613	0.0577300806	0.057727904299999994	0.0577253323	0.0577223647	0.0577190014	0.0577152426	-0.10636	0.0563126	-0.0641295	0.00205093	-0.00147784	-0.0030344
3382.524956136895	3049.6597557696996	3860.1809381295093	1.139388	34.332539	0.1691652	-0.0171734209	0.0008573779	0.0355674497	-0.017247743899999998	-0.0179729523	-0.033549374900000005	-0.0108691247	0.0285721941	-0.0021701114000000003	-0.0089050941	-0.0027063138	0.0011514449	0.0577332462	0.057727904299999994	0.0577190014	0.057706538200000004	0.0576905153	0.0576709338	0.0576477949	0.0576211	0.0575908508	0.0575570491	-0.0890432	0.135663	-0.100297	0.00241685	-0.00116962	-0.00298193
3379.930343895168	3054.993672315911	3856.3162460213293	1.090616	32.862907	0.2175741	-0.0244131859	-0.0023428653	-0.0151715383	0.015176541000000002	0.0314733104	0.050651263499999995	-0.0245657456	-0.026947876200000002	0.0009577285000000001	-0.002210451	0.0023501348999999997	0.0035857823999999997	0.0577300806	0.0577152426	0.0576905153	0.057655903099999996	0.0576114118	0.0575570491	0.057492824299999995	0.0574187484	0.0573348341	0.0572410958	-0.0919798	-0.0313908	-0.0689268	0.00255793	-0.00101698	-0.00295138
3367.413357121136	3048.16215945062	3859.5137246002814	1.05912	31.913858	0.253252	-0.0196476357	0.0058018847	0.019754481799999998	-0.0048613452000000005	-0.0345529603	-0.0438358768	-0.0138697696	0.0400956575	0.0091790388	0.0046206623999999995	-0.0043371201	-0.0099697338	0.0577253323	0.0576962517	0.0576477949	0.0575799782	0.057492824299999995	0.0573863625	0.0572606286	0.05711566480000001	0.056951519699999995	0.0567682486	-0.08566179999999998	0.117475	-0.12356	0.00315199	-0.00122624	-0.002886
3368.755376421863	3047.776696696051	3858.465057250531	0.985357	29.69121	0.2342706	-0.0266442083	-0.0140738744	-0.0015184986999999999	-0.0018855836	0.021812459	0.0413770652	-0.0297063357	-0.009244844200000001	-0.0014293269	0.0095853901	-0.026442670699999997	0.0007124955999999999	0.0577190014	0.0576709338	0.0575908508	0.057478796799999995	0.0573348341	0.0571590425	0.056951519699999995	0.0567123809	0.056441758700000004	0.056139803499999995	-0.07870829999999998	-0.0151024	-0.07747769999999998	0.00266994	-0.000856282	-0.00276486
3373.821275716206	3051.7323748741105	3858.372207302873	0.897069	27.030876	0.09742829999999998	-0.0344979942	0.0215584186	-0.0186682416	0.0180948567	-0.023026552599999996	0.0072162512	-0.0316614832	0.0026960434	0.0321563115	0.0076938606000000005	-0.0071675503000000005	-0.0193229671	0.057711088099999995	0.0576392917	0.057519697	0.0573524034	0.0571375495	0.056875313499999997	0.0565659128	0.0562096042	0.0558066829	0.0553574832	-0.0766036	0.0396628	-0.0940017	0.002566	-0.00116379	-0.00269562
3362.610121762453	3051.53820197568	3856.362667120277	0.8835349999999998	26.623079	0.06888385000000001	-0.012141013	-0.0309338111	0.0316909908	-0.007960141700000001	0.0382530777	0.0353166534	-0.015827812900000002	0.021475723399999997	-0.0278273302	0.0328797142	-0.022035122	0.0377205921	0.0577015927	0.0576013287	0.0574343511	0.057200853200000006	0.056901105599999995	0.0565354553	0.0561043259	0.0556082167	0.05504770230000001	0.054423431900000006	-0.0785479	0.0473412	-0.103022	0.00321282	-0.000920703	-0.00258071
3380.247079583221	3056.978358630387	3859.415139825708	0.8144679999999999	24.541918	0.08483698	-0.0226868466	-0.007461711899999999	-0.03184016	0.0486007991	-0.0050265598	0.0275630156	-0.0238936883	-0.0383102695	0.007458143299999999	0.0237307518	0.020997754599999998	-0.0069200432999999995	0.0576905153	0.0575570491	0.0573348341	0.0570242129	0.0566256646	0.056139803499999995	0.05556737900000001	0.0549092736	0.054166502000000005	0.053340209699999995	-0.07684349999999998	0.00277242	-0.0865558	0.00337699	-0.0007505409999999998	-0.00247309
3367.836780536025	3050.553066424174	3863.1442187768816	0.924582	27.859917	0.14969643	-0.0075514427	-0.0465642909	0.058027795599999994	-0.0014698360999999998	0.0053546339	0.0021768339000000003	-0.010384618	0.0419548883	-0.0237117589	0.0203117921	-0.0126984331	0.0427711646	0.0576778563	0.05750645769999999	0.057221170599999996	0.0568225599	0.0563114151	0.055688748499999996	0.054955793200000005	0.0541140009	0.053165038600000006	0.0521107857	-0.073677	0.09990520000000003	-0.0917634	0.00270492	-0.000856282	-0.00257907
3394.9098830541225	3057.917942113664	3864.110606859936	1.050025	31.639805	0.2707953	-0.013730670300000001	-0.023161711600000003	-0.07452423650000001	0.0626115145	-0.000897118	0.0300548139	-0.0221419751	-0.0717890815	0.011722038700000001	0.0236537456	0.0155013338	-0.029181443999999997	0.0576636161	0.0574495601	0.0570933886	0.0565959827	0.055958572699999994	0.0551827354	0.0542703902	0.0532237939	0.0520455355	0.0507385297	-0.0703637	-0.056535	-0.0251305	0.00224453	-0.0010379	-0.0023329
