csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3029.3216186543477	2730.702939672636	3597.680265866784	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.000251891	0.0176743	0.0126876	-0.000344363	-0.0	-0.000141949
2997.9631240217045	2727.238684588517	3568.262054676073	1.479544	44.616112	0.267208486	0.0156125931	-0.0629192252	0.047719745599999995	-0.030220474100000002	0.0318950002	0.0129555449	0.042358607400000005	-0.049485333099999994	0.0026996775	-0.0810562058	0.0802334916	-0.0233986858	0.055512575599999996	0.055512087800000005	0.0555112748	0.0555101366	0.0555086733	0.0555068848	0.0555047711	0.055502332300000005	0.0554995683	0.0554964792	0.055493065099999996	0.0	0.000236045	0.08274199999999998	0.118389	-0.00171267	0.00013878	-0.000553891
2984.3641218662933	2729.3891491554464	3559.3118984856114	1.453609	43.834026	0.16604071499999998	-0.036276862	0.0302838308	-0.0440407246	0.0137777533	-0.0318433429	0.0191067924	-0.0379266627	0.005292335400000001	0.0325059222	-0.0036612223999999997	-0.0080671565	-0.054637255999999995	0.0555112748	0.0555068848	0.0554995683	0.0554893258	0.0554761578	0.055460065	0.0554410482	0.055419108499999994	0.055394247	0.055366465	0.055335763899999994	0.0	-0.00959667	0.0428938	0.0769963	-0.000677871	-0.000152688	-0.000726966
2972.693897315418	2726.0759245835125	3555.528562559869	1.144084	34.500198	0.16088558	0.0609238455	-0.0441416525	-0.0142683333	0.0503883975	0.048975914599999996	0.0107428135	0.0368616497	0.0015401005	-0.0554618258	0.0350236314	0.0611883808	-0.0020877426000000003	0.0555086733	0.0554964792	0.0554761578	0.055447712	0.0554111459	0.055366465	0.0553136757	0.0552527858	0.0551838042	0.0551067411	0.0550216076	0.0	-0.010179	0.0895559	0.15104999999999996	-0.0012708900000000004	-0.0	-0.000773008
2979.684015131312	2730.020095156156	3559.3136220119013	1.213341	36.588684	0.24460252	-0.04567775	0.021198963900000003	0.052931575	-0.0811185381	0.0208089862	-0.022216005499999997	-0.050182522599999994	0.0016143599	0.0553047259	-0.07717902480000001	0.0125915082	0.0330449808	0.0555047711	0.055480872199999996	0.0554410482	0.055385310800000004	0.0553136757	0.0552261636	0.055122799699999996	0.0550036135	0.0548686394	0.0547179159	0.0545514865	0.0	-0.00909223	0.0176558	0.047055	-0.000478574	-0.000202453	-0.000415364
2969.239767097549	2729.3772533158763	3554.628879839331	1.179539	35.569363	0.35893286999999996	0.0171280344	0.0302082424	-0.0338601377	0.0520671236	-0.0631188576	0.0225108181	0.0158632158	0.012944871	-0.0214024096	0.0358748282	-0.0204663336	-0.086078713	0.0554995683	0.055460065	0.055394247	0.0553021455	0.0551838042	0.055039279299999994	0.0548686394	0.0546719653	0.0544493505	0.054200900499999996	0.0539267333	0.0	-0.0336509	0.110255	0.161821	-0.00207633	-0.000416531	-0.00114371
2977.075256015919	2733.414841216906	3557.1209350897825	1.177819	35.517494	0.3317473	-0.010820221000000001	-0.0174577499	0.0170694305	0.0089860441	0.1111704526	-0.0398356766	-0.0374086492	0.0015881448000000002	-0.0060533681	0.0028433521999999996	0.0811599823	0.0661241967	0.055493065099999996	0.055434059699999996	0.055335763899999994	0.055198247400000004	0.0550216076	0.0548059697	0.0545514865	0.054258338499999996	0.0539267333	0.0535569061	0.05314911889999999	0.0	-0.0368667	0.0205546	0.0363209	-0.000596392	-0.000682783	-0.00062328
2979.2841491566387	2729.460757444621	3551.861909164248	1.124092	33.897335	0.25349885000000005	-0.034473645	0.0330757877	0.0164748028	-0.0506963121	-0.0627107027	0.0354121947	-0.0148594498	-0.0052519923	0.0307537675	-0.043684345599999994	-0.046285222599999995	-0.0676747793	0.0554852615	0.0554028587	0.0552656114	0.0550736554	0.0548271808	0.05452643150000001	0.054171705199999996	0.0537633532	0.0533017796	0.0527874413	0.052220847599999995	0.0	-0.0316794	0.10587800000000001	0.118687	-0.00198551	-0.00082794	-0.000545114
2975.498821047705	2733.017146972466	3554.3826332674157	1.020245	30.765793	0.0805615	-0.020569535	-0.029527697000000002	-0.011787276999999999	0.075369002	0.0424041142	0.0026406989000000002	-0.0153194749	-0.0177643597	-0.012682463100000001	0.053406838600000006	0.059672393	-0.0224323151	0.0554761578	0.055366465	0.0551838042	0.0549284163	0.054600637699999996	0.054200900499999996	0.0537297315	0.0531877517	0.0525756752	0.0518943089	0.0511445506	0.0	-0.016482199999999995	0.08576	0.107825	-0.00176863	-0.000488144	-0.000676124
2974.3758466560057	2725.125307050835	3548.7347175002783	1.026051	30.940878	0.17018904999999998	0.0241859443	0.0306815973	0.0353259107	-0.0648380407	-0.0291748971	0.0110532722	0.018433938799999997	0.015308639099999998	-0.0105954056	-0.052384304400000005	-0.0261992118	0.0177384124	0.0554657542	0.055324881900000004	0.0550903596	0.0547625844	0.05434211110000001	0.0538296514	0.0532260728	0.0525323971	0.051749798300000004	0.0508796012	0.0499232788	0.0	-0.0219662	0.128608	0.187878	-0.00258594	-0.000488144	-0.000657353
