onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.117	8.5	Congruent	AttendLetter	n/a	0.703	1	1
44.317	8.5	Congruent	AttendLetter	repeat	0.467	1	1
56.317	8.5	Incongruent	AttendNumber	switch	0.577	2	1
67.116	8.5	Incongruent	AttendLetter	switch	0.738	1	0
77.916	8.5	Congruent	AttendNumber	switch	1.173	2	0
91.116	8.5	Congruent	AttendLetter	switch	0.691	2	1
103.116	8.5	Congruent	AttendNumber	switch	0.558	1	1
113.915	8.5	Incongruent	AttendLetter	switch	0.823	2	1
127.115	8.5	Congruent	AttendNumber	switch	0.554	2	1
139.115	8.5	Incongruent	AttendNumber	repeat	0.727	2	1
152.315	8.5	Congruent	AttendNumber	repeat	0.639	2	1
163.114	8.5	Congruent	AttendNumber	repeat	0.722	1	1
175.114	8.5	Congruent	AttendNumber	repeat	1.079	2	1
188.314	8.5	Incongruent	AttendNumber	repeat	0.805	2	0
200.314	8.5	Incongruent	AttendLetter	switch	0.61	1	1
211.113	8.5	Congruent	AttendLetter	repeat	0.661	2	1
221.913	8.5	Congruent	AttendLetter	repeat	0.498	2	1
233.913	8.5	Congruent	AttendLetter	repeat	0.757	1	1
277.112	8.5	Incongruent	AttendLetter	n/a	0.619	2	0
289.112	8.5	Congruent	AttendLetter	repeat	0.741	2	1
299.912	8.5	Congruent	AttendNumber	switch	0.594	2	1
313.111	8.5	Congruent	AttendLetter	switch	0.452	1	1
326.311	8.5	Congruent	AttendNumber	switch	0.663	1	1
338.311	8.5	Incongruent	AttendNumber	repeat	1.03	1	0
350.311	8.5	Congruent	AttendNumber	repeat	0.975	1	1
361.11	8.5	Incongruent	AttendNumber	repeat	0.739	1	1
374.31	8.5	Congruent	AttendNumber	repeat	0.472	1	1
385.11	8.5	Congruent	AttendLetter	switch	0.83	1	1
398.31	8.5	Congruent	AttendLetter	repeat	0.574	1	1
410.309	8.5	Incongruent	AttendNumber	switch	0.515	1	1
423.509	8.5	Incongruent	AttendNumber	repeat	1.287	1	1
435.509	8.5	Congruent	AttendLetter	switch	0.8	2	1
448.709	8.5	Congruent	AttendLetter	repeat	0.657	2	1
459.522	8.5	Incongruent	AttendLetter	repeat	0.623	2	1
471.521	8.5	Congruent	AttendLetter	repeat	0.492	2	1
482.321	8.5	Congruent	AttendNumber	switch	0.559	1	1
523.12	8.5	Congruent	AttendLetter	n/a	0.569	2	1
536.32	8.5	Incongruent	AttendLetter	repeat	0.428	1	1
549.52	8.5	Congruent	AttendNumber	switch	0.605	1	1
560.32	8.5	Congruent	AttendLetter	switch	0.441	1	1
572.319	8.5	Congruent	AttendNumber	switch	0.663	2	1
584.319	8.5	Congruent	AttendNumber	repeat	0.648	2	1
595.119	8.5	Incongruent	AttendLetter	switch	0.663	2	1
608.319	8.5	Congruent	AttendLetter	repeat	0.525	2	1
619.118	8.5	Incongruent	AttendLetter	repeat	0.465	1	1
631.118	8.5	Congruent	AttendNumber	switch	0.642	1	1
643.118	8.5	Incongruent	AttendLetter	switch	0.668	2	1
655.118	8.5	Congruent	AttendNumber	switch	0.644	2	1
668.317	8.5	Congruent	AttendNumber	repeat	0.601	1	1
681.517	8.5	Incongruent	AttendNumber	repeat	0.778	1	1
692.317	8.5	Congruent	AttendLetter	switch	0.527	2	1
703.117	8.5	Incongruent	AttendNumber	switch	0.731	1	0
713.916	8.5	Incongruent	AttendLetter	switch	0.846	1	0
727.116	8.5	Congruent	AttendNumber	switch	0.582	2	1
