onset	duration	trial_type	trial_length	response_time	response_button	response_accuracy
30.816	10.4	NP	5	0.657	2	1
44.016	10.4	NP	5	0.619	2	1
56.015	10.4	NN	5	0.689	1	1
69.215	10.4	NN	6	0.81	1	1
83.615	10.4	NN	8	0.877	1	1
98.015	10.4	NP	5	0.473	2	1
110.014	10.4	RN	5	1.163	2	0
122.014	10.4	NN	5	0.78	1	1
136.414	10.4	NN	7	0.846	1	1
149.614	10.4	NP	6	0.631	2	1
162.813	10.4	NP	8	0.559	2	1
177.213	10.4	NN	8	0.758	1	1
191.613	10.4	NP	7	0.82	2	1
203.612	10.4	NP	8	0.756	2	1
215.612	10.4	RN	7	0.672	1	1
258.825	10.4	NP	5	0.54	2	1
270.824	10.4	NN	8	0.952	1	1
285.224	10.4	RN	8	0.779	1	1
299.624	10.4	NP	5	0.495	2	1
311.624	10.4	RN	5	1.354	1	1
324.823	10.4	NN	6	0.795	1	1
336.823	10.4	NP	8	0.662	2	1
350.023	10.4	NN	7	0.657	2	0
362.023	10.4	NN	5	0.596	1	1
375.222	10.4	NP	8	0.76	1	0
387.222	10.4	NP	5	0.857	1	0
401.622	10.4	NP	7	n/a	n/a	0
414.821	10.4	NN	5	0.748	1	1
429.221	10.4	NN	8	0.629	1	1
443.621	10.4	NP	7	0.46	2	1
486.82	10.4	NN	7	0.72	1	1
498.82	10.4	NP	7	0.5	2	1
512.019	10.4	NP	6	0.712	2	1
526.419	10.4	NN	7	0.829	1	1
540.819	10.4	NP	8	0.587	2	1
555.219	10.4	NP	8	0.593	2	1
568.418	10.4	NP	5	0.509	2	1
581.618	10.4	NN	8	0.685	1	1
593.618	10.4	NN	5	0.605	1	1
605.618	10.4	NP	5	0.759	2	1
618.817	10.4	RN	5	0.908	1	1
630.817	10.4	NP	5	0.842	2	1
642.817	10.4	NN	6	0.635	1	1
657.216	10.4	NP	8	0.853	2	1
670.416	10.4	NN	5	0.594	1	1
