csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3680.524013444872	3123.4834536041576	4743.367840079621	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0193325	0.196058	0.169754	-0.00133352	0.00012968	0.000338584
3609.106024543573	3117.5307322562862	4712.0568298396365	1.3147430000000002	36.567783	0.07707285499999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0177665	0.158256	0.152319	-0.00118529	-3.15191e-05	0.000434552
3583.3083749960247	3114.965139010757	4690.280773333113	1.238572	34.449184	0.23637524849999994	0.0124689399	-0.0488204142	0.0136051063	-0.0660465233	0.043018546100000006	-0.0442805316	-0.016606736	0.0402891674	-0.005543473	0.048613085099999995	-0.044642765	0.0008483634	0.0578312937	0.057830695099999996	0.0578296976	0.057828301	0.0578265054	0.0578243109	0.057821717300000006	0.057818724800000006	0.0578153334	0.057811543	0.0	0.0	0.0161595	0.291576	0.209874	-0.00202604	-3.04513e-06	0.000425911
3564.762492620675	3116.6883584665165	4683.576966111752	1.114663	31.002836	0.1313112235	-0.0020568835	0.034199122400000004	0.020667476599999998	0.025690211299999998	0.0324864955	0.0586955233	-0.0144976952	-0.0432548617	0.0179406697	0.0375302826	-0.0081757407	-0.0318601277	0.0578296976	0.0578243109	0.0578153334	0.0578027657	0.057786608499999996	0.0577668629	0.0577435302	0.0577166116	0.057686109000000006	0.0576520242	0.0	0.0	0.0182428	0.218022	0.187499	-0.00146949	-8.57916e-05	0.000399229
3561.237072668888	3109.9762183119788	4679.1189103813285	1.097856	30.535378	0.12695137	-0.0019052127	-1.95429e-05	0.005887118100000001	-0.043907775499999996	0.0609264012	-0.0279515114	0.0096906961	-0.0067899437	0.023741071800000003	0.0074870846	-0.0359843055	-0.0150783722	0.0578265054	0.057811543	0.057786608499999996	0.0577517062	0.0577068422	0.0576520242	0.0575872615	0.0575125655	0.057427949000000006	0.0573334266	0.0	0.0	0.0202909	0.266019	0.163572	-0.00045604	-9.717900000000003e-05	0.000433977
3560.9195944519597	3108.368414484884	4666.681306816573	1.082447	30.106789	0.08544474895000001	0.0211237003	0.0247220027	-0.0011693367999999998	0.0092246455	0.0839564684	0.0125822673	-0.0384927952	-0.038797195699999995	0.014102046299999999	0.0417887448	-0.0655178866	0.0589957475	0.057821717300000006	0.057792393	0.0577435302	0.0576751453	0.0575872615	0.057479908600000004	0.0573531228	0.05720694690000001	0.0570414305	0.056856629400000004	0.0	0.0	0.0210224	0.302363	0.177821	-0.000960585	6.32979e-07	0.000514025
3538.2819530098272	3109.6287691798525	4659.7511081668345	1.325153	36.857323	0.14862299895	0.0229743498	0.0187727361	-0.0609634617	-0.043529641699999996	-0.045914276399999995	-0.0370515899	0.0015210471	-0.0038397696999999996	0.0814921301	-0.0692138538	0.0247701054	-0.0512416576	0.0578153334	0.0577668629	0.057686109000000006	0.0575731166	0.057427949000000006	0.057250687300000005	0.0570414305	0.056800295599999995	0.0565274174	0.0562229483	0.0	0.0	0.0190274	0.204778	0.158243	-0.000656216	-0.000218889	0.000448616
3555.0726765974828	3113.7705071043347	4673.0122608076645	1.192098	33.156574	0.257747795	0.0088439485	0.017587971799999998	0.0380336814	-0.0443259337	-0.0507613451	0.0023122025	-0.0057865805	-0.024716781299999997	-0.0720459103	-0.070579833	-0.0352041481	-0.0079375266	0.057807353799999996	0.0577349556	0.057614359299999994	0.057445665300000004	0.0572290145	0.0569645879	0.056652606200000004	0.0562933297	0.055887058499999996	0.0554341316	0.0	0.0	0.0324796	0.31883	0.209563	-0.00170987	1.72379e-05	0.0007373069999999998
3549.942136684411	3113.9796979312896	4670.508154733429	1.135914	31.593916	0.258464685	0.0126102018	-0.0285950803	0.0001518858	-0.0027288977000000003	0.019012407	-0.0824063416	-0.0087129879	-0.0010376405	0.047087066399999995	0.004519839	0.0265968564	-0.0326525125	0.0577977787	0.0576966746	0.0575282988	0.0572928475	0.0569905954	0.0566218948	0.0561871755	0.055686944599999996	0.0551217851	0.0544923561	0.0	0.0	0.0231064	0.225739	0.143146	-0.000301222	-2.81198e-05	0.000399643
3553.4847930440446	3117.374841007846	4664.624586356558	1.175484	32.694489	0.118116045	-0.012817261699999999	0.031281914	0.0171868987	-0.043661106	0.0032188393	0.092029641	0.0121194925	-0.0337067304	-0.037002315099999995	-0.0155716255	-0.0744003863	-0.0866476258	0.057786608499999996	0.0576520242	0.057427949000000006	0.0571147309	0.0567128561	0.0562229483	0.055645768	0.054982211100000004	0.054233307800000005	0.0534002203	0.0	0.0	0.0224257	0.291647	0.168568	-0.000745923	-2.35479e-05	0.000472477
