csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3537.3888375547813	3146.8087884831157	4646.588497071863	1.400692	39.217384	0.116253922	0.021050086200000002	-0.045845917199999996	0.0627890484	0.0344273208	0.030559867999999997	-0.0489290511	0.0263616035	0.0553450241	-0.0565825499	5.8573400000000004e-05	-0.013970337099999999	0.022974069399999998	0.055526227000000004	0.055309679400000006	0.054949392	0.0544463013	0.0538017145	0.053017306900000005	0.0520951171	0.051037541500000005	0.0498473288	0.048527571900000004	0.0470817008	0.0	0.0	0.0	-0.00581159	0.223847	0.173933	-0.000444292	-0.00041151	0.000684818
3531.255859078633	3145.3057838182212	4644.0261435058665	1.338079	37.464314	0.105922254	0.0351749144	0.017517964	-0.049842810700000004	-0.0442763681	-0.0181575752	0.0044620027	-0.0435700641	-0.0712921469	0.0045046232	0.05588622099999999	0.0457689118	-6.354989999999999e-05	0.0555118145	0.0552521117	0.054820173300000004	0.054217345800000004	0.0534455084	0.052507067000000004	0.0514049471	0.0501425842	0.04872391349999999	0.047153357300000004	0.045435811500000006	0.0	0.0	0.0	0.000802714	0.155647	0.18946	-0.000255619	-0.000359423	0.0007556769999999998
3546.6157704278626	3144.3402983884916	4650.7353823133535	1.190549	33.333664	0.243154068	-0.0019933337	-0.0562286677	0.0054383575	0.023366423100000002	0.0149549732	-0.011155836499999999	0.042354684299999994	0.00577596	-0.043189802699999995	0.0095229537	-0.026072540499999998	-0.0083961876	0.055496093200000006	0.055189333300000004	0.054679322300000006	0.0539679384	0.0530578015	0.0519522634	0.0506553957	0.0491719743	0.047507462599999994	0.0456679904	0.04366033230000001	0.0	0.0	0.0	0.000693696	0.245049	0.248423	-0.00205418	-0.000335242	0.000684818
3533.7086763307057	3142.5819326793267	4636.541834448673	1.135371	31.788782	0.280056821	0.0297869652	0.0132515882	-0.030987978	0.0472917422	-0.0495857762	0.0016150826	-0.0347104476	-0.043892006500000004	-0.0530494715	0.002082734	0.0493375606	0.0160810609	0.0554790634	0.055121350199999995	0.0545268689	0.053698173099999996	0.0526388224	0.0513533671	0.0498473288	0.0481271764	0.0462002988	0.0440749726	0.0417603269	0.0	0.0	0.0	-0.00393747	0.170407	0.156995	-7.72829e-05	-0.000295138	0.000514706
3522.6734646084747	3149.4743164205406	4631.491917872713	1.214936	34.016479	0.187741598	0.0595129325	-0.0035014711	0.0439836144	-0.0268527584	-0.057304980199999994	-0.0413888967	-0.0020416148	0.044944532800000006	-0.0051912851	0.0668914753	-0.025821027799999997	-0.074674052	0.055460725700000005	0.0550481686	0.054362845300000004	0.0534081516	0.052188818	0.0507108863	0.048981679800000004	0.0470097667	0.044804918099999994	0.042378059	0.0397412146	0.0	0.0	0.0	0.000709783	0.299807	0.188037	0.000158787	-0.000342003	0.000684818
3526.3267558938537	3144.03213120235	4644.133078846664	1.194404	33.441597	0.183592667	0.0336608074	0.0044865724	-0.0485094369	-0.065769139	-0.019259085500000002	-0.0053771239	0.0039008712	-0.046349937800000005	0.0294304661	0.07405437549999999	0.0347669702	0.0019625594	0.0554410803	0.054969795599999996	0.0541872865	0.0530979834	0.0517080535	0.0500253663	0.0480594487	0.0458214312	0.0433239849	0.0405812496	0.0376087541	0.0	0.0	0.0	0.0029828	0.166076	0.192711	-0.000586085	-0.000228582	0.000684818
3541.7065646027513	3151.056924373928	4659.720898581661	1.092578	30.590622	0.096765814	-0.0281669145	-0.0178108382	0.047457453600000005	-0.0629035495	-0.014986403300000001	0.008482832099999999	0.0377755315	0.0512200342	0.0561497357	0.041219251	0.027709052999999997	-0.032441330899999996	0.055420127699999995	0.0548862385	0.0540002297	0.0527677854	0.051196812300000005	0.049297388899999996	0.0470817008	0.044563962699999994	0.0417603269	0.0386887801	0.0353690276	0.0	0.0	0.0	0.000860236	0.230602	0.184421	-0.000492055	-0.000421554	0.000834361
3549.5139824232747	3153.3027617061853	4671.409280764321	1.048332	29.351791	0.14946312900000003	-0.0551810092	0.005046633	-0.0492132357	-0.0399505641	-0.0069176137	0.0072017386	0.0313999409	-0.0308251993	0.06508764980000001	-0.0133534172	0.056328734500000005	0.0045163621999999995	0.055397868499999996	0.05479750519999999	0.0538017145	0.052417682199999996	0.0506553957	0.048527571900000004	0.046049565599999995	0.0432392584	0.0401169299	0.036705111400000004	0.0330284231	0.0	0.0	0.0	0.000690507	0.183185	0.13540700000000003	0.000465736	-0.000428449	0.000741799
3551.4838210304124	3152.1087123788047	4674.157318153833	1.003281	28.090433	0.09850959	-0.0644728532	-0.0225796839	0.0216009296	0.0051381399	0.0221165954	0.0204079193	0.0406038017	0.0313589524	0.0213778368	-0.0445132693	0.0290482923	0.0294074734	0.0553743032	0.054703604100000004	0.0535917831	0.0520478059	0.050084122800000005	0.0477165688	0.044964235400000004	0.041849317000000004	0.0383969319	0.0346349195	0.030593616299999998	0.0	0.0	0.0	0.000639367	0.198431	0.184997	-0.000100324	-0.000379041	0.000684818
3550.1010395649337	3149.3974716618486	4660.076767319922	0.98849	27.676325	0.043473047	-0.0246564261	-0.0014248478	-0.0283703875	0.0754620025	-0.050578135700000006	0.013805797199999999	0.0061852387	-0.0140471526	-0.0321608492	-0.0858826314	0.0148031632	-0.014652546200000002	0.0553494324	0.0546045439	0.05337048	0.051658296	0.0494833304	0.0468650678	0.043826963899999995	0.040396235499999995	0.036603617000000005	0.0324830845	0.0280715518	0.0	0.0	0.0	-0.00576613	0.183333	0.193689	-0.000309305	-0.000435611	0.000684818
3527.351725011114	3149.0286168201233	4646.217679136672	1.150118	32.201668	0.030868043999999994	0.042666805499999995	0.0204564267	0.0382312438	-0.0125734208	-0.0571997624	0.0384258305	-0.034957635699999996	0.031634003	-0.0188553013	0.0269680394	0.0258964393	-0.0669267798	0.0553232565	0.0545003342	0.053137852199999995	0.051249299400000004	0.0488533725	0.0459737916	0.0426390648	0.0388822064	0.0347404095	0.030254678599999998	0.0254694229	0.0	0.0	0.0	0.000854714	0.182638	0.201148	-0.000459848	-0.00037208	0.000792608
3541.6756131543793	3144.2114356392995	4658.0747456685685	1.024806	28.693094	0.12929931399999997	0.008494394	-0.021096717999999997	-0.0073247725	-0.0169461501	-0.0099520654	0.0384221546	0.0250816989	0.0065457218	0.0135564575	0.013191603400000002	-0.030669833100000002	-0.0424727497	0.0552957763	0.0543909846	0.052893949100000004	0.0508209704	0.0481946205	0.0450434967	0.0414019105	0.0373095138	0.0328108672	0.027954954900000002	0.022794651200000002	0.0	0.0	0.0	-0.0038234	0.231588	0.226457	-0.00131826	-0.000413122	0.000684818
3535.730043997497	3147.6690557047896	4653.9481730311045	1.06949	29.944201	0.192322916	0.0059452638	0.0329067213	0.0785642199	0.0253833721	-0.0181323332	0.0360017058	-0.051543451399999995	0.049122755899999995	-0.0157265186	0.0072871420999999995	0.03155113	-0.030213033900000002	0.0552669924	0.0542765056	0.0526388224	0.050373470700000006	0.047507462599999994	0.0440749726	0.0401169299	0.035680530499999995	0.0308186743	0.025589334300000002	0.0200548655	0.0	0.0	0.0	0.000682121	0.162087	0.17531	1.20559e-05	-0.00040005	0.000684818
3542.1332524267445	3143.854797143828	4655.099198795265	1.178646	33.000404	0.228119046	0.014280601399999999	-0.009967656600000001	-0.0476566039	-0.0208875593	-0.0129839459	-0.0056419471	0.028324907200000003	-0.0575112542	0.014688033500000001	-0.0037715616	-0.035885945	-0.0577172901	0.0552369054	0.0541569078	0.0523725262	0.049906968899999994	0.0467923038	0.0430690413	0.0387856075	0.0339977144	0.028767634900000002	0.023163393199999997	0.0172578803	0.0	0.0	0.0	-0.00376608	0.246782	0.230481	-0.0014688	-0.00042998	0.000519507
3533.6496645033144	3147.6328007417133	4662.562597993993	1.163643	32.58036	0.25541287499999993	0.008710058	0.0123805549	0.0544360892	-0.0317307698	-0.0194797484	0.0365809966	-0.0136852143	0.0403612494	0.008764548399999999	0.0352244775	0.0805719201	-0.0300832732	0.055205516100000004	0.054032202599999996	0.0520951171	0.049421641100000004	0.046049565599999995	0.0420265566	0.037409481200000004	0.0322636043	0.0266616652	0.020682850200000002	0.0144116729	0.0	0.0	0.0	-0.00775184	0.147376	0.15687	1.77203e-05	-0.000483003	0.000548166
3549.44833814266	3148.410312069411	4669.022849918493	1.1867740000000002	33.227985	0.17830472499999997	-0.0226382628	-0.023120517599999998	-0.054155034500000004	-0.0384368566	-0.0179760044	-0.024974521800000003	0.0600401104	-0.035353479	0.058903175099999996	-0.0155640707	0.0078935151	-0.042077597300000005	0.055172825300000006	0.0539024018	0.0518066538	0.0489176703	0.045279685800000004	0.0409484032	0.0359901407	0.0304808165	0.0245047866	0.0181535525	0.011524361100000002	0.0	0.0	0.0	-0.00377998	0.248324	0.200704	-0.0004566	-0.000382939	0.000531533
3549.0238611364075	3151.4517882109026	4674.79818140146	1.2011790000000002	33.631298	0.18533082	-0.0379238058	0.0182592919	0.0656582042	-0.0356116351	-0.0275462556	-0.0063435759	-0.014765798899999998	0.0607278879	0.0296537856	-0.0156251179	0.0940078671	-0.0059438647	0.055138833600000006	0.0537675175	0.05150719769999999	0.0483952467	0.044483118200000005	0.0398354962	0.0345292254	0.0286520409	0.0223011174	0.0155814624	0.0086041801	0.0	0.0	0.0	-0.0057669	0.13339100000000004	0.15541	-0.0001533	-0.000472605	0.000600905
3557.7213881919956	3152.3680141799323	4673.664785051794	1.210408	33.889702	0.18745901	-0.0456859579	-0.049544130199999994	-0.0495058638	0.0354463103	-0.056356347800000005	0.0190664878	0.0758408487	-0.0344184679	-0.0012849716	-0.0601751605	0.0388340276	-0.0524812859	0.055103541900000004	0.0536275626	0.051196812300000005	0.047854567300000005	0.04366033230000001	0.0386887801	0.0330284231	0.0267800367	0.0200548655	0.0129726428	0.0056594586	0.0	0.0	0.0	-0.00692971	0.1801	0.230208	-0.0013702	-0.000460581	0.000534045
3555.13864288192	3154.7316801421853	4668.645301724691	1.209534	33.865234	0.12541591000000002	-0.030392948	0.0682127107	0.0225809755	0.0007834111000000001	-0.0031917803	0.024924593300000002	-0.0646249078	0.0291986077	0.029672872000000003	-0.0528431972	0.0281235096	0.0020400623	0.055066950999999996	0.0534825501	0.0508755633	0.047295836200000003	0.042811813	0.0375092282	0.0314894673	0.0248676281	0.01777032	0.0103332435	0.0026985954	0.0	0.0	0.0	-0.0066849	0.160154	0.165527	-0.0007982469999999998	-0.000628426	0.000462961
3548.182219828739	3149.850658700293	4662.016181223248	1.103229	30.888851	0.06990424999999999	-0.0073243075	-0.05779849150000001	-0.0067875033999999996	0.0180107381	0.05367774	0.026195514399999998	0.061574567000000004	-0.0033701601	-0.0256843816	-0.0154414567	-0.0256365056	0.0261920636	0.055029061799999994	0.0533324939	0.0505435191	0.046719263899999995	0.0419380604	0.0362978416	0.0299141359	0.0229177005	0.0154518429	0.007669486	-0.00026996459999999997	0.0	0.0	0.0	-0.00576855	0.200535	0.171545	-0.000575031	-0.000448009	0.000511106
3547.7790006853797	3146.836767856794	4658.793290660362	1.013786	28.384563	0.11843654999999997	-0.00017039279999999998	0.0452131935	-0.0064750521999999994	-0.0082273477	0.0444257962	0.0063185506	-0.0411694446	0.0068663231	0.0265940754	-0.025269979300000002	-0.0291648604	0.0352094718	0.054989875199999996	0.0531774079	0.05020075	0.04612506809999999	0.0410395895	0.0350556484	0.0283042487	0.0209331959	0.0131038615	0.0049876497	-0.0032377545	0.0	0.0	0.0	-0.00584985	0.19176	0.12770200000000004	0.000585347	-0.000411912	0.000629376
3544.672461633615	3147.531129214828	4658.930632507273	0.988931	27.688669	0.10298951999999996	0.0077662443999999995	-0.041608557000000004	0.005576695699999999	-0.0082226264	0.021760691600000003	-0.0041818789	0.0316094398	0.0099219502	-0.0071843306	0.0106171974	-0.0128634097	0.0282608258	0.054949392	0.053017306900000005	0.0498473288	0.0455134729	0.0401169299	0.033783702799999996	0.0266616652	0.0189171084	0.0107308589	0.0022940563	-0.00619631	0.0	0.0	0.0	-0.00654222	0.201539	0.166058	-0.000387131	-0.000443026	0.000549725
3547.542273124201	3144.799396562221	4658.142235453984	1.106186	30.971632	0.14254074000000003	-0.0019653485999999998	0.07449543759999999	0.0011899967	0.017491926100000003	0.0077435875	-0.0266407142	-0.0637251975	0.0094241984	0.0374889414	-0.0358228421	-0.0260314644	0.019065401399999998	0.0549076134	0.052852206	0.0494833304	0.044884709	0.0391706254	0.0324830845	0.024988282999999997	0.0168724798	0.0083373664	-0.0004049448	-0.0091371925	0.0	0.0	0.0	-0.00545328	0.234172	0.123574	0.000917874	-0.000453975	0.000560467
3535.5825994604693	3143.9706553953947	4647.820755423261	1.221728	34.206631	0.22625589999999995	0.027694201800000002	-0.0488084125	0.0092726987	0.0002972086	0.0493656637	-0.0355638481	0.024962929	-0.005579160200000001	-0.0352574487	0.0267108423	0.0023507096	0.061877351799999994	0.0548645401	0.0526821207	0.0491088322	0.0442390136	0.0382012338	0.031154897200000004	0.0232860352	0.0148023948	0.0059279541000000005	-0.0031029914	-0.0120520144	0.0	0.0	0.0	-0.00623253	0.164005	0.198841	-0.000620081	-0.000447845	0.000503699
3538.584039638091	3142.76990678136	4654.502538341246	1.16828	32.710175	0.2223196	0.0082078966	0.011089535900000001	-0.0104250383	-0.0446676002	0.0371809708	-0.0417890628	-0.0056928119	-0.0053762374	0.0492371587	0.042564812800000004	-0.0494761642	0.0286965877	0.054820173300000004	0.052507067000000004	0.04872391349999999	0.043576630199999994	0.0372093264	0.029800268199999997	0.021556888	0.0127099768	0.0035072228	-0.0057937234	-0.014932461999999999	0.0	0.0	0.0	-0.00685053	0.24383	0.132761	0.000791433	-0.000467192	0.00058877
3537.4143469902533	3146.0970877949153	4656.918142555373	1.1278260000000002	31.57753	0.13571460999999999	-0.010674235700000001	-0.0292539892	-0.005303055500000001	-0.0197920241	0.0364897836	-0.0025012923999999997	0.012217698	-0.0060809718	0.0045669095	0.034479284	0.0415310311	0.0711708506	0.054774514100000005	0.0523270615	0.048328656	0.0428978088	0.036195487799999995	0.0284203472	0.019802839	0.0105983827	0.0010797946	-0.008470798199999999	-0.01777032	0.0	0.0	0.0	-0.00990074	0.151813	0.138637	0.000307667	-0.00051027	0.000420186
3547.998381830438	3150.45162412084	4660.37293435564	1.183152	33.126568	0.21302094	-0.0315619496	0.0089242096	-0.0157214876	-0.017501158899999997	0.044836542300000004	-0.044019173200000004	0.0042665446	-0.0049256824	0.0569475296	-0.0109488382	-0.0544799147	0.046983082999999995	0.0547275634	0.0521421212	0.047923143700000004	0.0422028053	0.0351603156	0.027016305299999998	0.0180259143	0.008470798199999999	-0.0013496954999999999	-0.0111279052	-0.0205574941	0.0	0.0	0.0	-0.0075126	0.26005	0.193369	-0.000426838	-0.000410484	0.000539171
3547.4562212952087	3148.781531365249	4662.746210740206	1.148864	32.16655	0.20581418	-0.0466057201	-0.0164194577	-0.012400701	-0.026653211	-0.006796146800000001	0.012600540600000001	0.0208373581	0.0022208974	0.0256033056	-0.010323330300000001	0.06482525019999999	0.0651706816	0.054679322300000006	0.0519522634	0.047507462599999994	0.041491882	0.0341044199	0.025589334300000002	0.016228166699999998	0.0063304335	-0.0037766083	-0.013758780900000002	-0.0232860352	0.0	0.0	0.0	-0.00373072	0.153183	0.140644	0.000180933	-0.000411465	0.000299117
3555.1945935770545	3153.107694241811	4664.091430465171	1.2044260000000002	33.722221	0.2665820092	-0.0377958632	0.0164583976	0.0027578272999999997	0.026012257200000003	0.0067459446	-0.0481985181	0.0105621821	0.0078513025	0.035426513199999995	-0.05246473769999999	-0.0445145239	0.0148834495	0.0546297921	0.051757506200000004	0.0470817008	0.040765307	0.0330284231	0.0241406452	0.0144116729	0.004180517700000001	-0.00619631	-0.0163572237	-0.0259481608	0.0	0.0	0.0	4.35392e-05	0.263634	0.215442	-0.00123539	-0.000286906	0.000288824
3553.3898860488707	3148.744094175117	4669.161496217259	1.259217	35.256275	0.32251875919999995	-0.0328947781	0.0017913916	0.0018434006	-0.0214091354	-0.0175376096	-0.0203531998	0.0167083935	0.0201809662	0.014685644099999999	-0.0397578814	0.05014954730000001	0.0316911436	0.054578973899999994	0.051557867800000004	0.0466459487	0.0400233544	0.0319329593	0.022671467400000003	0.012578531100000002	0.0020242946	-0.0086041801	-0.0189171084	-0.028536278199999997	0.0	0.0	0.0	-0.00619052	0.13446	0.127134	0.000306959	-0.000577132	0.000432303
3549.1833801395587	3154.65956429172	4664.212693976772	1.173666	32.860962	0.128021874	-0.0095080012	0.0291412226	0.022316955	0.0459912205	-0.0539155367	-0.07367419230000001	-0.008582926099999999	0.028622094	0.0100004324	-0.0617311239	0.0164080986	-0.029617003700000002	0.0545268689	0.0513533671	0.0462002988	0.0392663041	0.0308186743	0.0211830481	0.0107308589	-0.0001349827	-0.010995621	-0.0214324008	-0.0310430056	0.0	0.0	0.0	0.000553954	0.204958	0.138368	0.000732275	-0.000464055	0.000684818
3546.264930658673	3152.4755968421023	4661.546204144598	1.116381	31.257067	0.06663788400000001	0.0084035616	-0.015002773	0.016966543	-0.0108659535	-0.0148181822	-0.0800158696	0.013521164799999999	0.0327158291	-0.0077454929	-0.0421785767	-0.0108310582	-0.017686018300000002	0.0544734783	0.051144023399999995	0.04574484559999999	0.0384944417	0.0296862248	0.0196766503	0.0088707909	-0.0022940563	-0.0133660664	-0.023897171600000003	-0.0334611936	0.0	0.0	0.0	-0.00722273	0.213778	0.147925	0.000193234	-0.000375906	0.000502324
3544.036766501656	3143.3700840505353	4657.194145558022	1.225109	34.301296	0.203271585	0.0183252671	0.0093795019	0.0136170164	0.0167639415	-0.0064290388	-0.027605718799999998	-0.0125083572	-0.0048163845000000005	-0.0271100013	-0.022206263799999997	0.0365177192	-0.0041805926	0.0544188033	0.050929856399999994	0.045279685800000004	0.0377080583	0.028536278199999997	0.0181535525	0.0070004755000000005	-0.0044496687	-0.01571099	-0.0263056107	-0.035783945	0.0	0.0	0.0	0.000410955	0.137493	0.209817	-0.0008743279999999998	-0.000414504	0.000545382
3547.6608069676936	3147.060602846217	4657.957065685437	1.242423	34.786068	0.12413136499999998	-0.0068647049	-0.0083147505	0.0053132532	0.007546041999999999	0.057993956799999996	-0.009399138100000001	0.009677066	0.0173240738	-0.0090915601	-0.020903347	-0.0800271298	-0.022740087599999997	0.054362845300000004	0.0507108863	0.044804918099999994	0.0369074506	0.0273695123	0.0166150476	0.0051220735	-0.0065985678	-0.0180259143	-0.0286520409	-0.038004635099999996	0.0	0.0	0.0	0.00032394	0.214391	0.189758	-0.000469553	-0.00036251	0.000460404
3539.5051003215285	3148.4304099293763	4652.873031303929	1.349417	37.781761	0.16091430999999998	0.0029343996	-0.0018582434	-0.0200842366	0.0161307541	0.0353109193	0.0378972246	-0.0177128984	-0.029842895499999997	-0.0236550925	0.0044838685999999996	0.0508575744	0.0389912926	0.054305605599999994	0.0504871338	0.0443206432	0.0360929206	0.026186614900000002	0.0150624412	0.0032377545	-0.008737511199999999	-0.0203064192	-0.0309309311	-0.0401169299	0.0	0.0	0.0	-0.00982637	0.107076	0.163554	-0.000396956	-0.000580228	0.000514989
3541.178009099774	3147.457831137305	4649.8981173424045	1.31413	36.793777	0.20735879	0.008929611899999999	0.0030385646000000003	-0.0020350198	0.0387960057	0.0441049458	0.0076184476	0.0038036767	-0.0042015294	-0.0011546572	-0.0093701033	-0.0662744918	-0.0022487702	0.054247085599999995	0.0502586199	0.043826963899999995	0.0352647755	0.024988282999999997	0.013497051000000001	0.0013496954999999999	-0.010863272	-0.022548150099999997	-0.0331369093	-0.042114805	0.0	0.0	0.0	-0.00492283	0.251989	0.17228099999999996	0.000269977	-0.00034886	0.000592993
3533.457153296953	3142.817984015004	4645.748103199331	1.186448	33.218842	0.13831609	0.0163065412	0.0040915173	-0.0124375903	0.009238534	-0.029930505099999997	0.06163228019999999	-0.022093730899999997	-0.0224952494	-0.0215879529	0.0046670647	0.0416955123	-0.0112542032	0.0541872865	0.0500253663	0.0433239849	0.0344233278	0.0237752231	0.0119202057	-0.0005399227	-0.0129726428	-0.0247468265	-0.0352647755	-0.043992562199999995	0.0	0.0	0.0	-0.00986527	0.167124	0.14641	0.00041353	-0.000489552	0.000424485
