csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3631.601686047053	3000.9258250838866	4055.7435195422718	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0423967	0.0670823	0.12387500000000003	-0.0008477829999999998	0.000229967	0.000168869
3548.2766965665332	3001.636760852893	4032.084541975367	1.093603	32.939079	0.0847167	-0.0094115666	-0.0415512217	0.0373320336	-0.050812292800000006	-0.0142584626	-0.0548264195	-0.0237950338	-0.026736251200000002	0.0325207273	-0.0497055883	0.0353522345	-0.0189382568	0.0573066349	0.057306063	0.057305109900000005	0.0573037755	0.0573020599	0.0572999631	0.0572974851	0.0572946259	0.0572913855	0.057287764000000005	0.0	0.0387242	0.0833479	0.140005	-0.000536666	0.000768833	0.000291858
3533.5792285674015	3005.9742969166305	4033.7366308060414	1.043408	31.427191	0.15842005000000003	0.0075356285	0.0168145619	-0.0175445618	-0.0789030886	-0.0346552727	0.0033180333000000003	-0.022954413700000002	-0.006342119300000001	-0.046017052	-0.035004	0.045152097999999995	-0.0113817617	0.057305109900000005	0.0572999631	0.0572913855	0.0572793776	0.0572639401	0.0572450739	0.057222780099999995	0.057197060099999995	0.0571679155	0.0571353479	0.0	0.0280425	0.118581	0.187454	-0.00150879	0.000551489	0.000180201
3536.0662318138257	3006.7692272803724	4038.470500776405	1.042345	31.395201	0.25875095	-0.036617707	0.061451453200000006	0.0460674848	-0.0291207998	-0.0013794578	0.0317725061	-0.0239636	0.0232501388	-5.78996e-05	0.0573542604	0.0512128934	-0.0366786279	0.0573020599	0.057287764000000005	0.0572639401	0.0572305921	0.057187725700000004	0.0571353479	0.0570734675	0.05700209480000001	0.0569212416	0.0568309213	0.0	0.041397	0.0121957	0.11916	-0.000125197	0.00057188	0.000169842
3538.806743299779	3004.7537019536867	4036.106563483727	0.969978	29.215515	0.14298924999999998	-0.0044364218	-0.0153349412	0.07675488059999999	-0.0300236806	0.0001950662	0.061598342	-0.0101011471	-0.0342995985	0.0354731322	0.0302367877	0.0356769494	-0.0564032869	0.0572974851	0.0572694669	0.057222780099999995	0.0571574399	0.0570734675	0.0569708904	0.056849742	0.056710061799999996	0.0565518953	0.0563752941	0.0	0.0439963	0.0608361	0.155688	-0.00101021	0.00077675	0.000155294
3525.046272349773	3000.9161665678603	4025.541791758043	0.866886	26.110409	0.08255445000000002	-0.016982501100000002	-0.0505324024	0.0093246901	-0.0077528671	-0.0255760797	0.07410584469999999	-0.0041468679	-0.007117631899999999	0.0403759619	-0.0359241351	0.0289991236	-0.028873367799999997	0.0572913855	0.0572450739	0.0571679155	0.057059952000000004	0.0569212416	0.05675185889999999	0.0565518953	0.056321458600000006	0.0560606728	0.055769678499999996	0.0	0.0491914	0.0901094	0.175759	-0.00137499	0.000613943	0.000188008
3528.53802053692	3003.6226207374957	4016.057192149427	0.958421	28.867426	0.1903732	-0.0477119117	-0.0277818631	-0.0442514919	-0.0221635619	0.0093355783	0.0435964583	-0.0102525962	0.0625589824	0.0223403431	-0.0437803487	0.0262783371	-0.0111650028	0.0572837613	0.0572145874	0.0570993594	0.05693817	0.0567311491	0.0564784632	0.056180315700000004	0.0558369467	0.0554486325	0.055015685700000004	0.0	0.0636343	0.0269264	0.130282	-0.00012488	0.00070787	0.000186639
3513.853118678973	3000.1505566992	4013.045634981228	0.977563	29.443966	0.25944805	-0.0084642043	0.040364331600000004	-0.0401169987	-0.015206721000000001	-0.054060421799999994	0.0193786591	0.0057140993999999995	0.020680901	-0.0484433691	-0.011069750900000001	0.0271166648	-0.033606892400000005	0.0572746128	0.0571780108	0.0570171282	0.0567921458	0.056503316500000005	0.0561509651	0.055735487699999996	0.055257351399999995	0.054717093700000004	0.054115321900000006	0.0	0.0625445	0.128737	0.199419	-0.00170652	0.000873852	0.000186048
3509.9450487708727	3004.258530533789	4017.7059848626027	0.914706	27.55073	0.23613295000000006	-0.0306840066	0.0544265016	0.0131534572	0.0116166894	-0.0321520516	-0.0046239049	-0.0019656410999999998	0.031706456099999995	-0.0092500499	0.046063393200000004	0.0376925358	-0.026012183199999997	0.0572639401	0.0571353479	0.0569212416	0.056621941399999993	0.056237895499999996	0.055769678499999996	0.0552179913	0.0545836595	0.053867632699999994	0.05307098230000001	0.0	0.0736031	0.0416473	0.142887	-0.000511784	0.000575744	0.000322257
3520.5279250633225	3002.431518743135	4019.5824677804326	0.8888629999999998	26.77235	0.06039745000000001	-0.0076024263	-0.0059091249	0.0647932288	0.0015474632	-0.0087615996	0.0191100641	0.0042132095000000005	-0.0206029363	0.0368589566	0.05284224	0.0375902137	-0.0227758994	0.057251743499999994	0.0570866034	0.0568117225	0.0564276295	0.0559350625	0.0553349685	0.054628501100000004	0.0538170184	0.0529020803	0.051885445700000005	0.0	0.0622398	0.0621488	0.14872	-0.000581278	0.000949577	0.000332923
