onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.705	2	Con	MC	0.8755	1
34.304	2	Con	PC50	0.699	1
37.903	2	Con	MC	0.732	1
42.703	2	InCon	MC	0.92	1
47.502	2	InCon	PC50	n/a	1
51.101	2	Con	MC	0.9245	1
57.117	2	Con	MC	0.703	1
61.916	2	Con	MC	0.83	1
65.516	2	InCon	MC	0.8495	1
71.515	2	Con	MC	0.8375	1
77.514	2	Con	MC	0.889	1
82.313	2	Con	PC50	0.7745	1
88.312	2	Con	PC50	0.9355	1
93.111	2	Con	MC	0.832	1
99.11	2	Con	MC	0.8575	1
102.71	2	InCon	MC	0.918	1
107.509	2	Con	MC	0.922	1
111.108	2	InCon	MC	0.86	1
117.107	2	InCon	PC50	0.8865	1
121.907	2	Con	PC50	0.755	1
127.906	2	Con	MC	0.873	1
131.505	2	Con	PC50	0.8715	1
135.105	2	InCon	MC	1.0685	1
139.904	2	Con	MC	0.788	1
145.903	2	Con	MC	0.927	1
150.702	2	Con	MC	0.6385	1
155.501	2	InCon	MC	0.8785	1
159.101	2	InCon	PC50	0.8845	1
163.917	2	Con	MC	0.751	1
169.916	2	Con	MC	0.668	1
174.715	2	Con	MC	0.6725	1
180.714	2	InCon	PC50	0.7315	1
184.313	2	Con	MC	0.733	1
187.913	2	InCon	PC50	0.855	1
193.912	2	InCon	PC50	0.9895	1
197.511	2	Con	PC50	0.742	1
233.506	2	Con	MC	0.82	1
239.505	2	Con	PC50	0.9185	1
245.504	2	InCon	PC50	0.9285	1
250.303	2	Con	MC	0.622	1
255.102	2	InCon	MC	0.9965	1
259.901	2	Con	MC	0.752	1
264.701	2	InCon	MC	0.8275	1
268.317	2	Con	MC	0.7025	1
271.916	2	Con	MC	0.6985	1
277.915	2	InCon	MC	0.8365	1
281.515	2	Con	MC	0.622	1
287.514	2	Con	MC	0.8425	1
291.113	2	Con	PC50	0.803	1
295.912	2	Con	MC	0.703	1
301.911	2	Con	PC50	0.843	1
306.711	2	InCon	PC50	0.682	1
310.31	2	Con	MC	0.6975	1
315.109	2	Con	MC	0.8645	1
318.709	2	Con	MC	0.592	1
322.308	2	InCon	PC50	0.788	1
325.908	2	Con	PC50	0.865	1
330.707	2	Con	MC	0.837	1
336.706	2	Con	MC	0.8735	1
342.705	2	InCon	PC50	0.904	1
348.704	2	Con	MC	0.902	1
354.703	2	InCon	MC	0.8945	1
360.702	2	Con	MC	0.838	1
365.501	2	Con	PC50	0.914	1
369.101	2	Con	PC50	0.8375	1
373.917	2	InCon	MC	0.919	1
379.916	2	Con	MC	0.978	1
385.915	2	InCon	PC50	0.8015	1
389.514	2	InCon	PC50	0.7445	1
393.114	2	Con	MC	0.7485	1
397.913	2	Con	MC	0.71	1
402.712	2	InCon	MC	0.8375	1
436.307	2	InCon	MC	0.8955	1
442.306	2	Con	PC50	0.7695	1
445.905	2	Con	MC	n/a	1
451.904	2	Con	MC	0.8425	1
456.703	2	Con	MC	0.648	1
460.303	2	InCon	PC50	0.5	1
466.302	2	InCon	MC	0.899	1
471.101	2	Con	MC	0.6475	1
475.917	2	Con	MC	0.723	1
480.716	2	InCon	MC	0.7735	1
484.316	2	InCon	MC	0.879	1
487.915	2	InCon	MC	0.659	1
493.914	2	InCon	PC50	0.8295	1
499.913	2	Con	MC	0.7415	1
504.712	2	Con	PC50	0.6895	1
509.512	2	Con	MC	0.74	1
513.111	2	Con	PC50	0.7285	1
516.71	2	Con	MC	0.6695	1
522.71	2	Con	MC	0.7345	1
528.709	2	Con	MC	0.7485	1
532.308	2	Con	PC50	n/a	1
537.107	2	InCon	PC50	n/a	1
543.106	2	Con	MC	0.9105	1
546.706	2	Con	PC50	0.7815	1
551.505	2	InCon	MC	0.935	1
557.504	2	Con	MC	0.87	1
562.303	2	InCon	PC50	0.776	1
568.302	2	Con	PC50	0.873	1
573.102	2	Con	MC	0.803	1
576.701	2	Con	MC	0.8165	1
582.717	2	Con	MC	0.84	1
587.516	2	Con	MC	0.8115	1
592.315	2	Con	MC	0.8765	1
595.915	2	Con	MC	0.6815	1
599.514	2	InCon	PC50	0.7475	1
603.113	2	InCon	PC50	0.7295	1
