onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.704	2	Con	MC	0.9685	1
35.503	2	Con	MC	1.1615	1
41.502	2	Con	PC50	1.1105	1
45.118	2	InCon	MC	1.416	1
48.718	2	Con	MC	0.912	1
54.717	2	InCon	PC50	1.1745	1
59.516	2	InCon	MC	0.9295	1
65.515	2	Con	MC	0.96	1
69.114	2	Con	MC	1.0155	1
72.714	2	Con	PC50	1.0525	1
77.513	2	InCon	PC50	1.003	1
82.312	2	Con	PC50	0.939	1
88.311	2	Con	MC	0.8535	1
93.111	2	InCon	MC	1.101	1
99.11	2	Con	MC	1.233	1
103.909	2	Con	PC50	0.842	1
107.508	2	InCon	PC50	0.913	1
112.307	2	InCon	PC50	1.0135	1
117.107	2	Con	MC	0.928	1
123.106	2	Con	MC	0.9865	1
126.705	2	Con	MC	0.789	1
130.305	2	Con	PC50	1.0055	1
136.304	2	Con	MC	1.109	1
139.903	2	Con	MC	0.9825	1
145.902	2	Con	MC	1.0945	1
150.718	2	InCon	MC	1.186	1
154.317	2	InCon	MC	0.9375	1
160.317	2	Con	MC	1.0545	1
165.116	2	Con	MC	0.9995	1
171.115	2	Con	PC50	0.928	1
174.714	2	Con	MC	0.865	1
180.713	2	Con	MC	0.7955	1
186.712	2	InCon	MC	0.8405	1
190.312	2	InCon	PC50	1.107	1
193.911	2	InCon	PC50	1.026	1
198.71	2	Con	MC	0.758	1
233.505	2	Con	MC	0.854	1
239.504	2	InCon	MC	0.878	1
243.103	2	Con	MC	0.7565	1
249.102	2	Con	MC	0.879	1
252.702	2	InCon	PC50	0.8595	1
258.718	2	Con	MC	0.9375	1
264.717	2	Con	PC50	0.7605	1
269.516	2	InCon	PC50	0.902	1
274.315	2	Con	PC50	0.723	1
277.914	2	Con	MC	0.664	1
282.714	2	InCon	MC	0.882	1
286.313	2	Con	PC50	0.854	1
291.112	2	Con	MC	0.773	1
294.712	2	Con	MC	0.7265	1
300.711	2	InCon	MC	1.087	1
306.71	2	Con	MC	0.902	1
311.509	2	InCon	PC50	0.7945	1
317.508	2	Con	MC	0.848	1
322.307	2	Con	MC	0.847	1
325.907	2	Con	MC	0.6955	1
329.506	2	InCon	PC50	0.9415	1
334.305	2	Con	PC50	0.512	1
339.105	2	Con	PC50	0.6715	1
345.104	2	Con	MC	0.851	1
348.703	2	InCon	PC50	0.9415	1
353.502	2	Con	MC	0.707	1
358.302	2	Con	PC50	0.809	1
364.317	2	InCon	PC50	0.9095	1
369.117	2	Con	MC	0.6925	1
375.116	2	Con	MC	0.832	1
379.915	2	InCon	MC	1.2	1
383.514	2	InCon	MC	0.918	1
387.114	2	Con	MC	0.7505	1
393.113	2	InCon	MC	0.919	1
396.712	2	Con	MC	0.7675	1
402.711	2	Con	MC	0.917	1
436.306	2	Con	MC	0.778	1
439.905	2	Con	MC	0.7355	1
444.705	2	Con	MC	0.6835	1
450.704	2	Con	MC	0.8475	1
454.303	2	InCon	PC50	0.8655	1
460.302	2	InCon	PC50	0.845	1
466.318	2	Con	MC	0.9305	1
472.317	2	Con	MC	1.031	1
475.916	2	Con	MC	0.8155	1
480.715	2	Con	MC	0.812	1
485.515	2	InCon	PC50	0.8975	1
489.114	2	InCon	PC50	1.0485	1
493.913	2	Con	PC50	1.014	1
498.713	2	InCon	PC50	0.762	1
503.512	2	InCon	MC	0.8465	1
507.111	2	InCon	PC50	0.9255	1
510.711	2	Con	MC	0.7945	1
514.31	2	Con	MC	1.001	1
520.309	2	Con	PC50	0.913	1
523.909	2	InCon	MC	0.9465	1
529.908	2	InCon	MC	0.7505	1
535.907	2	Con	PC50	0.8125	1
540.706	2	Con	MC	0.863	1
546.705	2	Con	MC	0.892	1
551.504	2	Con	MC	0.6705	1
555.104	2	Con	PC50	0.7705	1
559.903	2	InCon	MC	0.923	1
565.902	2	Con	MC	0.8545	1
570.718	2	InCon	MC	1.102	1
576.717	2	Con	PC50	0.881	1
580.316	2	Con	MC	0.7715	1
585.116	2	Con	PC50	0.866	1
591.115	2	InCon	MC	0.8855	1
595.914	2	Con	MC	0.9625	1
599.513	2	Con	MC	0.832	1
605.512	2	Con	MC	0.895	1
