onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.114	8.5	Congruent	AttendNumber	n/a	0.812	1	1
41.929	8.5	Incongruent	AttendLetter	switch	0.929	1	1
53.927	8.5	Congruent	AttendLetter	repeat	0.618	2	1
67.125	8.5	Congruent	AttendNumber	switch	0.977	2	1
80.323	8.5	Congruent	AttendNumber	repeat	1.427	2	1
93.52	8.5	Incongruent	AttendNumber	repeat	0.871	2	1
105.519	8.5	Congruent	AttendNumber	repeat	0.944	2	1
116.317	8.5	Congruent	AttendLetter	switch	1.296	1	1
128.315	8.5	Congruent	AttendLetter	repeat	0.726	2	1
139.13	8.5	Incongruent	AttendLetter	repeat	1.385	2	1
151.128	8.5	Congruent	AttendNumber	switch	0.541	1	1
163.126	8.5	Congruent	AttendLetter	switch	1.223	1	1
173.924	8.5	Incongruent	AttendNumber	switch	1.296	2	1
184.723	8.5	Congruent	AttendLetter	switch	0.768	2	1
196.721	8.5	Incongruent	AttendNumber	switch	0.739	1	1
209.919	8.5	Incongruent	AttendLetter	switch	0.911	2	1
220.717	8.5	Congruent	AttendNumber	switch	1.978	1	1
233.915	8.5	Congruent	AttendLetter	switch	1.279	1	1
277.125	8.5	Congruent	AttendNumber	n/a	0.635	1	1
287.923	8.5	Incongruent	AttendNumber	repeat	0.658	1	1
298.721	8.5	Incongruent	AttendNumber	repeat	1.238	1	1
310.719	8.5	Congruent	AttendLetter	switch	1.281	2	1
321.518	8.5	Congruent	AttendLetter	repeat	0.904	2	1
334.715	8.5	Congruent	AttendNumber	switch	1.103	1	1
346.73	8.5	Congruent	AttendLetter	switch	0.761	1	1
358.728	8.5	Incongruent	AttendLetter	repeat	0.846	1	1
371.926	8.5	Congruent	AttendLetter	repeat	0.899	2	1
385.124	8.5	Incongruent	AttendLetter	repeat	2.052	2	1
397.122	8.5	Congruent	AttendNumber	switch	1.906	1	1
407.92	8.5	Incongruent	AttendNumber	repeat	0.992	2	1
421.118	8.5	Congruent	AttendNumber	repeat	1.166	2	1
433.116	8.5	Congruent	AttendLetter	switch	0.744	2	1
446.314	8.5	Incongruent	AttendNumber	switch	0.773	1	1
457.129	8.5	Congruent	AttendNumber	repeat	0.713	1	1
467.928	8.5	Congruent	AttendLetter	switch	0.862	1	1
481.125	8.5	Congruent	AttendLetter	repeat	0.542	1	1
523.119	8.5	Congruent	AttendLetter	n/a	1.298	1	1
533.917	8.5	Congruent	AttendNumber	switch	1.547	2	1
545.915	8.5	Incongruent	AttendLetter	switch	1.035	1	1
557.93	8.5	Congruent	AttendNumber	switch	0.776	1	1
569.928	8.5	Incongruent	AttendLetter	switch	2.219	2	1
583.126	8.5	Incongruent	AttendNumber	switch	1.099	1	1
596.324	8.5	Congruent	AttendNumber	repeat	0.901	1	1
607.122	8.5	Congruent	AttendNumber	repeat	0.648	1	1
617.92	8.5	Congruent	AttendLetter	switch	1.052	2	1
631.118	8.5	Congruent	AttendNumber	switch	0.865	2	1
644.316	8.5	Incongruent	AttendLetter	switch	0.766	2	1
657.514	8.5	Incongruent	AttendLetter	repeat	0.703	1	1
668.329	8.5	Incongruent	AttendLetter	repeat	1.24	2	1
679.127	8.5	Congruent	AttendLetter	repeat	1.387	2	1
692.325	8.5	Congruent	AttendNumber	switch	0.893	2	1
704.323	8.5	Congruent	AttendLetter	switch	0.872	2	1
715.121	8.5	Incongruent	AttendNumber	switch	2.307	2	1
727.12	8.5	Congruent	AttendNumber	repeat	0.77	2	1
