onset	duration	trial_type	response_time	response_button	response_accuracy
30.605	5.3	BY	0.562	1	1
40.22	5.3	AX	0.423	2	1
47.419	5.3	Bng	n/a	n/a	1
57.017	5.3	AY	0.492	1	1
64.216	5.3	Ang	n/a	n/a	1
73.815	5.3	AX	0.359	2	1
81.014	5.3	BX	0.763	1	1
89.412	5.3	BY	0.4	1	1
97.811	5.3	Bng	n/a	n/a	1
106.21	5.3	Ang	n/a	n/a	1
115.808	5.3	AX	0.33	2	1
123.007	5.3	AX	0.39	1	0
131.406	5.3	BY	0.402	1	1
138.604	5.3	BY	0.483	1	1
147.02	5.3	AX	0.372	2	1
155.418	5.3	BX	0.512	1	1
165.017	5.3	AX	0.382	2	1
172.216	5.3	BY	0.449	1	1
179.415	5.3	AY	0.526	1	1
189.013	5.3	BY	0.381	1	1
198.612	5.3	AX	0.312	2	1
207.01	5.3	BY	0.353	1	1
215.409	5.3	BY	0.432	1	1
225.007	5.3	AX	0.281	2	1
262.218	5.3	AX	0.63	2	1
269.417	5.3	BY	0.357	1	1
277.816	5.3	BX	0.423	1	1
287.414	5.3	Ang	n/a	n/a	1
297.013	5.3	AX	0.341	2	1
305.411	5.3	BX	0.591	1	1
312.61	5.3	AX	0.341	2	1
319.809	5.3	BY	0.387	1	1
327.008	5.3	Bng	n/a	n/a	1
335.406	5.3	AY	0.488	1	1
345.005	5.3	AX	0.378	2	1
354.62	5.3	BY	0.375	1	1
363.019	5.3	BY	0.363	1	1
372.617	5.3	AX	0.316	2	1
382.216	5.3	Bng	n/a	n/a	1
389.415	5.3	AX	0.318	2	1
397.813	5.3	BY	0.458	1	1
405.012	5.3	AX	0.306	2	1
414.611	5.3	AY	0.427	1	1
421.809	5.3	BY	0.374	1	1
430.208	5.3	AX	0.342	2	1
438.607	5.3	BY	0.377	1	1
445.806	5.3	Ang	0.438	1	0
454.204	5.3	BY	0.406	1	1
493.815	5.3	BY	0.431	1	1
503.413	5.3	AX	0.395	2	1
511.812	5.3	AY	0.43	1	1
521.41	5.3	Bng	n/a	n/a	1
529.809	5.3	BY	0.473	1	1
539.407	5.3	BY	0.405	1	1
546.606	5.3	AY	0.468	1	1
553.805	5.3	AX	0.295	2	1
561.004	5.3	AX	0.374	2	1
570.619	5.3	BY	0.383	1	1
577.818	5.3	AX	0.314	2	1
586.217	5.3	BY	0.352	1	1
594.615	5.3	AX	0.325	2	1
604.214	5.3	AX	0.334	2	1
612.612	5.3	BY	0.388	1	1
621.011	5.3	BX	0.507	1	1
628.21	5.3	BY	0.329	1	1
636.608	5.3	Bng	n/a	n/a	1
643.807	5.3	AX	0.308	2	1
653.406	5.3	BX	0.366	1	1
661.804	5.3	Ang	n/a	n/a	1
669.02	5.3	BY	0.514	1	1
678.618	5.3	AX	0.336	2	1
685.817	5.3	Ang	n/a	n/a	1
