onset	duration	trial_type	response_time	response_button	response_accuracy
30.616	5.3	AY	0.48	1	1
39.015	5.3	Ang	n/a	n/a	1
48.613	5.3	AY	0.472	1	1
58.212	5.3	Ang	n/a	n/a	1
65.411	5.3	BY	0.373	1	1
73.809	5.3	AX	0.297	2	1
81.008	5.3	AX	0.354	2	1
88.207	5.3	Bng	n/a	n/a	1
97.805	5.3	BX	0.362	1	1
107.404	5.3	BY	0.348	1	1
115.819	5.3	Bng	n/a	n/a	1
124.218	5.3	AX	0.304	2	1
131.417	5.3	AX	0.275	2	1
138.616	5.3	BY	0.34	1	1
147.014	5.3	AX	0.321	2	1
154.213	5.3	BY	0.389	1	1
163.812	5.3	BY	0.314	1	1
171.01	5.3	AX	0.301	2	1
179.409	5.3	BY	0.335	1	1
189.008	5.3	BX	0.775	1	1
197.406	5.3	AX	0.269	2	1
207.005	5.3	BY	0.33	1	1
214.204	5.3	BY	0.347	1	1
223.819	5.3	AX	0.32	2	1
262.213	5.3	Bng	n/a	n/a	1
271.811	5.3	AX	0.292	2	1
281.41	5.3	Ang	0.408	1	0
289.808	5.3	BY	0.386	1	1
298.207	5.3	BY	0.393	1	1
306.606	5.3	Bng	n/a	n/a	1
313.804	5.3	AX	0.453	2	1
323.42	5.3	BY	0.359	1	1
330.618	5.3	BY	0.368	1	1
337.817	5.3	AX	0.298	2	1
345.016	5.3	AX	0.347	2	1
353.415	5.3	BX	0.352	1	1
363.013	5.3	AX	0.363	2	1
372.612	5.3	BY	0.358	1	1
382.21	5.3	BY	0.372	1	1
390.609	5.3	AX	0.329	2	1
399.008	5.3	BY	0.395	1	1
406.206	5.3	BY	0.35	1	1
414.605	5.3	Ang	n/a	n/a	1
423.004	5.3	AY	0.549	1	1
430.219	5.3	BX	0.365	1	1
439.818	5.3	AX	0.314	2	1
449.416	5.3	AY	0.391	1	1
456.615	5.3	AX	0.337	2	1
493.809	5.3	AY	0.442	1	1
503.408	5.3	AX	0.326	2	1
513.006	5.3	AX	0.295	2	1
520.205	5.3	BY	0.374	1	1
529.82	5.3	AY	0.446	1	1
538.219	5.3	Bng	n/a	n/a	1
546.617	5.3	BY	0.356	1	1
555.016	5.3	BY	0.399	1	1
562.215	5.3	BY	0.338	1	1
570.614	5.3	AX	0.328	2	1
580.212	5.3	AX	0.538	2	1
587.411	5.3	BY	0.352	1	1
594.61	5.3	BX	0.345	1	1
604.208	5.3	BX	0.328	1	1
611.407	5.3	AX	0.31	2	1
619.806	5.3	BY	0.34	1	1
629.404	5.3	Ang	n/a	n/a	1
639.019	5.3	Bng	n/a	n/a	1
648.618	5.3	AX	0.313	2	1
657.016	5.3	BY	0.383	1	1
665.415	5.3	Ang	n/a	n/a	1
672.614	5.3	BY	0.416	1	1
679.813	5.3	AX	0.275	2	1
687.012	5.3	AX	0.314	2	1
