onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.124	8.5	Congruent	AttendLetter	n/a	0.881	2	1
44.322	8.5	Congruent	AttendNumber	switch	1.106	1	1
56.32	8.5	Incongruent	AttendLetter	switch	1.091	1	1
69.518	8.5	Congruent	AttendNumber	switch	1.562	1	1
81.516	8.5	Incongruent	AttendNumber	repeat	0.812	2	1
92.314	8.5	Incongruent	AttendLetter	switch	1.736	2	1
103.112	8.5	Congruent	AttendNumber	switch	0.997	1	1
116.31	8.5	Congruent	AttendLetter	switch	0.651	2	1
128.325	8.5	Incongruent	AttendNumber	switch	2.431	2	1
139.123	8.5	Congruent	AttendLetter	switch	1.203	1	1
151.121	8.5	Incongruent	AttendLetter	repeat	0.964	2	1
164.319	8.5	Congruent	AttendLetter	repeat	1.101	1	1
175.118	8.5	Congruent	AttendNumber	switch	n/a	n/a	0
187.116	8.5	Congruent	AttendLetter	switch	1.132	1	1
200.314	8.5	Congruent	AttendLetter	repeat	0.948	2	1
212.312	8.5	Congruent	AttendNumber	switch	0.655	2	1
223.11	8.5	Incongruent	AttendNumber	repeat	1.777	1	1
233.925	8.5	Congruent	AttendNumber	repeat	0.858	2	1
277.118	8.5	Incongruent	AttendNumber	n/a	1.34	1	1
287.917	8.5	Congruent	AttendNumber	repeat	0.811	1	1
299.915	8.5	Congruent	AttendLetter	switch	1.01	1	1
311.913	8.5	Congruent	AttendNumber	switch	0.921	1	1
325.111	8.5	Congruent	AttendLetter	switch	1.117	2	1
337.126	8.5	Incongruent	AttendNumber	switch	0.92	1	1
347.924	8.5	Congruent	AttendLetter	switch	0.569	1	1
361.122	8.5	Incongruent	AttendLetter	repeat	0.866	2	1
371.92	8.5	Incongruent	AttendNumber	switch	1.068	2	1
385.118	8.5	Congruent	AttendLetter	switch	1.014	2	1
395.916	8.5	Congruent	AttendNumber	switch	1.332	1	1
407.914	8.5	Congruent	AttendLetter	switch	1.661	2	1
421.112	8.5	Congruent	AttendLetter	repeat	0.746	1	1
434.31	8.5	Congruent	AttendNumber	switch	0.948	1	1
445.125	8.5	Incongruent	AttendLetter	switch	0.858	1	1
457.123	8.5	Congruent	AttendLetter	repeat	0.8	2	1
467.922	8.5	Incongruent	AttendNumber	switch	1.705	1	1
479.92	8.5	Congruent	AttendNumber	repeat	1.481	2	1
523.113	8.5	Congruent	AttendNumber	n/a	1.795	2	1
536.311	8.5	Congruent	AttendLetter	switch	1.061	2	1
548.326	8.5	Congruent	AttendLetter	repeat	1.307	2	1
560.324	8.5	Incongruent	AttendNumber	switch	1.048	1	1
572.322	8.5	Congruent	AttendNumber	repeat	0.784	1	1
583.12	8.5	Congruent	AttendLetter	switch	0.786	2	1
593.919	8.5	Incongruent	AttendLetter	repeat	0.858	1	1
604.717	8.5	Congruent	AttendNumber	switch	0.873	1	1
617.915	8.5	Incongruent	AttendLetter	switch	0.893	2	1
631.113	8.5	Incongruent	AttendLetter	repeat	0.806	1	1
644.311	8.5	Congruent	AttendNumber	switch	1.144	2	1
656.325	8.5	Congruent	AttendNumber	repeat	1.103	2	1
667.124	8.5	Incongruent	AttendNumber	repeat	1.53	2	1
679.122	8.5	Incongruent	AttendLetter	switch	0.781	2	1
692.32	8.5	Congruent	AttendLetter	repeat	0.986	1	1
703.118	8.5	Congruent	AttendNumber	switch	0.636	1	1
716.316	8.5	Incongruent	AttendLetter	switch	0.911	2	1
727.114	8.5	Congruent	AttendNumber	switch	1.101	2	1
