csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3220.090448356592	2690.3000881637045	3514.2639699893202	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00946626	0.0841325	0.0468451	-4.2735e-05	-0.00159241	0.00029879
3145.632600004857	2687.470940964864	3492.0478510067232	1.57204	45.605453	0.063071295	-0.0155039025	0.0180421028	-0.0924857323	0.0099235617	-0.0952322685	0.0694085968	0.09640093599999999	-0.0247693216	0.0722525941	-0.09680382289999999	0.0803898621	-0.0221778096	0.057783000999999994	0.0577824049	0.057781411500000004	0.0577800208	0.057778232699999994	0.0577760473	0.0577734645	0.057770484500000004	0.0577671072	0.057763332599999995	0.0	0.0158698	0.116353	0.0544363	-5.53411e-05	-0.00167127	0.000544445
3130.8375587004884	2690.210490730636	3485.6153480448907	1.553068	45.05505	0.16217574499999998	0.0024509434	0.070425942	-0.0730033581	0.0152803804	-0.232524882	0.047331041399999996	0.08009863980000001	0.0048573474	0.1563782893	-0.124226799	0.0746172205	-0.1130717941	0.057781411500000004	0.0577760473	0.0577671072	0.057754591900000006	0.0577385021	0.0577188388	0.0576956032	0.0576687968	0.0576384213	0.0576044784	0.0	0.0166738	0.0443093	0.08077009999999998	-0.0008138009999999998	-0.00209437	0.00046612
3111.1884216574517	2687.0735813453425	3483.1937160496727	1.110358	32.211876	0.15575105	0.054480751699999996	0.017394513700000003	-0.0727095879	-0.0358550556	-0.1743699597	0.0439631916	0.0914429248	0.037309945	0.0790177143	-0.142234515	0.09054107609999999	-0.015322591699999999	0.057778232699999994	0.057763332599999995	0.0577385021	0.057703745199999996	0.057659068099999995	0.0576044784	0.0575399855	0.0574656004	0.057381336	0.0572872068	0.0	0.0310734	0.14242	0.0667497	-0.00065245	-0.00177909	0.000358344
3110.1290347025947	2685.293956494459	3478.4329784871197	1.135392	32.938145	0.21436175	-0.0191734889	0.025693569500000003	-0.1139857315	-0.0390977652	-0.1381102598	0.0160658462	0.0935237371	-0.0457402885	0.0628888252	-0.10642408800000001	0.0491935768	-0.0632489206	0.0577734645	0.0577442624	0.0576956032	0.057627503200000006	0.0575399855	0.0574330794	0.0573068211	0.057161252999999995	0.056996424299999994	0.0568123904	0.0	0.0116237	0.0581899	0.12336	-0.0009904960000000002	-0.0023466	0.000182467
3103.410270310365	2685.488972468667	3476.675840524798	1.096575	31.812046	0.16978644999999998	0.0338521412	0.0880600614	-0.0657368574	0.0044268976	-0.1725100096	0.0224034415	0.0630972748	0.0164973824	0.1438158885	-0.1087718346	0.08408899060000001	-0.0045655761	0.0577671072	0.0577188388	0.0576384213	0.057525899500000005	0.057381336	0.0572048115	0.056996424299999994	0.056756290300000005	0.0564845434	0.056181334900000005	0.0	0.0114058	0.17172599999999996	0.103599	-0.00124401	-0.00241759	-0.000218458
3092.5066770315166	2683.1827545260285	3473.086201392665	1.038935	30.139891	0.15928350000000002	0.0631657525	0.015483436599999999	-0.0528982359	-0.0620381798	-0.1148079153	-0.0043972772999999995	0.06984185679999999	0.0310795803	0.0242104819	-0.09626583650000001	0.0497774441	-0.0207205672	0.0577591609	0.0576870644	0.0575669704	0.057398978600000004	0.057183228899999994	0.0569199008	0.0566092133	0.056251425099999995	0.0558468337	0.0553957758	0.0	0.0155604	0.155662	0.165851	-0.00201079	-0.00250249	0.00046612
3096.155354371437	2683.668046198822	3470.034225155889	0.986192	28.609793	0.12200723000000002	-0.0056718051	0.06970406679999999	-0.10118848	-0.06289150980000001	-0.1460543491	0.0023715051	0.0705589261	-0.0312706904	0.0741146583	-0.12458044210000001	0.055088378	-0.0385918201	0.0577496257	0.0576489429	0.057481268200000005	0.0572467965	0.0569458003	0.0565786292	0.056145710099999996	0.055647546	0.0550847157	0.054457873399999995	0.0	-0.00460858	0.164468	0.154128	-0.00164108	-0.00296875	-0.000324095
3085.3695879074244	2687.510077390089	3467.5770413700484	1.019828	29.58559	0.16056755	0.07557780730000001	0.08279821009999999	-0.06311676719999999	-0.0186344035	-0.0829116196	-0.033556433	0.0399789612	0.018334519	0.0841010682	-0.0359580469	0.0618791352	0.0291924675	0.0577385021	0.0576044784	0.057381336	0.0570694202	0.0566692134	0.056181334900000005	0.055606539299999994	0.054945716	0.0541998874	0.0533702072	0.0	0.00120302	0.227949	0.193403	-0.0022109	-0.0033276	-0.000212766
3089.617415918753	2683.2230567171114	3467.861505492818	1.095237	31.773226	0.24913923	0.053777483200000004	-0.0026520611	-0.015158538700000002	-0.0707700857	-0.056492426	-0.0395114094	0.0332712681	0.0444753976	-0.0065434364	-0.0741099358	0.0192092011	-0.0272501569	0.057725790199999995	0.0575536758	0.057267198600000006	0.05686692769999999	0.056353658499999994	0.055728411	0.0549924275	0.054147170599999996	0.0531943196	0.05213576809999999	0.0	-0.0162131	0.180892	0.300502	-0.00340939	-0.00353049	-6.28038e-05
