onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.109	8.5	Congruent	AttendNumber	n/a	1.117	1	1
43.121	8.5	Incongruent	AttendNumber	repeat	1.558	1	0
53.921	8.5	Incongruent	AttendLetter	switch	0.806	1	1
65.92	8.5	Congruent	AttendLetter	repeat	0.535	2	1
76.719	8.5	Congruent	AttendNumber	switch	0.607	1	1
88.718	8.5	Incongruent	AttendLetter	switch	0.888	2	1
101.917	8.5	Congruent	AttendLetter	repeat	0.778	2	1
112.716	8.5	Congruent	AttendNumber	switch	0.955	1	1
125.915	8.5	Congruent	AttendLetter	switch	0.554	1	1
139.114	8.5	Congruent	AttendLetter	repeat	0.642	2	1
149.914	8.5	Congruent	AttendNumber	switch	0.983	2	1
161.913	8.5	Congruent	AttendNumber	repeat	0.883	2	1
175.112	8.5	Incongruent	AttendNumber	repeat	1.266	2	1
188.311	8.5	Congruent	AttendNumber	repeat	0.731	2	1
199.11	8.5	Incongruent	AttendNumber	repeat	0.838	1	1
211.109	8.5	Congruent	AttendLetter	switch	0.916	1	1
223.122	8.5	Incongruent	AttendLetter	repeat	1.201	2	1
236.321	8.5	Congruent	AttendLetter	repeat	0.549	1	1
277.118	8.5	Incongruent	AttendNumber	n/a	0.851	1	1
289.117	8.5	Congruent	AttendNumber	repeat	0.78	1	1
302.316	8.5	Congruent	AttendLetter	switch	0.789	1	1
315.515	8.5	Incongruent	AttendNumber	switch	0.702	1	1
328.714	8.5	Incongruent	AttendLetter	switch	0.873	1	1
339.513	8.5	Congruent	AttendLetter	repeat	0.78	1	1
350.312	8.5	Congruent	AttendLetter	repeat	0.824	2	1
362.311	8.5	Congruent	AttendLetter	repeat	0.648	2	1
374.31	8.5	Congruent	AttendLetter	repeat	0.918	2	1
385.11	8.5	Incongruent	AttendNumber	switch	1.062	1	1
398.309	8.5	Congruent	AttendNumber	repeat	0.84	1	1
411.521	8.5	Congruent	AttendNumber	repeat	0.903	2	1
423.52	8.5	Incongruent	AttendNumber	repeat	0.848	2	1
435.519	8.5	Congruent	AttendLetter	switch	0.867	2	1
446.319	8.5	Incongruent	AttendLetter	repeat	1.26	2	1
458.318	8.5	Congruent	AttendLetter	repeat	0.899	1	1
469.117	8.5	Congruent	AttendNumber	switch	0.765	1	1
482.316	8.5	Congruent	AttendNumber	repeat	0.997	1	1
523.113	8.5	Congruent	AttendNumber	n/a	0.946	1	1
533.912	8.5	Incongruent	AttendNumber	repeat	0.687	1	1
547.111	8.5	Incongruent	AttendNumber	repeat	0.872	2	1
557.91	8.5	Congruent	AttendNumber	repeat	0.699	1	1
569.909	8.5	Congruent	AttendLetter	switch	0.861	2	1
583.122	8.5	Congruent	AttendLetter	repeat	0.812	2	1
595.121	8.5	Congruent	AttendLetter	repeat	0.734	2	1
608.32	8.5	Congruent	AttendNumber	switch	0.78	2	1
620.319	8.5	Congruent	AttendNumber	repeat	0.931	1	1
631.118	8.5	Congruent	AttendNumber	repeat	0.575	2	1
644.317	8.5	Incongruent	AttendLetter	switch	1.639	2	1
655.117	8.5	Incongruent	AttendLetter	repeat	1.157	1	1
667.116	8.5	Incongruent	AttendLetter	repeat	0.737	2	1
679.115	8.5	Congruent	AttendNumber	switch	0.735	2	1
689.914	8.5	Incongruent	AttendLetter	switch	0.867	1	1
700.713	8.5	Congruent	AttendLetter	repeat	0.581	1	1
712.712	8.5	Congruent	AttendNumber	switch	0.749	2	1
725.911	8.5	Incongruent	AttendLetter	switch	0.766	2	1
