onset	duration	trial_type	response_time	response_button	response_accuracy
30.602	5.3	BY	0.573	1	1
39.002	5.3	AX	0.39	2	1
47.401	5.3	BY	0.346	1	1
57	5.3	BY	0.41	1	1
64.2	5.3	BY	0.339	1	1
71.413	5.3	AX	0.439	2	1
81.012	5.3	BY	0.389	1	1
89.411	5.3	Bng	0.292	1	0
99.011	5.3	BY	0.428	1	1
106.21	5.3	Ang	n/a	n/a	1
114.609	5.3	AX	0.365	2	1
121.809	5.3	AY	0.613	1	1
131.408	5.3	Ang	n/a	n/a	1
139.808	5.3	AX	0.382	2	1
149.407	5.3	BY	0.339	1	1
156.606	5.3	Bng	n/a	n/a	1
163.806	5.3	BX	0.335	1	1
172.205	5.3	AY	0.532	1	1
181.804	5.3	BY	0.399	1	1
189.004	5.3	AX	0.341	2	1
197.403	5.3	BX	0.316	1	1
205.803	5.3	AX	0.357	2	1
215.402	5.3	AX	0.418	2	1
222.601	5.3	AX	0.354	2	1
262.212	5.3	BY	0.28	1	1
271.811	5.3	BX	0.3	1	1
279.011	5.3	BY	0.295	1	1
286.21	5.3	AY	0.412	1	1
295.809	5.3	BX	0.286	1	1
304.209	5.3	AX	0.404	2	1
313.808	5.3	AY	0.572	1	1
323.407	5.3	BY	0.355	1	1
331.807	5.3	BY	0.331	1	1
339.006	5.3	AX	0.526	2	1
346.206	5.3	AX	0.343	2	1
354.605	5.3	Bng	n/a	n/a	1
363.005	5.3	AX	0.312	2	1
372.604	5.3	AX	0.269	2	1
379.803	5.3	BY	0.283	1	1
388.203	5.3	Ang	n/a	n/a	1
397.802	5.3	BY	0.382	1	1
406.201	5.3	Ang	n/a	n/a	1
413.401	5.3	Bng	n/a	n/a	1
423	5.3	BY	0.747	1	1
432.613	5.3	AX	0.323	2	1
441.012	5.3	AX	0.367	2	1
448.212	5.3	AX	0.307	2	1
455.411	5.3	BY	0.579	1	1
493.808	5.3	BY	0.483	1	1
503.408	5.3	AX	0.398	2	1
513.007	5.3	AX	0.413	2	1
521.406	5.3	AY	0.362	1	1
528.606	5.3	BX	0.318	1	1
537.005	5.3	Bng	n/a	n/a	1
545.404	5.3	AX	0.399	2	1
552.604	5.3	AY	0.575	1	1
562.203	5.3	AX	0.339	2	1
569.403	5.3	BY	0.303	1	1
577.802	5.3	Ang	n/a	n/a	1
585.002	5.3	AX	0.604	2	1
594.601	5.3	BY	0.412	1	1
601.8	5.3	Bng	n/a	n/a	1
610.2	5.3	AX	0.367	2	1
618.612	5.3	BY	0.699	1	1
628.212	5.3	BY	0.376	2	0
637.811	5.3	BY	0.429	1	1
645.011	5.3	Ang	n/a	n/a	1
652.21	5.3	BY	0.394	1	1
660.609	5.3	BX	0.5	1	1
670.209	5.3	BY	0.366	1	1
679.808	5.3	AX	0.368	2	1
687.007	5.3	AX	0.366	2	1
