onset	duration	trial_type	response_time	response_button	response_accuracy
30.611	5.3	BX	0.444	1	1
39.011	5.3	Bng	0.357	1	0
48.61	5.3	BY	0.42	1	1
57.009	5.3	AX	0.316	2	1
66.609	5.3	AY	0.543	1	1
73.808	5.3	AX	0.316	2	1
81.007	5.3	AY	0.414	1	1
88.207	5.3	AX	0.366	2	1
97.806	5.3	BY	0.356	1	1
105.006	5.3	BY	0.386	1	1
114.605	5.3	AX	0.327	1	0
123.004	5.3	AX	0.304	2	1
131.404	5.3	BY	0.388	1	1
138.603	5.3	BY	0.413	1	1
147.003	5.3	Ang	0.395	1	0
155.402	5.3	BX	0.357	1	1
162.602	5.3	BY	0.377	1	1
172.201	5.3	BY	0.316	1	1
179.4	5.3	AX	0.371	2	1
187.8	5.3	Ang	n/a	n/a	1
195.012	5.3	BY	0.457	1	1
204.612	5.3	AX	0.34	2	1
213.011	5.3	Bng	n/a	n/a	1
222.61	5.3	AX	0.314	2	1
262.208	5.3	Bng	n/a	n/a	1
270.607	5.3	BX	0.715	1	1
277.806	5.3	AY	0.445	1	1
286.206	5.3	Ang	0.464	1	0
293.405	5.3	BX	0.428	1	1
303.005	5.3	AX	0.338	2	1
312.604	5.3	Bng	0.369	1	0
321.003	5.3	AX	0.303	2	1
330.603	5.3	BY	0.511	1	1
339.002	5.3	BY	0.333	1	1
346.201	5.3	BY	0.36	1	1
355.801	5.3	BY	0.41	1	1
363	5.3	AX	0.338	2	1
371.4	5.3	AX	0.514	2	1
378.612	5.3	BY	0.36	1	1
388.212	5.3	AX	0.402	2	1
395.411	5.3	Ang	n/a	n/a	1
403.81	5.3	AX	0.501	2	1
413.41	5.3	AY	0.448	1	1
421.809	5.3	BY	0.365	1	1
429.009	5.3	BY	0.369	1	1
438.608	5.3	AX	0.343	2	1
445.807	5.3	BY	0.384	1	1
454.207	5.3	AX	0.408	2	1
493.804	5.3	BY	0.346	1	1
503.403	5.3	Bng	0.303	1	0
513.002	5.3	BY	0.381	1	1
521.402	5.3	AX	0.302	2	1
529.801	5.3	AX	0.332	2	1
538.201	5.3	Bng	0.344	1	0
547.8	5.3	AX	0.27	2	1
557.413	5.3	BY	0.352	1	1
564.612	5.3	AX	0.506	2	1
573.011	5.3	BX	0.606	2	0
580.211	5.3	Ang	n/a	n/a	1
587.41	5.3	AX	0.427	2	1
594.61	5.3	AX	0.312	2	1
604.209	5.3	AY	0.563	1	1
612.609	5.3	BY	0.451	1	1
621.008	5.3	AX	0.669	2	1
629.407	5.3	Ang	n/a	n/a	1
636.607	5.3	BX	0.533	2	0
646.206	5.3	BY	0.391	1	1
653.406	5.3	BY	0.372	1	1
663.005	5.3	AY	0.507	1	1
672.604	5.3	AX	0.428	2	1
679.804	5.3	BY	0.359	1	1
688.203	5.3	BY	0.349	1	1
