csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3794.059643210247	3462.5584460480663	4425.056710075046	1.301958	36.614128	0.19415223829999997	-0.037447751200000004	0.038429262400000004	-0.041433630299999996	0.0372138112	0.0540008167	0.025216669900000002	-0.023243491499999998	-0.0081980786	0.0868857929	0.0363116178	-0.039914086200000004	-0.037262354500000004	0.0578944466	0.057792492599999995	0.0576227021	0.057385274400000005	0.0570804884	0.0567087017	0.056270350700000006	0.05576595	0.0551960917	0.0545614445	0.0	0.0	0.0	0.0	0.00012934200000000004	0.0827422	0.312727	-0.00237135	-0.000148347	6.95005e-05
3807.1788327916443	3464.2799039604583	4424.56997458652	1.139207	32.037205	0.09823598279999997	0.008048037099999999	0.0246876986	0.0665697681	0.015780816	0.005175341	0.0080705429	-0.0149431735	0.0126132846	0.0047532846	0.0502210949	0.05683731400000001	0.0547614596	0.0578831825	0.057747466799999994	0.0575215097	0.0572056642	0.056800423899999994	0.056306422	0.0557244307	0.0550553592	0.0543002532	0.053460292699999995	0.0	0.0	0.0	0.0	3.91542e-05	0.124664	0.271564	-0.00260389	-0.000200105	8.64224e-05
3791.9879820453557	3460.3425301751267	4428.6288420318015	1.244884	35.009064	0.15333660570000002	-0.0410202894	-0.0101586635	-0.0445714709	-0.033386253	-0.0432137084	0.0337047594	0.042402095300000005	-0.022390195499999998	0.0316640436	-0.040327114500000004	-0.011235665700000001	-0.0258901037	0.057870310099999996	0.05769602309999999	0.0574059336	0.0570006237	0.0564809069	0.055847826399999995	0.0551026529	0.0542468819	0.0532822312	0.0522106369	0.0	0.0	0.0	0.0	-0.000108402	0.221344	0.22995	-0.00275026	-0.000130815	4.18141e-06
3794.7780901471288	3461.838833123341	4432.782460736442	1.147216	32.262409	0.14305448650000002	-0.0208987381	-0.0202282606	0.045986118799999996	0.023525552	0.0079617916	0.0562870258	0.025163412599999997	0.0206856705	-0.0119994721	0.0654013044	0.0111654234	-0.060880272699999995	0.0578558298	0.0576381672	0.057276002699999995	0.0567702441	0.0561221594	0.0553333735	0.054405863799999996	0.053341955700000006	0.052144316399999995	0.0508159485	0.0	0.0	0.0	0.0	-0.000202768	0.128715	0.270103	-0.00266793	-0.000178903	-6.8963e-05
3809.628413744961	3464.0777690416376	4435.044923085229	1.091108	30.684526	0.052030776000000015	0.0087068939	0.038598087	-0.0217535958	-0.0378034622	0.0151803472	0.0686453371	-0.028479427999999998	0.0370492321	0.0281244675	-0.051420402999999996	0.0119595968	-0.0186665258	0.057839741900000005	0.0575739055	0.0571317494	0.0565146278	0.0557244307	0.0547635779	0.053635012	0.0523421894	0.0508890693	0.0492801018	0.0	0.0	0.0	0.0	-0.000198017	0.101518	0.288977	-0.00257049	-0.000171253	-5.49525e-05
3792.394218590263	3467.805124330971	4434.3723292221675	1.173359	32.997635	0.172882802	-0.0382640069	-0.035852833	0.0232223812	0.0293578427	-0.0230278869	0.0258439182	0.0396020048	-0.0120631772	-0.0111511855	0.0327073867	-0.0117126869	0.0154641195	0.057822047	0.057503245099999996	0.0569732099	0.056233888600000004	0.055287996799999996	0.05413900940000001	0.0527911469	0.051249360599999995	0.0495193143	0.0476073629	0.0	0.0	0.0	0.0	0.00246677	0.203544	0.226774	-0.00265222	-0.000176629	-8.76268e-05
3811.4145476153294	3464.241432103834	4437.664286876319	1.094327	30.775066	0.14752756000000003	0.0327589162	-0.014868453	-0.0213835569	-0.0496990456	0.0083401169	-0.031842203799999996	0.0029374359000000003	0.044317365	-0.0008165325999999999	-0.0456604523	-0.0032659907	-0.0738951094	0.0578027456	0.0574261939	0.056800423899999994	0.055928151100000004	0.0548131611	0.053460292699999995	0.0518754171	0.0500654124	0.048038133499999996	0.045802378600000006	0.0	0.0	0.0	0.0	0.00296782	0.12548	0.285718	-0.00279835	-0.000160349	-0.000125587
3811.4218083221203	3462.120749843194	4435.084067793883	1.060952	29.836475	0.03698786999999994	0.0280958125	-0.0519581481	-0.0272829129	0.06625334940000001	0.0481562693	-0.07172036849999999	-0.012657384499999999	0.050217694400000006	0.0351397627	0.039876447	-0.0411316171	0.0170539243	0.057781838099999996	0.0573427605	0.0566134344	0.0555975513	0.0543002532	0.0527281067	0.0508890693	0.0487924496	0.04644886	0.0438701628	0.0	0.0	0.0	0.0	-0.000243925	0.113918	0.305154	-0.00279631	-0.000157382	-7.50315e-05
3804.364582839794	3467.003522203604	4431.549511246697	1.192848	33.545692	0.1933366635	0.0289138454	-0.0379844756	0.0058643146	-0.0422863077	-0.028723793100000002	-0.1155556288	0.026049490800000002	0.0237023477	-0.0152185919	-0.041875127799999995	0.029070088900000002	0.0185680052	0.057759325099999995	0.0572529541	0.0564122883	0.0552422361	0.0537496295	0.051943183600000005	0.049833446100000005	0.0474327356	0.0447550697	0.0418160829	0.0	0.0	0.0	0.0	-0.000199299	0.21289	0.241644	-0.00333417	-0.000158722	1.96925e-06
3793.641063463797	3464.7986433387123	4435.676388673685	1.031898	29.019419	0.11407272250000003	-0.012724983600000002	-0.0635971025	-0.0448262263	0.031043618	0.0121247559	-0.0910127836	0.033322273199999995	0.009559981	0.0227170415	0.022375922599999997	-0.0537354154	-0.0516255734	0.0577352074	0.057156784800000006	0.0561970358	0.0548623635	0.053161672400000005	0.051106308600000004	0.0487099847	0.045988688	0.0429605739	0.0396458447	0.0	0.0	0.0	0.0	-0.000236964	0.14182800000000004	0.259014	-0.00290598	-0.000136161	-5.93409e-05
3811.187650528137	3462.2087305644905	4437.578186070964	1.114328	31.337534	0.08779837699999998	0.0593879641	0.005781169399999999	0.023538526	-0.0002764901	0.0441367938	-0.0835076558	-0.0372883763	0.0665885702	-0.00045491220000000004	0.0229590193	0.0263852896	-0.0038089713	0.0577094854	0.057054263099999995	0.055967730800000004	0.0544581024	0.052536790199999996	0.050218318600000006	0.047520214299999995	0.0444628742	0.0410694106	0.0373654768	0.0	0.0	0.0	0.0	-0.000184497	0.0961369	0.28934	-0.0027422	-8.78108e-05	-8.17869e-05
3790.930278583705	3465.143313332894	4439.422547823979	1.263683	35.537762	0.21553527	-0.0357153963	-0.0161954716	-0.050500698499999996	-0.010684671399999998	-0.020754265900000003	-0.0383400667	0.0257841237	-0.0170667455	0.0296712083	-0.0293407392	-0.023942798799999998	0.0022666691	0.0576821601	0.0569454005	0.0557244307	0.0540296325	0.0518754171	0.0492801018	0.046265754699999995	0.042858007000000004	0.039085835	0.0349813138	0.0	0.0	0.0	0.0	-0.000157257	0.202065	0.213092	-0.00335003	-4.21359e-05	-6.86532e-05
3790.0834986543077	3467.407476698158	4444.9523996949765	1.09572	30.814222	0.1423631483	-0.017608671	-0.017900993799999997	0.059937589699999995	0.0326716068	0.034743741099999996	-0.021708195899999998	0.0189745812	0.0341718129	-0.025038848199999998	0.067723125	0.0107881699	-0.050696846799999994	0.057653232	0.0568302091	0.0554671962	0.0535771443	0.051178012300000006	0.04829259650000001	0.044948313399999995	0.0411769398	0.0370143106	0.0324999784	0.0	0.0	0.0	0.0	-7.94337e-05	0.12980100000000003	0.253861	-0.00292449	-0.000112927	2.00622e-05
3809.815558462476	3470.0872622521983	4449.92044600524	1.11349	31.313957	0.04670209370000001	0.0322353941	0.040175901	-0.0182111896	-0.0417258508	0.0377320215	-0.0042940228	-0.0397445671	0.047202168200000005	0.011898519	-0.055182660599999996	0.019642763799999997	-0.018201042	0.0576227021	0.0567087017	0.0551960917	0.0531008388	0.0504450604	0.0472567905	0.043569684000000004	0.0394226615	0.0348594986	0.0299283633	0.0	0.0	0.0	0.0	0.0034485	0.10592	0.256433	-0.00279881	-0.000196459	-0.000105149
3792.96999263872	3468.251650142282	4451.760005071129	1.2962570000000002	36.453815	0.21696142700000007	-0.0338691556	-0.0687114613	-0.0061195088	0.0242738595	-0.0159943022	-0.0023793213	0.056447575599999994	-0.0097198418	-0.0059628162	0.013994271599999998	-0.04566990889999999	0.0265466486	0.0575905711	0.0565808918	0.0549111849	0.052600927900000004	0.0496770703	0.0461737196	0.042131743099999994	0.0375982912	0.0326262476	0.027273612200000002	0.0	0.0	0.0	0.0	-0.000349627	0.242997	0.191933	-0.00295448	-0.000183287	-4.2265e-05
3812.831837580761	3463.7851306568236	4452.638640531153	1.173442	32.99995	0.198777943	0.051635257999999996	-0.0083043564	0.0373033039	-0.036534086800000004	0.0304113136	-0.0077177645	-0.010062511	0.0686951052	-0.029101363999999998	0.0024467116	0.0144628643	-0.0376911478	0.05755684	0.0564467936	0.0546125472	0.0520776337	0.0488745756	0.0450444673	0.0406364483	0.0357070725	0.030319582799999998	0.0245430994	0.0	0.0	0.0	0.0	-0.000349584	0.118407	0.249872	-0.00278023	-0.000124218	-0.000133924
3813.1847079307613	3470.666547503172	4451.921730645013	1.016641	28.590351	0.057123273	0.0192688541	0.024672466	-0.0573299159	-0.0029713078	0.012722889199999999	0.026255902400000003	-0.0384800447	-0.0016134807	0.037428325400000004	-0.045298073	-0.036593930499999996	0.0391082249	0.0575215097	0.056306422	0.0543002532	0.051531189000000005	0.048038133499999996	0.0438701628	0.039085835	0.033752367900000003	0.027944694500000002	0.02174441	0.0	0.0	0.0	0.0	-0.000299936	0.11786	0.21508	-0.00247606	-0.000198488	-7.76715e-05
3792.704250770201	3469.7416462287542	4447.829774511028	1.168405	32.858299	0.17090805599999997	-0.032397943900000004	-0.0381509207	0.045367747199999996	0.025389181	-5.7117700000000004e-05	0.0360481772	0.045537353499999995	-0.0071755835999999995	-0.030288185800000002	0.050356077400000004	-0.0063375491	0.0150562845	0.0574845811	0.056159792699999996	0.053974380999999995	0.0509618365	0.04716832519999999	0.0426519808	0.0374820142	0.0317376529	0.0255069265	0.0188853181	0.0	0.0	0.0	0.0	-0.000163072	0.230039	0.192979	-0.00299298	-5.80828e-05	-5.17286e-06
3817.5500263706494	3467.3980164055456	4450.1010066788485	1.360517	38.260952	0.241475192	0.0566954481	0.0456582443	0.0094093596	-0.0359329782	0.0497368866	0.0094779277	-0.0510612367	0.0605181845	0.0023009171	-0.032364292200000006	0.0140459549	-0.0312392877	0.0574460554	0.0560069218	0.053635012	0.050369829500000005	0.046265754699999995	0.0413911395	0.0358271691	0.0296665094	0.0230117642	0.015973765900000002	0.0	0.0	0.0	0.0	-0.000397527	0.0906224	0.265062	-0.00273545	-0.000330043	-7.05054e-05
3809.8407894185716	3468.7013293844643	4456.108585489276	1.290131	36.281528	0.218106618	0.0056211189	5.1227299999999997e-05	-0.0599673543	0.014650521699999999	-0.0682292481	0.0125817096	0.0005233237	-0.0545966017	0.0205297393	-0.0406946564	-0.0365591651	0.0449006214	0.0574059336	0.055847826399999995	0.0532822312	0.049755430999999996	0.0453310489	0.0400889001	0.0341235524	0.02754262	0.020464822	0.013017841100000002	0.0	0.0	0.0	0.0	-0.000314302	0.192158	0.169974	-0.00298367	-0.000212145	-8.627539999999998e-06
3802.401650759085	3470.4218412675946	4454.851464580781	1.067446	30.019115	0.08750422599999999	0.0175118277	-0.049293201200000004	0.0260023785	0.0277821085	0.0007778934	0.020521635700000002	0.0201210842	0.0207022779	-0.0504344241	0.0651322761	-0.0137946879	-0.0292759024	0.0573642167	0.0556825242	0.0529161268	0.0491189143	0.0443648571	0.038746565	0.0323734834	0.025369760800000002	0.017871831	0.010025755	0.0	0.0	0.0	0.0	-0.000362345	0.156457	0.207845	-0.00318801	-0.000196211	-6.603720000000002e-05
3829.844944213699	3467.9132870098406	4454.476893603175	1.232204	34.652477	0.13483295399999998	0.0908213771	0.057480413200000004	-0.0244086998	-0.0041018122	0.0241526747	-0.0061745336	-0.0791590669	0.0307767436	0.0061286501	-0.045592002300000004	0.0141270398	-0.004403162899999999	0.057320906	0.0555110336	0.052536790199999996	0.048460562199999994	0.0433678504	0.0373654768	0.0305793442	0.023151795099999997	0.0152386258	0.0070058189	0.0	0.0	0.0	0.0	-0.000227331	0.0809985	0.235061	-0.00270185	-6.87957e-05	-9.29307e-05
3805.075042999207	3467.1293440953496	4449.362653215985	1.309931	36.838341	0.234420682	-0.0036495801	-0.0206464108	-0.033784441899999997	0.0240607407	-0.025896798500000002	0.0007801125	0.0173486915	-0.0236519564	0.0274730436	-0.0019099781	-0.0356083667	0.0746078733	0.057276002699999995	0.0553333735	0.052144316399999995	0.047780667400000004	0.0423407212	0.0359470168	0.0287435775	0.020892666299999998	0.0125711314	0.0039664218	0.0	0.0	0.0	0.0	-0.000303058	0.237099	0.204513	-0.00353962	-0.000130377	-3.83529e-05
3796.9601140552295	3468.369588456851	4438.949370798665	1.040634	29.265079	0.05593014299999999	0.0045742772999999995	-0.023144955800000002	0.048429868499999994	-0.042258976100000005	-0.008956036899999999	-0.0250152283	0.0328625834	0.0180961135	-0.0388103942	0.0012347153999999999	0.0286264735	-0.0041708786	0.0572295079	0.055149563799999995	0.0517388035	0.047079532300000004	0.041284182999999995	0.0344926037	0.026868682	0.0185963912	0.0098753501	0.0009160066999999999	0.0	0.0	0.0	0.0	0.00475983	0.207569	0.205831	-0.0032469	-0.000102269	-0.00011791
3806.4812603867827	3465.570603215893	4432.159743902602	1.30341	36.654953	0.20238102500000002	0.0056356317	0.031729782000000005	-0.06298813589999999	0.0069062687	0.0473595146	-0.0046734837	-0.042613881799999996	0.000227558	0.0730012569	-0.0072266659	-0.0376681513	-0.0144599701	0.057181423099999996	0.054959624900000004	0.0513203529	0.0463574683	0.0401989697	0.0330036921	0.0249572102	0.0162670523	0.0071573479	-0.002136953	0.0	0.0	0.0	0.0	0.00352712	0.08907869999999998	0.24987	-0.00265667	3.47804e-05	-7.28091e-05
3798.190077785476	3467.012982496216	4427.774367458321	1.241876	34.924477	0.16806901	-0.0123892768	0.0240840296	0.06362518269999999	0.0522396694	-0.007059155	-0.0204387789	-0.015671325	-0.0268524402	0.0076944671	0.0519190835	0.0417753962	0.089039643	0.0571317494	0.0547635779	0.0508890693	0.0456147966	0.039085835	0.031481771299999996	0.0230117642	0.013908791200000001	0.0044232406	-0.0051839766	0.0	0.0	0.0	0.0	-0.000576475	0.153713	0.201192	-0.00333781	-0.000215126	-0.000154825
3784.838727104465	3466.0978568574983	4431.3635826574355	1.3033070000000002	36.652058	0.125408115	-0.053363722	0.0082903436	-0.0288131767	-0.0575319529	-0.0425346659	-0.042115210300000004	0.0513934534	-0.0417558244	0.0025929686	-0.0494705626	0.0212451075	-0.0520531886	0.0570804884	0.0545614445	0.0504450604	0.044851847300000004	0.0379455521	0.0299283633	0.0210349922	0.011525800800000001	0.0016791803	-0.0082165999	0.0	0.0	0.0	0.0	0.007295539999999999	0.206378	0.170691	-0.00289385	2.2859e-05	-0.000149368
3798.116381611556	3465.906128260551	4435.549826633601	1.470325	41.349007	0.22610794	-0.0089158568	-0.0068833728	-0.0026423640000000003	0.0746937727	0.052175846799999995	-0.026468659300000003	-0.0188284869	0.011065901699999998	0.029626957000000002	0.0756410347	-0.028717163599999998	-0.0324760191	0.057027641399999995	0.054353247300000004	0.04998843730000001	0.044068959500000005	0.0367789129	0.028345022	0.0190295852	0.009122318	-0.0010686584	-0.011226398899999998	0.0	0.0	0.0	0.0	0.0094818	0.0759202	0.249474	-0.00287876	-7.77736e-05	-0.000327263
3802.455198471662	3462.9456873590057	4431.702916375783	1.257003	35.34988	0.1560826515	0.0076340415	0.029718263999999998	0.0166431019	-0.0330371801	-0.025377049300000003	-0.0600802686	-0.0182927698	0.0073070525	0.0094892528	-0.028757961000000002	0.0836334502	0.0436284013	0.0569732099	0.05413900940000001	0.0495193143	0.043266481399999994	0.035586727900000004	0.0267333308	0.016998273300000002	0.006702616	-0.0038140924	-0.0142050127	0.0	0.0	0.0	0.0	0.0133078	0.155917	0.226913	-0.00367998	-4.78257e-06	-0.000207497
3780.7707346076313	3466.304091236451	4429.810359236187	1.115373	31.366919	0.1405445785	-0.0679237807	-0.0391341679	-0.04757146860000001	0.0079323859	0.0224553047	-0.023276002	0.0392586889	-0.0180845374	0.04685593440000001	0.0206487061	-0.0416521012	-0.0380102082	0.0569171955	0.0539187545	0.049037808499999995	0.0424447695	0.0343698251	0.025094901699999998	0.014943821599999999	0.004270997	-0.0065509442000000005	-0.0171441674	0.0	0.0	0.0	0.0	0.0409827	0.181805	0.218826	-0.0038403	0.00106184	-0.000558448
3802.9890419384055	3471.10582042348	4432.713183378966	1.069877	30.087467	0.1172704	0.0041094116	0.0142053667	0.0395639826	0.0283735892	0.029798398900000002	-0.0567796562	-0.027179141400000002	0.0120375819	-0.0055139275	0.032227266	0.0316236289	0.0193012773	0.0568595996	0.053692507199999996	0.0485440404	0.0416041892	0.0331290496	0.0234313735	0.0128690269	0.0018317843	-0.009273055300000001	-0.0200356983	0.0	0.0	0.0	0.0	0.0347248	0.11871300000000003	0.228265	-0.00340905	0.000732408	-0.0005495
3795.099557940261	3468.694076493461	4432.484174545771	1.207821	33.966766	0.1680194	-0.037778788199999996	0.0036702673999999998	-0.040747927999999996	-0.0423919	-0.0461180078	-0.0698881484	0.0185346906	-0.055687920999999994	0.0180629105	-0.0517733309	0.023558552000000003	0.0102712895	0.056800423899999994	0.053460292699999995	0.048038133499999996	0.0407451141	0.031865263399999996	0.02174441	0.010776713600000001	-0.0006106853	-0.0119743008	-0.022871573399999998	0.0	0.0	0.0	0.0	0.0398036	0.187852	0.158235	-0.00308886	0.000855328	-0.000517178
3786.2209841596336	3467.115784342605	4433.965996614142	1.009978	28.402954	0.052840600000000015	-0.0543174139	-0.0441742764	-0.023144161200000003	0.0430212189	-0.0242831908	-0.0646459531	0.0397649756	-0.0544236119	-0.0109116718	0.036210461299999996	-0.0226581987	-0.047486472099999996	0.05673967	0.053222136600000004	0.047520214299999995	0.0398679263	0.0305793442	0.0200356983	0.0086697299	-0.003052069	-0.014648602299999999	-0.025643915	0.0	0.0	0.0	0.0	0.0396116	0.15183	0.163651	-0.00299665	0.000788005	-0.000581857
3810.696645231457	3469.946619235359	4435.818626150912	1.210416	34.039764	0.1756121	0.0338540139	0.0198268925	0.0268725697	0.0250559545	0.0503424488	-0.0875441614	-0.046003773	0.031924769	-0.0052333705	0.034988402200000004	0.0362703603	0.0071020447	0.0566773396	0.0529780656	0.046990412300000006	0.0389730155	0.029272185299999996	0.0183069476	0.0065509442000000005	-0.0054880263	-0.0172899423	-0.028345022	0.0	0.0	0.0	0.0	0.02938	0.0779983	0.24047	-0.00297926	0.00052918	-0.000600238
3800.285880800444	3465.224671849362	4432.519324036624	1.10056	30.950333	0.16291079999999997	-0.0091432596	0.032787993700000004	-0.03859318	-0.0505944812	-0.0009094313	-0.0742781043	-0.0078512266	-0.0227429238	0.0315317402	-0.0549142001	0.0334697148	0.0204417714	0.0566134344	0.0527281067	0.04644886	0.0380607796	0.027944694500000002	0.0165598868	0.0044232406	-0.0079142261	-0.0198923774	-0.030967391099999998	0.0	0.0	0.0	0.0	0.039532	0.162795	0.2006	-0.00333729	0.000705519	-0.000572765
3788.2027940779967	3473.6755512401282	4433.326698573221	1.25525	35.300579	0.17344110000000001	-0.0753703889	-0.0303702342	-0.0292610781	0.0176984382	-0.0239095119	-0.031571253	0.0384371623	-0.0765917312	-0.0196625955	-0.0017622902	-0.0263573906	0.0229155571	0.0565479562	0.0524722876	0.0458956927	0.0371316242	0.0265977938	0.0147962634	0.0022895156	-0.0103263547	-0.022450051800000002	-0.033503737900000004	0.0	0.0	0.0	0.0	0.0397177	0.181516	0.115305	-0.00208712	0.0008150749999999998	-0.000547703
3803.3506251365534	3476.5647246039916	4435.458919630385	1.168951	32.873665	0.19807975	-0.027626865299999998	0.0319270156	0.0534309128	0.040825599	-0.1016943181	-0.0220441638	-0.0051120355	-0.10587081289999999	-0.09524580789999999	0.013574151299999998	0.041760856299999996	0.017654837	0.0564809069	0.0522106369	0.0453310489	0.0361859623	0.0252324189	0.013017841100000002	0.000152674	-0.0127201234	-0.0249572102	-0.0359470168	0.0	0.0	0.0	0.0	0.0219336	0.0985448	0.0713737	-0.00172373	0.000193055	-0.000630156
3817.637517887472	3478.204193313742	4448.058941327352	1.269723	35.707615	0.124076035	0.0054078806000000005	0.0298938859	0.0325088817	0.0120203982	-0.0303618233	-0.011952021699999999	-0.0392725341	-0.0457127476	-0.068996015	-0.0127688244	0.0309651159	-0.032306476699999996	0.0564122883	0.051943183600000005	0.0447550697	0.0352242143	0.023849517999999997	0.011226398899999998	-0.0019843754999999998	-0.0150912761	-0.0274082113	-0.0382904408	0.0	0.0	0.0	0.0	0.0248378	0.0558254	0.130174	-0.0014897999999999997	7.233429999999998e-05	-0.000591764
3834.553512567092	3478.1177893078807	4447.88158244516	1.129	31.750134	0.06407413499999998	0.058569143899999995	0.0781922221	-0.0013525132000000001	-0.0069441318	-0.005538305	-0.0073709229	-0.0820017948	-0.025558240899999998	-0.0117228851	-0.0549272418	0.0152913106	0.0082077947	0.0563421022	0.0516699574	0.044167899100000005	0.0342468077	0.022450051800000002	0.0094237283	-0.0041187237	-0.0174355972	-0.029797539900000003	-0.040527500099999995	0.0	0.0	0.0	0.0	0.0294431	0.0478338	0.172377	-0.00143208	0.000150054	-0.000641809
3818.3585060717305	3472.1294240841553	4447.679536065995	1.449879	40.774017	0.32099020000000006	-0.0125838387	0.0049444525	-0.06202990480000001	-0.0030027336	-0.0829537393	0.009638765300000001	0.0180592759	-0.0915914793	0.0055073119	-0.0530872035	-0.040722870099999996	0.058353186200000004	0.056270350700000006	0.0513909887	0.043569684000000004	0.033254177	0.0210349922	0.0076116324	-0.006247465	-0.0197489184	-0.0321198196	-0.0426519808	0.0	0.0	0.0	0.0	0.0373079	0.251647	0.113221	-0.00212983	0.00038831	-0.000708927
