onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.715	2	Con	MC	0.684	1
35.514	2	InCon	PC50	0.709	1
41.514	2	InCon	PC50	0.924	0
47.513	2	InCon	PC50	0.693	1
51.112	2	Con	MC	0.586	1
54.712	2	InCon	MC	0.6045	1
58.311	2	Con	MC	0.567	1
63.111	2	Con	MC	0.655	1
66.71	2	InCon	PC50	0.693	1
72.71	2	Con	PC50	0.759	0
77.509	2	Con	PC50	0.5955	1
82.308	2	InCon	PC50	0.693	1
88.308	2	Con	MC	0.6675	1
91.907	2	Con	MC	0.6385	1
96.707	2	InCon	MC	0.7285	1
102.706	2	Con	MC	0.669	1
106.305	2	InCon	PC50	0.608	1
112.305	2	Con	PC50	1.009	1
118.32	2	Con	MC	0.5735	1
121.92	2	InCon	MC	0.8495	1
126.719	2	Con	MC	0.657	1
131.519	2	Con	MC	0.566	1
135.118	2	Con	PC50	0.589	1
139.918	2	Con	MC	0.6425	1
145.917	2	InCon	MC	0.9855	1
150.716	2	InCon	MC	0.6065	1
155.516	2	Con	MC	0.6005	1
161.515	2	Con	MC	0.7015	1
167.514	2	Con	PC50	0.6765	1
172.314	2	Con	MC	0.6075	1
175.913	2	Con	MC	0.7235	1
179.513	2	Con	MC	0.5725	1
183.112	2	Con	MC	0.565	1
187.911	2	InCon	MC	0.878	1
193.911	2	Con	MC	0.651	1
197.51	2	Con	PC50	0.578	1
233.506	2	Con	PC50	0.6755	1
238.305	2	Con	PC50	0.5985	1
241.905	2	Con	MC	0.585	1
245.521	2	Con	MC	0.597	1
249.12	2	Con	PC50	0.621	1
253.92	2	Con	PC50	0.95	1
258.719	2	Con	MC	0.576	1
264.718	2	InCon	MC	0.9315	1
269.518	2	Con	MC	0.65	1
275.517	2	InCon	MC	0.9865	1
279.116	2	Con	MC	0.653	1
285.116	2	InCon	PC50	0.646	1
291.115	2	InCon	PC50	1.1885	1
297.114	2	InCon	MC	0.6225	1
300.714	2	Con	MC	0.621	1
305.513	2	Con	MC	0.705	1
311.512	2	Con	MC	0.65	1
315.112	2	Con	MC	0.584	1
319.911	2	InCon	MC	0.849	1
323.511	2	InCon	PC50	0.5925	1
329.51	2	InCon	PC50	0.6605	1
334.309	2	InCon	MC	0.8105	1
340.309	2	Con	PC50	0.951	1
345.108	2	Con	MC	0.533	1
348.708	2	Con	MC	0.53	1
354.707	2	Con	MC	0.635	1
358.306	2	Con	MC	0.581	1
363.106	2	Con	MC	0.61	1
366.705	2	InCon	PC50	0.629	1
370.305	2	Con	MC	0.533	1
373.921	2	Con	MC	0.577	1
379.92	2	InCon	MC	0.6535	1
384.72	2	Con	MC	0.538	1
389.519	2	Con	MC	0.575	1
395.518	2	Con	PC50	0.7115	1
401.517	2	InCon	PC50	0.6735	1
436.313	2	InCon	PC50	1.189	1
441.112	2	Con	MC	0.6165	1
447.112	2	Con	MC	0.656	1
450.711	2	InCon	MC	0.639	1
456.71	2	InCon	MC	0.654	1
461.51	2	Con	PC50	0.5895	1
465.109	2	Con	MC	0.5485	1
469.909	2	Con	MC	0.594	1
475.908	2	InCon	MC	0.94	1
479.507	2	InCon	PC50	0.7735	1
484.307	2	InCon	PC50	0.7225	1
490.306	2	Con	PC50	0.8435	1
493.906	2	Con	PC50	0.666	1
499.905	2	Con	MC	0.711	1
503.521	2	InCon	MC	1.41	1
507.121	2	Con	MC	0.6535	1
511.92	2	Con	MC	0.7065	1
517.919	2	Con	MC	0.722	1
521.519	2	Con	MC	0.648	1
527.518	2	Con	MC	0.718	1
532.317	2	InCon	PC50	0.796	1
537.117	2	InCon	PC50	0.7925	1
540.716	2	Con	MC	0.7325	1
545.516	2	InCon	MC	0.724	1
551.515	2	Con	PC50	0.7175	1
557.514	2	Con	MC	0.643	1
561.114	2	Con	MC	0.6335	1
567.113	2	InCon	MC	0.836	1
573.112	2	Con	PC50	0.6705	1
579.111	2	Con	MC	0.625	1
582.711	2	Con	MC	0.498	1
586.31	2	Con	MC	0.63	1
591.11	2	Con	MC	0.723	1
595.909	2	InCon	PC50	0.649	1
600.709	2	Con	PC50	0.744	1
604.308	2	Con	MC	0.7385	1
