onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.72	2	Con	MC	0.528	1
35.52	2	Con	MC	0.5225	1
41.519	2	Con	PC50	0.5365	1
46.318	2	Con	MC	0.526	1
52.317	2	InCon	PC50	0.759	1
57.117	2	InCon	PC50	0.717	0
60.716	2	Con	PC50	0.665	1
64.316	2	InCon	MC	0.848	1
67.915	2	InCon	PC50	0.7435	1
72.715	2	InCon	MC	0.625	1
76.314	2	Con	MC	0.599	1
82.314	2	InCon	MC	1.0045	1
88.313	2	Con	MC	0.7505	1
91.912	2	InCon	MC	0.655	1
95.512	2	Con	MC	0.6995	1
101.511	2	Con	MC	0.7925	1
105.111	2	Con	MC	1.043	0
109.91	2	Con	MC	0.592	1
113.51	2	Con	MC	0.6345	1
119.509	2	Con	PC50	0.9765	0
124.308	2	InCon	MC	0.75	1
130.307	2	Con	MC	0.832	1
135.107	2	Con	PC50	0.5955	1
141.106	2	Con	MC	0.663	1
145.922	2	Con	PC50	0.7535	1
150.722	2	Con	MC	0.5975	1
154.321	2	Con	PC50	0.611	1
157.921	2	InCon	PC50	0.765	1
162.72	2	InCon	PC50	0.79	0
168.719	2	Con	MC	0.746	1
172.319	2	InCon	PC50	1.1375	0
178.318	2	Con	MC	0.884	1
181.918	2	Con	MC	0.7405	1
187.917	2	Con	MC	0.684	1
192.716	2	Con	MC	0.6295	1
197.516	2	InCon	MC	0.9755	1
233.511	2	Con	MC	0.5395	1
239.51	2	Con	MC	0.5165	1
244.31	2	InCon	MC	0.596	1
250.309	2	Con	MC	0.5525	1
255.108	2	Con	PC50	0.543	1
261.107	2	Con	MC	0.5975	1
264.707	2	Con	MC	0.8675	1
268.306	2	Con	MC	0.6015	1
273.106	2	Con	MC	0.5615	1
276.722	2	InCon	PC50	1.0295	0
282.721	2	Con	MC	0.622	1
286.321	2	Con	PC50	0.871	0
291.12	2	Con	MC	0.573	1
294.72	2	InCon	PC50	0.676	1
299.519	2	InCon	PC50	0.7345	1
303.119	2	InCon	PC50	0.7405	0
306.718	2	Con	MC	0.5625	1
310.318	2	Con	MC	0.6135	1
316.317	2	InCon	MC	0.7735	1
321.116	2	Con	MC	0.6705	1
325.916	2	Con	PC50	0.583	1
331.915	2	Con	PC50	0.597	1
336.714	2	Con	MC	0.4995	1
342.714	2	InCon	PC50	0.681	1
348.713	2	Con	MC	0.7935	1
354.712	2	InCon	MC	0.9765	1
358.312	2	Con	MC	0.63	1
363.111	2	Con	MC	0.5845	1
369.11	2	Con	PC50	0.6475	1
372.71	2	Con	MC	0.662	1
378.709	2	InCon	MC	0.6805	unintelligible
382.308	2	InCon	MC	0.713	1
387.108	2	Con	PC50	0.6045	1
391.907	2	Con	MC	0.654	1
395.507	2	InCon	MC	0.708	0
400.306	2	InCon	PC50	0.6985	1
436.318	2	Con	PC50	0.578	1
442.317	2	Con	MC	0.636	1
447.117	2	InCon	MC	0.6145	1
450.716	2	InCon	PC50	0.9435	0
455.516	2	Con	MC	0.728	1
460.315	2	Con	PC50	0.631	1
463.915	2	Con	MC	0.6845	1
468.714	2	InCon	MC	0.8375	1
474.713	2	InCon	PC50	0.7075	1
480.713	2	InCon	PC50	0.5775	1
484.312	2	Con	PC50	0.641	1
490.311	2	Con	MC	0.655	1
493.911	2	Con	PC50	1.1155	1
499.91	2	InCon	PC50	1.4765	0
504.709	2	Con	MC	0.5585	1
509.509	2	Con	MC	0.63	1
514.308	2	Con	MC	0.8425	1
520.307	2	InCon	PC50	0.6575	1
526.307	2	InCon	PC50	0.775	1
529.906	2	Con	PC50	0.727	0
534.706	2	Con	MC	0.7025	1
540.721	2	Con	MC	0.6385	1
544.321	2	InCon	MC	1.06	1
547.921	2	InCon	MC	0.7535	1
551.52	2	Con	MC	0.63	1
557.519	2	Con	MC	0.7595	1
563.519	2	Con	MC	0.684	1
568.318	2	Con	PC50	0.7065	1
571.917	2	Con	MC	0.6355	1
576.717	2	InCon	MC	0.744	1
581.516	2	Con	MC	0.636	1
587.515	2	Con	MC	0.5815	1
593.515	2	Con	MC	0.4755	1
597.114	2	InCon	MC	0.79	1
600.714	2	Con	MC	0.562	1
604.313	2	Con	MC	0.5425	1
