onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.111	8.5	Congruent	AttendNumber	n/a	1.082	2	1
41.909	8.5	Congruent	AttendLetter	switch	0.952	1	1
53.907	8.5	Congruent	AttendNumber	switch	1.555	2	1
65.922	8.5	Congruent	AttendNumber	repeat	1.155	1	1
79.12	8.5	Incongruent	AttendLetter	switch	1.616	1	0
91.118	8.5	Incongruent	AttendLetter	repeat	1.16	1	1
104.316	8.5	Congruent	AttendLetter	repeat	1.263	1	1
117.514	8.5	Incongruent	AttendLetter	repeat	1.535	2	1
128.312	8.5	Incongruent	AttendNumber	switch	1.374	2	1
139.11	8.5	Incongruent	AttendNumber	repeat	1.982	1	1
149.908	8.5	Congruent	AttendLetter	switch	1.491	2	1
163.106	8.5	Congruent	AttendLetter	repeat	1.472	2	1
176.321	8.5	Congruent	AttendNumber	switch	1.506	1	1
187.119	8.5	Congruent	AttendNumber	repeat	1.552	1	1
199.117	8.5	Congruent	AttendLetter	switch	1.071	1	1
212.315	8.5	Congruent	AttendNumber	switch	1.127	2	1
224.313	8.5	Congruent	AttendLetter	switch	1.295	2	1
235.112	8.5	Incongruent	AttendNumber	switch	1.07	2	1
277.122	8.5	Congruent	AttendNumber	n/a	1.102	1	1
287.92	8.5	Congruent	AttendLetter	switch	1.054	1	1
301.118	8.5	Incongruent	AttendNumber	switch	0.961	1	1
314.316	8.5	Congruent	AttendLetter	switch	1.454	1	1
325.114	8.5	Incongruent	AttendLetter	repeat	1.517	2	1
337.112	8.5	Incongruent	AttendNumber	switch	1.35	1	1
350.31	8.5	Incongruent	AttendNumber	repeat	1.48	1	1
362.308	8.5	Congruent	AttendLetter	switch	1.469	2	1
374.306	8.5	Congruent	AttendLetter	repeat	1.097	2	1
385.121	8.5	Congruent	AttendLetter	repeat	1.396	2	1
397.119	8.5	Congruent	AttendLetter	repeat	1.047	2	1
407.917	8.5	Congruent	AttendNumber	switch	1.353	1	1
419.916	8.5	Congruent	AttendNumber	repeat	1.664	1	1
433.113	8.5	Incongruent	AttendNumber	repeat	2.239	2	1
443.912	8.5	Incongruent	AttendLetter	switch	1.583	1	1
457.11	8.5	Congruent	AttendLetter	repeat	1.415	1	1
467.908	8.5	Congruent	AttendNumber	switch	1.182	2	1
479.906	8.5	Congruent	AttendNumber	repeat	1.157	1	1
523.116	8.5	Congruent	AttendNumber	n/a	1.255	1	1
533.914	8.5	Incongruent	AttendLetter	switch	0.889	1	1
544.712	8.5	Incongruent	AttendNumber	switch	1.435	2	1
556.711	8.5	Congruent	AttendLetter	switch	1.448	2	1
569.908	8.5	Congruent	AttendLetter	repeat	1.499	2	1
583.106	8.5	Congruent	AttendNumber	switch	1.041	1	1
596.321	8.5	Congruent	AttendNumber	repeat	1.261	1	1
608.319	8.5	Incongruent	AttendNumber	repeat	0.906	1	1
619.117	8.5	Congruent	AttendNumber	repeat	1.338	2	1
631.115	8.5	Congruent	AttendLetter	switch	1.172	1	1
643.114	8.5	Congruent	AttendLetter	repeat	1.232	2	1
656.311	8.5	Incongruent	AttendLetter	repeat	1.656	2	1
669.509	8.5	Congruent	AttendNumber	switch	1.449	2	1
681.507	8.5	Incongruent	AttendLetter	switch	1.437	1	1
692.306	8.5	Incongruent	AttendLetter	repeat	1.524	2	1
704.321	8.5	Congruent	AttendNumber	switch	1.41	2	1
715.119	8.5	Congruent	AttendNumber	repeat	1.334	2	1
725.917	8.5	Incongruent	AttendLetter	switch	0.98	2	1
