csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3886.7359123941133	3173.352459029206	4344.313727409461	n/a	n/a	n/a	-0.0349454301	0.044492513600000005	-0.026980211299999998	0.0402006421	-0.015159911699999999	0.0034909544	0.021159707799999997	-0.064827154	0.060476673499999994	-0.1091635728	0.0164914797	-0.054264787599999996	0.05546985769999999	0.0554693717	0.055468561900000005	0.055467428099999994	0.0554659704	0.0554641887	0.055462083200000005	0.0554596537	0.0554569004	0.0554538232	0.0554504221	0.0	0.101633	0.12597100000000003	0.000370939	-0.0	0.0
3815.3151635485997	3170.3362391607684	4324.8322006210465	1.086096	32.771828	0.2262439728348	-0.0380717083	0.0314453278	0.0288794792	0.0243760498	-0.0037250495	0.0145243235	-0.0035807786	-0.0343683332	0.0649221619	-0.0001713645	0.0285895654	-0.0210353953	0.055468561900000005	0.0554641887	0.0554569004	0.0554466972	0.05543357980000001	0.0554175488	0.0553986051	0.0553767496	0.05535198349999999	0.055324308200000005	0.055293725	2.28348e-08	0.1954	0.18821	-0.00103382	-0.0	0.0
3784.028847755872	3173.3919289017003	4314.321828662332	0.99885	30.139269	0.05534032283479996	-0.0132460152	-0.0087559949	0.0334750226	0.015053294699999999	0.0006289656	0.00232811	0.0127682725	0.011677486599999998	0.0312787613	0.0354298556	0.026626702599999996	-0.005254386999999999	0.0554659704	0.0554538232	0.05543357980000001	0.0554052432	0.055368817599999995	0.055324308200000005	0.0552717215	0.0552110653	0.0551423484	0.055065580700000005	0.054980773600000005	0.0	0.187731	0.16677	-0.000509194	-0.0	0.0
3761.5176775267405	3173.3436029082304	4310.1441040337795	1.100439	33.204617	0.15068195	-0.0050764284	-0.0342020052	0.0183720892	-0.0029274153	-0.025110503500000003	-0.0399790146	0.0300338904	0.0155721611	-0.044283082800000005	0.0195987664	0.0047198937	-0.011817945900000001	0.055462083200000005	0.055438275999999995	0.0553986051	0.0553430816	0.0552717215	0.055184545300000006	0.0550815778	0.054962848499999994	0.054828391399999996	0.054678245099999995	0.05451245230000001	0.0	0.0857283	0.181893	0.000161931	-0.0	0.0
3761.578447398547	3175.138006086568	4307.996637790079	1.01266	30.55596	0.18944395133784	0.0001969723	-0.063141499	0.004906231699999999	-0.0105067578	-0.0041257868	-0.0026217227	0.0162980889	0.0428457576	-0.0215796008	0.0031464509	0.0371845233	-0.0516341453	0.0554569004	0.0554175488	0.05535198349999999	0.0552602356	0.0551423484	0.054998377599999995	0.054828391399999996	0.0546324703	0.0544107068	0.0541632058	0.053890084500000004	-1.33784e-09	0.194734	0.209962	-0.000885454	-0.0	0.0
3756.5404096995367	3173.3238133045697	4299.255007837486	0.896671	27.056124	0.11094494666215998	0.0211558625	-0.061545490700000004	-0.023196452599999997	0.006943652099999999	-0.0010305859	-0.010771122900000001	0.0362886163	0.0376591721	-0.0156444628	-0.026257149599999998	0.0324051818	-0.0514241645	0.0554504221	0.055391643399999996	0.055293725	0.055156736100000006	0.054980773600000005	0.0547659617	0.05451245230000001	0.0542204244	0.053890084500000004	0.0535216659	0.0531154289	-0.000144908	0.154786	0.172524	-0.000333683	-7.01656e-05	-4.63442e-05
3748.391863719636	3169.382730135769	4288.842993046314	0.914748	27.601585	0.12813925299999998	0.0397288687	-0.0558661637	0.0028820423999999997	-0.0018151113	-0.0129828257	-0.010895201	0.021484541	0.043141009699999996	-0.04058656	-0.0163636432	0.0086308012	0.010252669	0.0554426485	0.0553605622	0.0552238417	0.0550326219	0.054787091600000004	0.0544874931	0.054134121900000005	0.053727327000000005	0.0532675096	0.0527551236	0.052190674699999995	0.00233149	0.104602	0.206809	0.000379424	4.7134999999999994e-24	-8.69487e-05
3743.894414703087	3168.110510090489	4279.11439399627	0.98282	29.655561	0.06998013000000003	0.0370162225	-0.023834249300000002	0.011407331100000001	0.006765006600000001	-0.024493092200000004	7.43117e-05	0.011160793600000002	0.0518326983	-0.014255066499999998	0.019184873300000002	-0.0159799844	0.0034195969	0.05543357980000001	0.055324308200000005	0.0551423484	0.0548879394	0.054561415499999995	0.0541632058	0.0536938334	0.0531539149	0.052544159900000005	0.0518653693	0.0511184351	0.00270425	0.158671	0.214321	0.000476088	2.54396e-05	-4.85249e-05
3737.1099609440525	3162.927929962755	4269.982909367416	0.909317	27.437706	0.10146612499999996	0.0507560739	0.0047921964000000004	0.025536404	0.0046675711	-0.008775916600000001	-0.0187797268	-0.0058718987	0.0393571425	0.0180123498	0.029062290499999997	-0.0336606186	0.0328539767	0.055423216100000006	0.0552828847	0.0550492621	0.0547227426	0.0543038771	0.0537933726	0.0531920905	0.0525010456	0.0517214039	0.0508544811	0.049901740099999994	0.0118667	0.179133	0.226188	-0.000108827	0.000189599	-0.000498944
3738.453597164765	3162.8897721081826	4269.143297321574	0.874665	26.39212	0.12828110000000004	0.057747390700000005	0.014626123700000002	0.0288746442	-0.0111582703	-0.0211736584	-0.016641024	-0.014919626200000001	0.0522161728	0.0352985227	0.025453143799999998	-0.0266738279	-0.009265958000000001	0.055411557800000004	0.0552362956	0.0549446024	0.054537093200000004	0.0540146268	0.0533783045	0.052629467699999995	0.0517696948	0.050800798	0.04972481980000001	0.0485440281	0.0117242	0.257011	0.232068	-0.000929471	0.000142202	-0.000518515
