csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3151.218209455228	3022.9757867084186	4016.960624099733	1.249367	44.393295	0.40932295	-0.0090962314	0.0130933566	-0.0232933071	-0.0731013418	0.0395446618	-0.0687284704	-0.006512516899999999	0.045563787300000005	0.0197934374	0.046519075199999996	0.0789151087	-0.0481584566	0.0578944466	0.057792492599999995	0.0576227021	0.057385274400000005	0.0570804884	0.0567087017	0.056270350700000006	0.05576595	0.0551960917	0.0545614445	0.0	0.0	0.0	0.0	0.0623476	0.260077	-0.0531402	0.0224793	-0.00150235	0.00039899
3150.9191120429027	3019.724614916816	4030.657688061538	1.333863	47.395657	0.4925219450000001	-0.0178455331	0.046795207699999994	0.0107608919	-0.0895582601	-0.0049129001	-0.0346662816	-0.0007865875	-0.0215832314	-0.0407640666	0.0253656855	0.032161467400000004	-0.0743647757	0.0578831825	0.057747466799999994	0.0575215097	0.0572056642	0.056800423899999994	0.056306422	0.0557244307	0.0550553592	0.0543002532	0.053460292699999995	0.0	0.0	0.0	0.0	0.0770691	0.637511	-0.113851	0.0223032	-0.0013102700000000003	-2.59429e-05
3164.148203426831	3029.5504996014893	4044.377552388755	0.974799	34.637169	0.30841774500000013	-0.0184282362	-0.0284220541	0.021291694500000003	-0.061166081799999994	0.024031366600000003	-0.0175554788	0.0035127897	0.0473937788	-0.007639089399999999	0.0146282551	0.0143139638	-0.0695945312	0.057870310099999996	0.05769602309999999	0.0574059336	0.0570006237	0.0564809069	0.055847826399999995	0.0551026529	0.0542468819	0.0532822312	0.0522106369	0.0	0.0	0.0	0.0	0.079987	0.467676	-0.0347988	0.022865	-0.00116475	0.00039899
3174.8712949466358	3032.3546158176314	4065.443965225393	1.046942	37.200615	0.34684059999999983	-0.020818216100000002	0.0477993461	0.0366513014	-0.0600792271	0.040719225	0.037471106000000004	-0.0120560608	-0.0307688531	0.0012140079	0.0323770387	0.0213440633	-0.0783244301	0.0578558298	0.0576381672	0.057276002699999995	0.0567702441	0.0561221594	0.0553333735	0.054405863799999996	0.053341955700000006	0.052144316399999995	0.0508159485	0.0	0.0	0.0	0.0	0.08715639999999998	0.627149	-0.14735799999999996	0.0239524	-0.0009897	0.00048932
3180.1487596743186	3035.0455090812416	4069.3816317516016	0.760426	27.019953	0.10027384999999996	-0.017315763	-0.011678918200000001	0.0443334354	-0.044885836500000005	0.0313738484	0.0261821576	-0.0014456332	0.0074409888	-0.0006828557	0.0214586592	-0.0337200582	-0.06848649230000001	0.057839741900000005	0.0575739055	0.0571317494	0.0565146278	0.0557244307	0.0547635779	0.053635012	0.0523421894	0.0508890693	0.0492801018	0.0	0.0	0.0	0.0	0.0976179	0.634216	-0.0771137	0.0238371	-0.00100878	0.000604961
3187.480112211958	3037.8675230836943	4074.9139187059477	0.838163	29.782152	0.28784294999999993	-0.0211853246	0.0309101767	0.0391664629	-0.0337927959	0.0468080892	0.0652070988	-0.0070558309	-0.047614412300000006	0.0241838864	0.010009160999999999	-0.0036553121	-0.0678276024	0.057822047	0.057503245099999996	0.0569732099	0.056233888600000004	0.055287996799999996	0.05413900940000001	0.0527911469	0.051249360599999995	0.0495193143	0.0476073629	0.0	0.0	0.0	0.0	0.0986486	0.712108	-0.205928	0.0249636	-0.00102181	0.00106755
3187.507582961416	3033.200091679665	4068.9738406007123	0.796375	28.297308	0.21999834999999993	-0.0104860829	0.0029505024	0.0299641921	-0.050056602900000004	0.06391432650000001	0.0404685494	0.0019065744	-0.006098501	0.0126312046	0.008314595	-0.0022245642999999997	-0.049952711799999994	0.0578027456	0.0574261939	0.056800423899999994	0.055928151100000004	0.0548131611	0.053460292699999995	0.0518754171	0.0500654124	0.048038133499999996	0.045802378600000006	0.0	0.0	0.0	0.0	0.111141	0.600107	-0.146571	0.0249125	-0.000516021	0.00123362
3197.1577748364953	3034.7579772533336	4064.915290085861	0.805712	28.629076	0.2629061999999999	-0.0159793209	0.0525217403	0.023752996499999998	-0.031964183199999996	0.0433954221	0.0849055024	-0.0062981525	-0.057680858499999994	0.023624895299999997	0.0205806617	0.002095351	-0.0421140433	0.057781838099999996	0.0573427605	0.0566134344	0.0555975513	0.0543002532	0.0527281067	0.0508890693	0.0487924496	0.04644886	0.0438701628	0.0	0.0	0.0	0.0	0.13026	0.731551	-0.205217	0.0253509	-0.000907468	0.000989523
3184.233942528322	3028.4828577398143	4053.647458218781	0.863136	30.6695	0.2958883500000001	0.0014436081	-0.0009882858999999999	0.0115362248	-0.0178640462	0.0059157525	0.0273635536	-0.0048077601	-0.0014602935999999999	0.0032511338	-0.0017041920000000002	-0.0040799914	-0.0179752541	0.057759325099999995	0.0572529541	0.0564122883	0.0552422361	0.0537496295	0.051943183600000005	0.049833446100000005	0.0474327356	0.0447550697	0.0418160829	0.0	0.0	0.0	0.0	0.133989	0.581441	-0.118472	0.0263024	-0.000997928	0.00105365
3182.9741390928907	3028.3727474457714	4047.9849606305934	0.877951	31.195923	0.16582094999999997	0.0031577489	0.0674127561	0.0157657961	0.0379751671	0.016673486799999998	-0.0146877713	-0.0189126258	-0.0446921177	0.0120761447	0.031263338599999996	0.029155411099999997	0.036820655099999995	0.0577352074	0.057156784800000006	0.0561970358	0.0548623635	0.053161672400000005	0.051106308600000004	0.0487099847	0.045988688	0.0429605739	0.0396458447	0.0	0.0	0.0	0.0	0.135269	0.653183	-0.143619	0.0256779	-0.000329327	0.000993712
3175.504149128079	3030.0189547040613	4039.8523961052033	0.971795	34.530441	0.311603	0.013407551699999999	0.0030500863	0.0072486193	0.0219628252	0.00010500059999999999	-0.05313286230000001	-0.0075604973999999995	0.021021021600000002	0.0053059996	-0.0067031858	0.0135628928	0.0333888366	0.0577094854	0.057054263099999995	0.055967730800000004	0.0544581024	0.052536790199999996	0.050218318600000006	0.047520214299999995	0.0444628742	0.0410694106	0.0373654768	0.0	0.0	0.0	0.0	0.130639	0.485555	-0.0902952	0.0268256	-0.000813665	0.000905326
3171.671851210677	3033.060022047667	4044.64051386809	1.060487	37.681892	0.32506189999999996	-0.0106372632	0.1037540453	0.0014545617999999999	0.0309779298	0.0578897621	-0.0414789075	-0.007340338	-0.0450556666	0.0350179365	0.0611248768	0.0780338364	0.0258771183	0.0576821601	0.0569454005	0.0557244307	0.0540296325	0.0518754171	0.0492801018	0.046265754699999995	0.042858007000000004	0.039085835	0.0349813138	0.0	0.0	0.0	0.0	0.145181	0.604985	-0.244546	0.0267006	-0.000279995	0.000827214
3170.222576624777	3021.480932469149	4044.3390560452935	0.972762	34.564808	0.1901642	-0.0071793055	0.027623130899999997	0.0013275008	-0.0328639373	-0.0396250377	0.0112829045	0.0030654411	-0.0157452795	-0.0163474231	-0.0226062929	-0.012477972700000001	-0.0482481381	0.057653232	0.0568302091	0.0554671962	0.0535771443	0.051178012300000006	0.04829259650000001	0.044948313399999995	0.0411769398	0.0370143106	0.0324999784	0.0	0.0	0.0	0.0	0.147054	0.657142	-0.17866	0.0277885	-0.000597059	0.000827214
3179.155704918205	3032.316485751144	4050.109739982726	1.034449	36.756702	0.28792735	-0.0124003574	0.047093002	0.0012202464999999999	0.025841832999999998	0.0635638097	-0.0018053491	-0.0043707793	0.009637449499999999	0.0601187486	0.0434101434	0.0222161769	-0.0160797491	0.0576227021	0.0567087017	0.0551960917	0.0531008388	0.0504450604	0.0472567905	0.043569684000000004	0.0394226615	0.0348594986	0.0299283633	0.0	0.0	0.0	0.0	0.145244	0.503351	-0.145385	0.0266745	-0.000229228	0.000328018
3174.60172217158	3025.711813520117	4052.972613215276	1.313447	46.670216	0.4903869	-0.0161382822	0.0586568399	0.0072714432999999995	-0.0344046326	-0.0616927829	0.0633109011	0.0129221579	-0.0671748672	-0.0146767323	-0.020048879	-0.0385767791	-0.0713723099	0.0575905711	0.0565808918	0.0549111849	0.052600927900000004	0.0496770703	0.0461737196	0.042131743099999994	0.0375982912	0.0326262476	0.027273612200000002	0.0	0.0	0.0	0.0	0.146822	0.864542	-0.22046	0.0274161	-0.000486007	0.000380497
3184.704026100825	3031.484627769999	4056.5517543374212	1.321607	46.960163	0.5767131500000001	0.012575644399999999	-0.0573507759	0.0035441394	0.0215227694	0.0188633502	0.012474940700000001	-0.0019466987	0.0451003922	0.0450556555	-0.0185752376	-0.026684255499999997	0.0100019464	0.05755684	0.0564467936	0.0546125472	0.0520776337	0.0488745756	0.0450444673	0.0406364483	0.0357070725	0.030319582799999998	0.0245430994	0.0	0.0	0.0	0.0	0.159364	0.560891	-0.0413393	0.0286694	-0.000327474	0.000164341
3173.8212448037957	3022.84272055802	4052.5352694540056	1.075654	38.220806	0.40393604499999997	0.0095817201	-0.0343175663	-0.008351863900000001	0.0216195363	-0.0328643352	0.0673330351	0.003925294	-0.0280413839	-0.007054284599999999	-0.057926081799999994	-0.0518801679	0.0020227474	0.0575215097	0.056306422	0.0543002532	0.051531189000000005	0.048038133499999996	0.0438701628	0.039085835	0.033752367900000003	0.027944694500000002	0.02174441	0.0	0.0	0.0	0.0	0.156518	0.8398919999999999	-0.0861895	0.0298586	-0.000497954	-2.07559e-05
3170.9758399790776	3023.1543754892164	4050.7347517089397	0.998066	35.463909	0.35978455499999984	0.0335585121	-0.0945858246	-0.0191773449	-0.010816295900000002	-0.008401875999999999	0.0370374372	-0.0029509493	0.049951235	-0.0005477757	-0.0621026453	-0.0545209226	0.0084284524	0.0574845811	0.056159792699999996	0.053974380999999995	0.0509618365	0.04716832519999999	0.0426519808	0.0374820142	0.0317376529	0.0255069265	0.0188853181	0.0	0.0	0.0	0.0	0.148681	0.628559	0.0424053	0.0298431	-0.000410731	-0.000158428
3174.2623172109843	3029.470737727713	4051.8517131997774	0.820465	29.153286	0.2270976	0.0144975402	-0.0430452904	-0.014894828300000001	0.0324344866	-0.0087064747	0.0761719949	-0.0024617582999999998	-0.0007997497	0.024352087400000003	-0.0330383201	-0.0197081014	0.0219205454	0.0574460554	0.0560069218	0.053635012	0.050369829500000005	0.046265754699999995	0.0413911395	0.0358271691	0.0296665094	0.0230117642	0.015973765900000002	0.0	0.0	0.0	0.0	0.156558	0.718387	-0.0587896	0.0298758	-0.000763868	-0.000336545
3167.3954000543717	3022.3497532698493	4048.5699238517177	0.736545	26.171394	0.12290579999999993	0.025183442400000002	-0.0502928251	-0.0124432698	0.014051433600000001	-0.06556978150000001	0.0519078324	0.0037414362	-0.0060240395999999995	-0.021252778700000002	-0.0669394019	-0.0360196371	0.0101599407	0.0574059336	0.055847826399999995	0.0532822312	0.049755430999999996	0.0453310489	0.0400889001	0.0341235524	0.02754262	0.020464822	0.013017841100000002	0.0	0.0	0.0	0.0	0.148477	0.777552	-0.0291312	0.0301157	-0.000485571	-0.000338376
3173.873362206974	3027.556452757071	4045.167647102569	1.065286	37.852402	0.39200155000000003	0.0396837627	-0.08710590189999999	-0.030054279500000003	0.059635318799999996	0.0065962266	0.0221793392	-0.0052260989	0.0685386457	0.0387970826	-0.0465429412	-0.0087583991	0.046021833899999996	0.0573642167	0.0556825242	0.0529161268	0.0491189143	0.0443648571	0.038746565	0.0323734834	0.025369760800000002	0.017871831	0.010025755	0.0	0.0	0.0	0.0	0.148424	0.497649	0.0402095	0.0306091	-0.000379783	-0.000593285
3171.9979059005077	3028.2404594599952	4040.5048954514373	1.200018	42.639793	0.4524678999999999	0.0275576575	-0.0051729963	-0.013301243700000001	0.08418199330000001	-0.024386314300000003	0.0097193948	-0.0074634871	-0.0291680552	0.0126347294	-0.0106965347	-0.012777336200000001	0.0998732	0.057320906	0.0555110336	0.052536790199999996	0.048460562199999994	0.0433678504	0.0373654768	0.0305793442	0.023151795099999997	0.0152386258	0.0070058189	0.0	0.0	0.0	0.0	0.159063	0.783923	-0.0699026	0.0313385	-0.000513774	-0.00063875
3158.3444299478474	3022.452470999981	4035.646489382581	1.03512	36.780552	0.14912705000000007	0.0348311397	-0.0714495736	-0.0264996942	0.0368035246	-0.0749175207	-0.004386221	0.0051588117999999995	0.0262142162	-0.0244574792	-0.1073461663	-0.027155867200000003	0.045432857300000004	0.057276002699999995	0.0553333735	0.052144316399999995	0.047780667400000004	0.0423407212	0.0359470168	0.0287435775	0.020892666299999998	0.0125711314	0.0039664218	0.0	0.0	0.0	0.0	0.147305	0.717508	-0.020541	0.0313651	-0.000417431	-0.000329844
3165.4282890043864	3026.7751754763694	4037.7869647127623	1.147575	40.776363	0.29471845	0.0469714822	-0.0406802565	-0.0270490553	0.066487563	0.0298577894	-0.053751235099999996	-0.0193240148	0.053123696399999996	0.0329717926	-0.0061022909	-0.0045806196	0.090485778	0.0572295079	0.055149563799999995	0.0517388035	0.047079532300000004	0.041284182999999995	0.0344926037	0.026868682	0.0185963912	0.0098753501	0.0009160066999999999	0.0	0.0	0.0	0.0	0.15281	0.501101	0.0417802	0.0312332	-0.000462902	-0.00029751
3166.1024776780046	3017.903709700839	4035.787609592976	1.146956	40.754379	0.4755004500000002	0.0202897434	0.0047376735	-0.0324718002	0.0544868598	-0.0530067495	0.0485270908	0.0059664372	-0.026850301899999998	0.0083475117	-0.0318669085	-0.0589103517	0.0230346769	0.057181423099999996	0.054959624900000004	0.0513203529	0.0463574683	0.0401989697	0.0330036921	0.0249572102	0.0162670523	0.0071573479	-0.002136953	0.0	0.0	0.0	0.0	0.131264	0.779629	-0.09489570000000003	0.031642	-0.000719185	-0.000187582
3164.3145683394373	3019.9794638305902	4035.31571485062	1.02757	36.512283	0.34196241000000027	0.037452817	-0.036320037799999996	-0.0316424507	0.018098336200000002	-0.012430571999999999	-0.0152095038	-0.0101897233	0.0350944672	0.0209490915	-0.0030524516999999997	-0.048260759	0.0338682717	0.0571317494	0.0547635779	0.0508890693	0.0456147966	0.039085835	0.031481771299999996	0.0230117642	0.013908791200000001	0.0044232406	-0.0051839766	0.0	0.0	0.0	0.0	0.159947	0.582057	0.00647381	0.0315549	-0.000531517	-0.000199572
3163.360280715737	3025.411441975943	4040.823974069456	1.104221	39.235886	0.47807701	0.0105380453	-0.014547711299999998	-0.025420225600000002	0.036838264700000005	-0.062241170400000004	0.050673639000000006	0.014530784299999999	-0.0355893464	0.0137761626	-0.051240978300000004	-0.042907804	0.0092133287	0.0570804884	0.0545614445	0.0504450604	0.044851847300000004	0.0379455521	0.0299283633	0.0210349922	0.011525800800000001	0.0016791803	-0.0082165999	0.0	0.0	0.0	0.0	0.149225	0.873155	-0.126729	0.0322226	-0.000673919	-0.000250554
3166.73173755578	3025.7981897931822	4040.7006797857757	0.9085	32.281403	0.35131714500000005	0.0252967796	-0.045464531600000004	-0.0254907663	0.0257314736	-0.0064225899	-0.0034855668	0.0009195155	0.022009574	0.0194042567	-0.0323007456	-0.0489097113	0.0326220131	0.057027641399999995	0.054353247300000004	0.04998843730000001	0.044068959500000005	0.0367789129	0.028345022	0.0190295852	0.009122318	-0.0010686584	-0.011226398899999998	0.0	0.0	0.0	0.0	0.158797	0.665986	-0.0244023	0.0318785	-0.000529586	-9.39981e-05
3158.0353198324487	3022.8150957139314	4039.3174678740033	1.001918	35.600784	0.42063354500000016	-0.0034078771999999998	-0.015144407700000001	-0.016684472199999998	0.025668928900000002	-0.0467930365	0.0583279341	0.0215654292	-0.0429071782	0.0023009725	-0.0509324006	-0.0260981517	0.0040165159999999995	0.0569732099	0.05413900940000001	0.0495193143	0.043266481399999994	0.035586727900000004	0.0267333308	0.016998273300000002	0.006702616	-0.0038140924	-0.0142050127	0.0	0.0	0.0	0.0	0.153091	0.902869	-0.165233	0.0324937	-0.000629834	-0.000122827
3163.154378462789	3023.119747163528	4039.0159827003413	1.066	37.8778	0.4762762199999999	0.022486972999999997	-0.0844030984	-0.0364802309	-0.0109037254	-0.0136175131	0.0062087531000000005	0.0079923239	0.0489443667	0.0095070163	-0.058105353600000006	-0.0429999111	0.0061016737	0.0569171955	0.0539187545	0.049037808499999995	0.0424447695	0.0343698251	0.025094901699999998	0.014943821599999999	0.004270997	-0.0065509442000000005	-0.0171441674	0.0	0.0	0.0	0.0	0.15526	0.630405	-0.00860783	0.0319692	-0.000525062	0.000148262
3163.0085524282813	3024.8628359172826	4044.173145694007	1.129427	40.131496	0.5048895699999999	-0.0014504669	0.0039892643	-0.0224905421	0.028509551400000003	-0.014225226399999999	0.05370720650000001	0.0101602659	-0.0576393455	0.014105694299999999	-0.0112746605	-0.0025859474	0.0414160456	0.0568595996	0.053692507199999996	0.0485440404	0.0416041892	0.0331290496	0.0234313735	0.0128690269	0.0018317843	-0.009273055300000001	-0.0200356983	0.0	0.0	0.0	0.0	0.16398199999999996	0.8805429999999999	-0.179724	0.033297	-0.00067718	0.000129912
3161.966204364729	3022.969950473752	4044.514894760826	1.037364	36.860268	0.3855706	0.0260790725	-0.0713896656	-0.0255688895	-0.049743196100000005	-0.050857142300000005	0.0330048414	0.0014691058	0.0306157478	-0.0192283297	-0.0749659364	-0.049481967	-0.014380592	0.056800423899999994	0.053460292699999995	0.048038133499999996	0.0407451141	0.031865263399999996	0.02174441	0.010776713600000001	-0.0006106853	-0.0119743008	-0.022871573399999998	0.0	0.0	0.0	0.0	0.155882	0.699255	-0.0314416	0.0324896	-0.00057979	0.000183126
3173.17632403147	3028.8194139389216	4044.9788133069733	0.982821	34.922203	0.1380690500000001	0.0009139415	-0.0108392972	-0.0191395496	0.0759999779	0.0215952128	0.0371754309	0.0068384324	-0.0100290217	0.05669983309999999	0.0016436581	0.0375869772	0.0669746775	0.05673967	0.053222136600000004	0.047520214299999995	0.0398679263	0.0305793442	0.0200356983	0.0086697299	-0.003052069	-0.014648602299999999	-0.025643915	0.0	0.0	0.0	0.0	0.168214	0.679071	-0.113331	0.0322014	-0.000394717	0.000183126
3157.763436433606	3020.2121350526318	4040.0103097471333	0.9962510000000002	35.399426	0.19949240000000032	0.0119079946	-0.011371088799999998	-0.0104454413	0.0124638905	-0.0767588999	0.027108696600000003	0.0036921234000000004	-0.0297048027	-0.0386759328	-0.0516438043	-0.0166493863	0.0316730619	0.0566773396	0.0529780656	0.046990412300000006	0.0389730155	0.029272185299999996	0.0183069476	0.0065509442000000005	-0.0054880263	-0.0172899423	-0.028345022	0.0	0.0	0.0	0.0	0.17813	0.817763	-0.12176	0.0327561	-0.000578273	0.000293978
3164.5897893059723	3024.455466737555	4037.115029157596	1.053977	37.450581	0.3496580500000003	0.0159064858	-0.0326088361	-0.030431922400000002	0.0751842621	0.023765894500000002	-0.0349072729	0.0005049091	0.0283326223	0.0395482309	-0.0021096993	0.02820439	0.082459553	0.0566134344	0.0527281067	0.04644886	0.0380607796	0.027944694500000002	0.0165598868	0.0044232406	-0.0079142261	-0.0198923774	-0.030967391099999998	0.0	0.0	0.0	0.0	0.18282	0.581407	-0.0576106	0.0324864	-0.000675631	0.000816173
3157.3577935911394	3017.4072406718683	4033.834207346409	1.069675	38.008354	0.36133429999999994	0.0091892585	0.0203308526	-0.0043000117	0.0353572754	-0.0713770036	-0.0043095143	0.0026542270000000003	-0.0459888372	-0.0381530514	-0.0404847856	0.0119505624	0.0593902333	0.0565479562	0.0524722876	0.0458956927	0.0371316242	0.0265977938	0.0147962634	0.0022895156	-0.0103263547	-0.022450051800000002	-0.033503737900000004	0.0	0.0	0.0	0.0	0.192733	0.8104799999999999	-0.155959	0.0329265	-0.000635733	0.000816173
3162.4231944024436	3024.5021566148876	4031.330215079176	1.183584	42.055851	0.43721175	0.0231935893	-0.0532082275	-0.0309639044	0.0606465331	0.0234836402	-0.0633961943	0.001368786	0.061630816799999995	0.0372846029	-0.0239232856	0.036762107200000005	0.0744373665	0.0564809069	0.0522106369	0.0453310489	0.0361859623	0.0252324189	0.013017841100000002	0.000152674	-0.0127201234	-0.0249572102	-0.0359470168	0.0	0.0	0.0	0.0	0.181804	0.555207	-0.0464025	0.0334579	-0.000866663	0.000349438
3157.131609196068	3023.3127319898363	4035.7538517869957	1.182453	42.015678	0.4815458	-0.00193628	0.022225504	0.0045548519	0.0451116999	-0.0318166916	-0.0086353217	0.0046386539	-0.050309371	-0.0381937393	-0.0131824779	0.0232671924	0.051288606699999996	0.0564122883	0.051943183600000005	0.0447550697	0.0352242143	0.023849517999999997	0.011226398899999998	-0.0019843754999999998	-0.0150912761	-0.0274082113	-0.0382904408	0.0	0.0	0.0	0.0	0.189858	0.8615549999999998	-0.179894	0.0338155	-0.000551217	0.000349438
3160.9084521426007	3022.8944685053966	4038.3384060291246	1.0085750000000002	35.837315	0.2874997	0.0037756307	-0.0732541308	-0.0310405738	0.0307374685	0.007147481999999999	0.0029088007000000003	0.014340653100000001	0.050692928899999996	0.0098703369	-0.0683705966	0.0339502873	0.0527879287	0.0563421022	0.0516699574	0.044167899100000005	0.0342468077	0.022450051800000002	0.0094237283	-0.0041187237	-0.0174355972	-0.029797539900000003	-0.040527500099999995	0.0	0.0	0.0	0.0	0.18508	0.715539	-0.0869162	0.0342965	-0.000944775	0.000349438
3161.235790512313	3023.0555485821947	4042.4425880445215	0.960348	34.123707	0.31142205000000006	-0.010452283599999999	0.015490601299999998	0.0126124169	0.041461275299999996	-0.0203184638	0.028966677200000002	0.0068328344	-0.0498221154	-0.0262273579	-0.0122481177	0.028326408100000002	0.0467045931	0.056270350700000006	0.0513909887	0.043569684000000004	0.033254177	0.0210349922	0.0076116324	-0.006247465	-0.0197489184	-0.0321198196	-0.0426519808	0.0	0.0	0.0	0.0	0.181667	0.8815549999999999	-0.180338	0.0337035	-0.00056635	0.000349438
3164.1651480012633	3025.905965593359	4039.4957818428798	0.933102	33.155586	0.3385786499999997	0.0040685515	-0.0752170447	-0.0103178227	0.0286842621	0.011913133400000001	-0.0047439262	0.0078486678	0.0516234067	0.0087004413	-0.0539690153	0.0055463317000000005	0.047782756100000004	0.0561970358	0.051106308600000004	0.0429605739	0.0322467635	0.0196053221	0.0057919236	-0.0083677017	-0.0220271267	-0.0343698251	-0.0446579812	0.0	0.0	0.0	0.0	0.178761	0.699672	-0.0515691	0.0333041	-0.000465335	0.000349438
