csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3576.3266021439235	3225.0763824711016	4285.22015082265	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.080933	0.124388	0.07441069999999998	0.00142307	0.00105669	0.002
3506.753295995809	3218.77615790471	4262.911593309379	1.025645	30.782768	0.1444727	-0.0039894388	0.008164565	0.026072602099999998	0.0176521229	-0.0145134338	-0.0234959384	-0.022121839700000003	-0.042311552999999995	0.0332918222	-0.0326824711	0.017239513600000003	-0.0758386078	0.055512575599999996	0.055512087800000005	0.0555112748	0.0555101366	0.0555086733	0.0555068848	0.0555047711	0.055502332300000005	0.0554995683	0.0554964792	0.055493065099999996	0.0	0.0761406	0.194693	0.132862	0.0013893000000000004	0.00115807	0.00208333
3489.8003735879643	3224.587887455752	4259.111633787422	0.943582	28.31978	0.05811345000000001	0.027392601699999998	0.005853376800000001	0.052135416399999995	-0.0511789759	-0.020567494	0.030795058900000002	0.017821643999999998	-0.0117672405	-0.0064655105000000004	0.0015135679	-0.048860541699999996	-0.0391020786	0.0555112748	0.0555068848	0.0554995683	0.0554893258	0.0554761578	0.055460065	0.0554410482	0.055419108499999994	0.055394247	0.055366465	0.055335763899999994	0.0	0.0675362	0.182234	0.132119	0.000892869	0.00116486	0.00186041
3477.0763073261155	3221.8532227908736	4256.667426950243	0.911026	27.34269	0.14169525000000002	0.0116679471	0.042714465599999994	0.0362340451	0.014249216499999998	-0.0429791786	0.021843871600000002	0.0148096201	-0.0219866138	0.0449788946	0.0471553302	-0.0277093458	-0.0260887602	0.0555086733	0.0554964792	0.0554761578	0.055447712	0.0554111459	0.055366465	0.0553136757	0.0552527858	0.0551838042	0.0551067411	0.0550216076	0.0	0.0682469	0.072187	0.136634	0.00135483	0.0011488300000000002	0.00191087
3477.0171310728383	3223.679558953525	4261.858595229014	0.900074	27.013979	0.2697967	0.0090803875	0.0345842986	-0.0327442237	-0.0331514034	-0.0025147792	0.0390243604	0.0122276425	-0.0228940744	-0.0357722986	0.034012717799999995	0.0156716142	0.0266688132	0.0555047711	0.055480872199999996	0.0554410482	0.055385310800000004	0.0553136757	0.0552261636	0.055122799699999996	0.0550036135	0.0548686394	0.0547179159	0.0545514865	0.0	0.0346799	0.198422	0.199668	0.00112835	0.000721196	0.00162577
3464.6967523209773	3220.0828442615593	4255.7825571350795	0.8822499999999999	26.479027	0.17908285	0.0057404628	0.0056696214	-0.043084514299999994	0.0518361309	-0.0098462588	-0.0024027421	0.0142171637	-0.014139677	0.0270829474	0.0193135843	0.066691747	-0.0041000751	0.0554995683	0.055460065	0.055394247	0.0553021455	0.0551838042	0.055039279299999994	0.0548686394	0.0546719653	0.0544493505	0.054200900499999996	0.0539267333	0.0	0.0537535	0.118867	0.230497	0.000600469	0.00106599	0.0017456
3467.562601629912	3223.8253512738956	4258.152963090094	0.908711	27.273214	0.18627265	0.01948198	-0.013252108799999999	-0.0096815071	0.0008250451	0.0378750971	0.026936143500000002	0.0177440999	0.0153099927	-0.020248358600000002	-0.0525014129	-0.0042636035	0.0033817617	0.055493065099999996	0.055434059699999996	0.055335763899999994	0.055198247400000004	0.0550216076	0.0548059697	0.0545514865	0.054258338499999996	0.0539267333	0.0535569061	0.05314911889999999	0.0	0.0550306	0.233251	0.19802	0.00129442	0.00102389	0.00177224
3466.689996020513	3220.361422533471	4254.184222150891	0.8741609999999999	26.236246	0.1155754	0.0022339383	0.0182696457	0.034292571200000004	-0.0152606708	0.0036269496999999998	0.0200740118	0.0085187246	-0.0134616699	0.0066727609	0.0172718417	-0.0322384056	-0.0192010747	0.0554852615	0.0554028587	0.0552656114	0.0550736554	0.0548271808	0.05452643150000001	0.054171705199999996	0.0537633532	0.0533017796	0.0527874413	0.052220847599999995	0.0	0.0545992	0.174964	0.191473	0.00185052	0.00123956	0.00153781
3471.6301390128447	3221.3123998265114	4253.87881511154	0.8224479999999998	24.684204	0.1075137	0.0084909546	0.013625514699999999	-0.0055653533	-0.020510683300000002	-0.0315097493	-0.005603203199999999	0.0072497855000000005	-0.00016743529999999998	-0.0181638555	0.0392463004	-0.020538078600000002	0.0135672817	0.0554761578	0.055366465	0.0551838042	0.0549284163	0.054600637699999996	0.054200900499999996	0.0537297315	0.0531877517	0.0525756752	0.0518943089	0.0511445506	0.0	0.0620892	0.233607	0.17586099999999996	0.00200968	0.000944106	0.00147705
3469.185554318833	3221.1753792432587	4249.726586211465	0.775177	23.265457	0.0666579	0.0024994316	-0.024419136600000002	-0.0505653391	-0.0202097464	-0.007368551	-0.0035067453000000005	-0.0044808913	0.0145914295	-0.0521013354	0.014994833300000001	0.040009629500000005	0.0169258651	0.0554657542	0.055324881900000004	0.0550903596	0.0547625844	0.05434211110000001	0.0538296514	0.0532260728	0.0525323971	0.051749798300000004	0.0508796012	0.0499232788	0.0	0.0641749	0.253838	0.188853	0.00209707	0.00138031	0.00158044
