onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.718	2	Con	MC	0.6655	1
34.318	2	Con	MC	0.5995	1
37.918	2	Con	MC	0.4535	1
42.718	2	Con	MC	0.5235	1
47.518	2	InCon	PC50	0.835	1
51.118	2	Con	MC	0.5265	1
55.918	2	InCon	PC50	0.6655	1
59.518	2	InCon	PC50	0.7225	1
65.518	2	Con	PC50	0.704	1
71.518	2	Con	MC	0.633	1
77.517	2	InCon	MC	0.815	1
83.517	2	Con	MC	0.5405	1
88.317	2	InCon	MC	0.732	1
91.917	2	InCon	PC50	0.7015	1
96.717	2	Con	MC	0.5135	1
101.517	2	Con	PC50	0.625	1
107.517	2	Con	MC	0.554	1
113.517	2	Con	MC	0.507	1
117.117	2	InCon	MC	1.4595	1
120.717	2	InCon	PC50	0.686	1
126.717	2	Con	MC	0.68	1
132.716	2	Con	MC	0.5545	1
136.316	2	InCon	MC	0.853	1
141.116	2	InCon	MC	0.638	1
145.916	2	InCon	PC50	0.6425	1
151.916	2	Con	MC	0.567	1
157.916	2	Con	MC	0.5055	1
163.916	2	Con	PC50	0.615	1
167.516	2	Con	PC50	0.5175	1
172.316	2	Con	MC	0.6695	1
178.316	2	InCon	MC	0.913	1
181.916	2	Con	PC50	0.707	1
186.716	2	Con	PC50	0.5895	1
191.515	2	Con	MC	0.535	1
195.115	2	Con	MC	0.5455	1
199.915	2	Con	MC	0.523	1
233.515	2	Con	PC50	0.64	1
238.315	2	Con	MC	0.564	1
243.115	2	InCon	MC	0.8445	1
247.914	2	InCon	PC50	0.6635	1
252.714	2	Con	MC	1.3515	1
256.314	2	Con	MC	0.6605	1
262.314	2	Con	PC50	0.6815	1
268.314	2	InCon	PC50	0.7025	1
271.914	2	Con	MC	0.6145	1
275.514	2	InCon	PC50	0.648	1
281.514	2	Con	MC	0.6095	1
285.114	2	Con	PC50	0.689	1
291.114	2	Con	MC	0.5895	1
294.714	2	Con	PC50	0.734	1
299.514	2	InCon	MC	0.6575	1
303.114	2	Con	MC	0.5715	1
309.113	2	InCon	PC50	0.8525	1
312.713	2	Con	MC	0.664	1
317.513	2	Con	MC	0.5995	1
323.513	2	Con	PC50	0.638	1
329.513	2	InCon	PC50	0.8315	1
334.313	2	Con	MC	0.636	1
339.113	2	Con	MC	0.5315	1
342.713	2	Con	MC	0.6745	1
348.713	2	InCon	MC	0.7445	1
353.513	2	InCon	MC	0.859	1
359.513	2	Con	PC50	0.549	1
363.112	2	Con	MC	0.6905	1
367.912	2	InCon	MC	0.852	1
372.712	2	InCon	MC	0.639	1
376.312	2	Con	MC	0.7285	1
379.912	2	InCon	PC50	0.7835	1
384.712	2	Con	MC	0.5915	1
388.312	2	Con	MC	0.6345	1
394.312	2	Con	MC	0.625	1
400.312	2	Con	MC	0.5605	1
436.325	2	Con	MC	0.644	1
439.924	2	Con	PC50	0.5475	1
445.924	2	InCon	MC	0.979	1
450.724	2	Con	MC	0.72	1
456.724	2	Con	MC	0.607	1
461.524	2	Con	PC50	0.5435	1
465.124	2	Con	PC50	0.625	1
471.124	2	InCon	PC50	0.518	1
474.724	2	Con	MC	0.593	1
480.724	2	InCon	PC50	0.5865	1
485.524	2	Con	MC	0.5885	1
490.324	2	Con	MC	0.6	1
493.924	2	InCon	PC50	0.7185	1
498.723	2	InCon	PC50	0.975	1
502.323	2	InCon	MC	0.7935	1
505.923	2	Con	PC50	0.635	1
510.723	2	Con	MC	0.593	1
516.723	2	Con	MC	0.5015	1
520.323	2	Con	MC	0.613	1
526.323	2	InCon	MC	0.6975	1
532.323	2	InCon	MC	0.9305	1
537.123	2	Con	MC	0.7175	1
540.723	2	Con	MC	0.6235	1
546.723	2	Con	MC	0.827	1
551.523	2	Con	MC	0.642	1
555.122	2	InCon	MC	0.8175	1
558.722	2	InCon	PC50	0.8335	1
564.722	2	Con	MC	0.641	1
569.522	2	Con	MC	0.599	1
574.322	2	Con	PC50	0.578	1
580.322	2	Con	MC	0.567	1
585.122	2	InCon	PC50	0.72	1
589.922	2	Con	MC	0.648	1
593.522	2	Con	PC50	0.551	1
597.122	2	InCon	MC	1.0105	1
603.122	2	Con	MC	0.5855	1
