onset	duration	trial_type	trial_length	response_time	response_button	response_accuracy
30.816	10.4	NP	5	1.026	2	1
42.816	10.4	NP	5	1.027	2	1
54.816	10.4	NN	5	0.804	1	1
69.216	10.4	NN	6	0.749	1	1
83.615	10.4	NN	8	0.884	1	1
95.615	10.4	NP	5	0.998	2	1
110.015	10.4	RN	5	1.073	1	1
124.415	10.4	NN	5	0.945	1	1
137.614	10.4	NN	7	0.814	1	1
150.814	10.4	NP	6	0.995	2	1
162.814	10.4	NP	8	1.138	2	1
176.014	10.4	NN	8	0.812	1	1
189.214	10.4	NP	7	1.672	1	0
203.613	10.4	NP	8	0.952	1	0
215.613	10.4	RN	7	1.141	1	1
258.812	10.4	NP	5	0.989	2	1
272.012	10.4	NN	8	0.818	1	1
284.012	10.4	RN	8	0.747	1	1
297.212	10.4	NP	5	1.026	2	1
311.611	10.4	RN	5	1.333	1	1
323.611	10.4	NN	6	0.772	1	1
338.011	10.4	NP	8	1.379	2	1
352.411	10.4	NN	7	0.841	1	1
365.61	10.4	NN	5	0.724	1	1
380.01	10.4	NP	8	1.253	2	1
394.41	10.4	NP	5	1.24	2	1
407.61	10.4	NP	7	1.323	1	0
419.61	10.4	NN	5	0.768	1	1
432.809	10.4	NN	8	0.786	1	1
444.809	10.4	NP	7	1.001	2	1
486.822	10.4	NN	7	0.637	1	1
501.221	10.4	NP	7	1.019	1	0
514.421	10.4	NP	6	1.105	2	1
528.821	10.4	NN	7	0.76	1	1
542.021	10.4	NP	8	0.998	1	0
555.221	10.4	NP	8	0.886	2	1
569.62	10.4	NP	5	0.942	2	1
581.62	10.4	NN	8	0.685	1	1
594.82	10.4	NN	5	0.667	1	1
609.22	10.4	NP	5	1.101	2	1
621.219	10.4	RN	5	0.875	1	1
635.619	10.4	NP	5	1.488	2	1
647.619	10.4	NN	6	0.718	1	1
659.619	10.4	NP	8	0.94	1	0
671.618	10.4	NN	5	0.628	1	1
