onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.108	8.5	Congruent	AttendNumber	n/a	0.86	1	1
44.308	8.5	Congruent	AttendNumber	repeat	0.822	1	1
55.108	8.5	Congruent	AttendNumber	repeat	1.566	1	0
67.107	8.5	Congruent	AttendNumber	repeat	1.389	1	1
79.107	8.5	Congruent	AttendLetter	switch	1.252	1	1
91.107	8.5	Congruent	AttendLetter	repeat	0.655	2	1
104.307	8.5	Congruent	AttendLetter	repeat	1.046	2	1
117.506	8.5	Congruent	AttendNumber	switch	0.926	2	1
128.306	8.5	Congruent	AttendLetter	switch	0.582	2	1
139.106	8.5	Incongruent	AttendLetter	repeat	0.879	1	1
152.306	8.5	Incongruent	AttendLetter	repeat	1.211	2	1
164.306	8.5	Congruent	AttendLetter	repeat	0.556	2	1
175.105	8.5	Incongruent	AttendLetter	repeat	1.393	2	0
187.105	8.5	Congruent	AttendNumber	switch	0.801	1	1
200.305	8.5	Congruent	AttendLetter	switch	0.746	1	1
211.105	8.5	Incongruent	AttendNumber	switch	0.712	1	1
224.305	8.5	Incongruent	AttendNumber	repeat	1.487	1	1
236.304	8.5	Incongruent	AttendNumber	repeat	1.327	1	1
277.104	8.5	Congruent	AttendNumber	n/a	1.268	1	1
289.103	8.5	Congruent	AttendLetter	switch	0.604	2	1
302.303	8.5	Congruent	AttendNumber	switch	1.379	2	1
314.303	8.5	Congruent	AttendNumber	repeat	0.709	2	1
325.103	8.5	Congruent	AttendLetter	switch	0.481	2	1
335.903	8.5	Incongruent	AttendNumber	switch	0.915	2	1
349.102	8.5	Incongruent	AttendNumber	repeat	1.297	1	0
361.102	8.5	Congruent	AttendLetter	switch	0.601	2	1
374.302	8.5	Congruent	AttendNumber	switch	1.155	1	1
385.102	8.5	Incongruent	AttendLetter	switch	1.95	2	0
397.102	8.5	Congruent	AttendLetter	repeat	0.927	1	1
410.315	8.5	Incongruent	AttendNumber	switch	0.942	2	1
423.514	8.5	Incongruent	AttendLetter	switch	0.598	2	1
436.714	8.5	Incongruent	AttendNumber	switch	0.459	2	1
447.514	8.5	Congruent	AttendLetter	switch	1.888	2	0
458.314	8.5	Congruent	AttendLetter	repeat	0.829	1	1
469.114	8.5	Incongruent	AttendLetter	repeat	0.739	2	1
481.113	8.5	Congruent	AttendNumber	switch	1.164	1	1
523.113	8.5	Congruent	AttendNumber	n/a	0.916	1	1
535.113	8.5	Congruent	AttendLetter	switch	1.291	1	1
545.912	8.5	Congruent	AttendNumber	switch	1.182	2	1
559.112	8.5	Congruent	AttendLetter	switch	0.556	2	1
569.912	8.5	Incongruent	AttendNumber	switch	1.735	1	0
583.112	8.5	Congruent	AttendNumber	repeat	1.124	2	1
595.111	8.5	Congruent	AttendLetter	switch	1.579	1	1
608.311	8.5	Congruent	AttendNumber	switch	0.584	1	1
620.311	8.5	Incongruent	AttendNumber	repeat	0.864	2	1
631.111	8.5	Incongruent	AttendNumber	repeat	0.797	1	1
644.311	8.5	Incongruent	AttendLetter	switch	0.624	2	1
655.11	8.5	Congruent	AttendLetter	repeat	1.268	1	1
665.91	8.5	Congruent	AttendNumber	switch	1.428	1	1
679.11	8.5	Incongruent	AttendLetter	switch	1.226	1	1
692.31	8.5	Congruent	AttendLetter	repeat	0.638	2	1
704.31	8.5	Incongruent	AttendLetter	repeat	0.95	2	0
716.309	8.5	Congruent	AttendLetter	repeat	0.619	2	1
727.109	8.5	Congruent	AttendNumber	switch	0.743	2	1
